Date,MAB_to_Austria,Norway_to_Europe,Norway_to_Germany_Netherlands,Norway_to_France,Norway_to_GB,Norway_to_Belgium,LNG_to_Belgium,LNG_to_France,LNG_to_Germany,Czech_Poland_to_Germany,Denmark_to_Germany,Slovenia_to_Austria,Austria_Production,Germany_Production,GB_Production,Austria_to_Hungary_Export,Total_Supply
2021-11-20,4.3,674.45,0.0,0.0,73.3,0.0,16.56,55.4,0.0,-65.89,-5.65,-2.83,1.37,11.28,104.99,-6.34,860.96
2021-11-21,0.18,689.51,0.0,0.0,74.0,0.0,16.02,52.01,0.0,-56.76,-5.98,-3.19,1.54,12.04,103.96,-2.24,881.09
2021-11-22,3.96,683.22,0.0,0.0,73.7,0.0,16.64,53.13,0.0,-35.47,-8.27,-3.03,1.65,13.92,99.08,-3.32,895.23
2021-11-23,2.51,670.48,0.0,0.0,73.5,0.0,14.33,44.17,0.0,-49.67,-6.68,-3.01,1.73,14.17,104.62,-1.45,864.7
2021-11-24,-7.38,677.13,0.0,0.0,74.1,0.0,14.71,54.68,0.0,-68.89,-5.83,-2.7,1.78,12.95,104.81,-1.25,854.12
2021-11-25,-7.22,668.33,0.0,0.0,72.2,0.0,16.36,50.9,0.0,-68.5,-5.11,-2.67,1.75,13.37,109.77,-1.32,847.86
2021-11-26,4.37,692.65,0.0,0.0,74.3,0.0,15.89,62.64,0.0,-58.41,-6.32,-3.07,1.22,13.62,109.51,-1.02,905.4
2021-11-27,8.93,675.53,0.0,0.0,72.7,0.0,13.84,52.01,0.0,-25.4,-5.08,-3.1,1.32,13.13,105.34,0.0,909.25
2021-11-28,6.74,667.65,0.0,0.0,69.1,0.0,8.58,51.07,0.0,-5.12,-6.37,-3.44,1.61,12.79,104.63,-1.17,906.07
2021-11-29,5.03,598.66,0.0,0.0,60.9,0.0,8.16,42.34,0.0,-15.66,-3.6,-3.36,1.6,13.69,103.63,-3.87,807.52
2021-11-30,4.44,559.44,0.0,0.0,67.3,0.0,7.91,38.87,0.0,-20.32,-5.12,-3.57,1.73,14.71,104.41,-0.96,768.83
2021-12-01,-2.09,636.44,0.0,0.0,65.4,0.0,7.77,33.85,0.0,-22.33,-4.83,-3.09,1.63,15.05,100.72,-1.09,827.43
2021-12-02,-2.17,682.01,0.0,0.0,74.1,0.0,7.76,38.45,0.0,-26.37,-5.29,-2.84,1.68,12.88,104.81,-0.44,884.56
2021-12-03,5.16,687.53,0.0,0.0,74.6,0.0,8.47,45.48,0.0,-11.88,-6.72,-3.16,1.68,12.82,103.33,0.0,917.32
2021-12-04,1.76,651.11,0.0,0.0,68.9,0.0,8.76,47.15,0.0,-3.44,-6.14,-3.62,1.72,13.93,103.51,0.0,883.65
2021-12-05,1.63,681.07,0.0,0.0,74.5,0.0,7.77,34.2,0.0,-1.25,-7.14,-3.38,1.53,13.31,102.91,0.0,905.15
2021-12-06,2.89,682.75,0.0,0.0,72.5,0.0,8.06,50.81,0.0,-10.93,-6.85,-3.25,1.73,13.55,105.61,-1.23,915.64
2021-12-07,-0.24,683.24,0.0,0.0,73.2,0.0,16.76,47.95,0.0,-4.44,-6.17,-3.42,1.71,12.69,104.07,-0.0,925.35
2021-12-08,-3.55,669.61,0.0,0.0,70.7,0.0,15.05,47.99,0.0,-9.23,-6.25,-3.09,1.73,11.64,108.32,-2.97,899.96
2021-12-09,-2.17,668.77,0.0,0.0,74.5,0.0,18.23,47.83,0.0,-8.14,-5.43,-3.23,1.73,12.13,106.33,-3.29,907.26
2021-12-10,5.18,682.98,0.0,0.0,74.9,0.0,17.46,53.45,0.0,-9.89,-5.7,-3.49,1.69,12.09,109.23,-1.92,935.98
2021-12-11,5.27,687.93,0.0,0.0,74.6,0.0,19.15,47.16,0.0,-14.51,-6.23,-3.7,1.66,13.24,106.41,-1.2,929.78
2021-12-12,7.97,682.17,0.0,0.0,74.7,0.0,17.84,41.21,0.0,-15.99,-5.99,-4.12,1.62,13.78,109.1,-0.57,921.74
2021-12-13,8.48,692.06,0.0,0.0,74.6,0.0,14.41,49.81,0.0,-18.82,-6.76,-4.03,1.67,14.96,110.69,-0.29,936.78
2021-12-14,8.37,694.99,0.0,0.0,74.3,0.0,15.29,38.18,0.0,-18.29,-7.57,-4.17,1.67,14.56,112.42,0.0,929.74
2021-12-15,1.91,677.81,0.0,0.0,74.4,0.0,12.08,48.53,0.0,-18.37,-7.26,-3.44,1.71,13.53,108.89,-0.75,909.04
2021-12-16,1.74,672.22,0.0,0.0,74.5,0.0,11.91,39.64,0.0,-18.24,-7.96,-3.43,1.72,12.86,108.22,-0.6,892.58
2021-12-17,7.45,690.86,0.0,0.0,74.5,0.0,16.87,51.73,0.0,-18.81,-9.3,-3.8,1.66,14.5,102.63,-0.31,927.96
2021-12-18,7.96,687.86,0.0,0.0,74.6,0.0,9.17,41.64,0.0,-15.22,-8.38,-4.49,1.71,14.7,107.14,-0.27,916.42
2021-12-19,9.23,674.09,0.0,0.0,74.7,0.0,6.45,45.85,0.0,-12.41,-12.44,-3.95,1.66,14.24,106.02,-0.85,902.59
2021-12-20,10.17,684.27,0.0,0.0,74.4,0.0,5.38,53.21,0.0,-15.03,-11.27,-3.95,1.66,14.96,108.7,-1.19,921.31
2021-12-21,10.24,700.05,0.0,0.0,74.6,0.0,7.58,50.17,0.0,-17.5,-11.47,-3.88,1.66,15.68,110.58,-0.13,937.58
2021-12-22,7.2,681.94,0.0,0.0,74.1,0.0,5.43,44.74,0.0,-9.59,-10.83,-3.64,1.7,13.76,110.85,-0.53,915.16
2021-12-23,7.47,687.65,0.0,0.0,74.6,0.0,5.43,45.65,0.0,-10.06,-11.18,-3.42,1.68,15.23,111.69,-1.6,923.14
2021-12-24,10.21,694.17,0.0,0.0,74.7,0.0,9.04,56.36,0.0,-9.83,-14.34,-4.32,1.68,15.78,110.97,-0.58,943.83
2021-12-25,10.2,680.58,0.0,0.0,73.8,0.0,7.67,55.46,0.0,-8.61,-13.35,-4.31,1.7,14.61,108.21,-0.29,925.67
2021-12-26,8.6,582.34,0.0,0.0,66.4,0.0,5.46,57.14,0.0,-8.93,-12.81,-4.38,1.69,11.79,100.86,-0.21,807.94
2021-12-27,10.97,696.61,0.0,0.0,74.0,0.0,7.29,49.25,0.0,-8.45,-11.09,-4.28,1.64,11.57,109.55,-0.25,936.8
2021-12-28,9.25,682.13,0.0,0.0,71.2,0.0,6.54,42.63,0.0,-13.3,-9.54,-4.38,1.69,11.6,107.52,-0.21,905.12
2021-12-29,7.05,667.28,0.0,0.0,73.4,0.0,7.78,31.84,0.0,-18.35,-7.33,-3.7,1.67,11.62,103.22,-0.7,873.77
2021-12-30,6.18,682.24,0.0,0.0,74.2,0.0,4.77,29.92,0.0,-19.92,-7.49,-3.7,1.67,11.6,92.34,-0.34,871.46
2021-12-31,10.44,692.89,0.0,0.0,74.8,0.0,4.73,30.75,0.0,-18.89,-8.86,-3.76,1.64,11.42,92.22,-0.27,887.12
2022-01-01,9.21,685.44,0.0,0.0,74.9,0.0,8.2,31.94,0.0,-19.65,-7.68,-3.59,1.67,11.89,98.71,0.0,891.04
2022-01-02,8.74,700.32,0.0,0.0,74.6,0.0,7.33,42.13,0.0,-11.95,-6.99,-3.8,1.64,11.84,97.32,-0.12,921.05
2022-01-03,8.35,680.15,0.0,0.0,74.3,0.0,4.47,40.35,0.0,-3.33,-7.06,-3.37,1.67,11.79,95.5,0.0,902.82
2022-01-04,9.37,697.56,0.0,0.0,74.7,0.0,6.26,44.45,0.0,-12.58,-7.25,-3.25,1.59,12.3,102.74,0.0,925.9
2022-01-05,6.36,683.76,0.0,0.0,74.0,0.0,8.96,39.96,0.0,-27.72,-7.36,-2.89,1.62,14.57,109.03,-0.44,899.84
2022-01-06,7.2,669.83,0.0,0.0,74.7,0.0,5.47,39.99,0.0,-28.93,-6.35,-2.77,1.61,14.5,101.89,-0.44,876.7
2022-01-07,7.73,680.98,0.0,0.0,74.4,0.0,7.68,59.2,0.0,-26.9,-10.05,-3.23,1.6,12.7,91.8,-0.64,895.27
2022-01-08,9.74,696.45,0.0,0.0,74.7,0.0,15.16,70.94,0.0,-26.97,-10.6,-3.7,1.62,14.44,106.53,-1.05,947.26
2022-01-09,8.54,697.23,0.0,0.0,74.7,0.0,14.93,63.29,0.0,-30.71,-11.17,-3.93,1.53,14.81,111.78,-1.19,939.81
2022-01-10,9.32,695.41,0.0,0.0,74.7,0.0,15.76,61.93,0.0,-38.56,-12.19,-3.64,1.56,13.88,110.21,-2.33,926.05
2022-01-11,6.81,690.83,0.0,0.0,74.7,0.0,9.48,62.17,0.0,-43.53,-11.09,-3.35,1.52,13.8,112.44,-7.16,906.62
2022-01-12,4.05,687.47,0.0,0.0,74.7,0.0,5.68,72.04,0.0,-45.96,-9.65,-2.7,1.54,12.77,109.68,-7.33,902.27
2022-01-13,3.14,700.42,0.0,0.0,74.7,0.0,7.78,71.38,0.0,-46.82,-10.09,-2.74,1.54,14.22,111.14,-7.48,917.18
2022-01-14,2.71,694.71,0.0,0.0,74.7,0.0,4.01,72.06,0.0,-48.32,-10.56,-3.12,1.49,14.07,111.36,-6.78,906.34
2022-01-15,1.22,697.52,0.0,0.0,74.7,0.0,4.55,74.72,0.0,-49.28,-9.89,-2.87,1.57,12.15,109.12,-6.51,906.98
2022-01-16,-1.38,696.29,0.0,0.0,74.6,0.0,8.31,70.94,0.0,-49.58,-10.9,-2.49,1.64,11.44,110.39,-5.46,903.79
2022-01-17,-7.36,694.76,0.0,0.0,74.7,0.0,12.76,67.08,0.0,-47.43,-9.4,-2.04,1.62,11.41,111.5,-4.48,903.12
2022-01-18,-10.65,697.45,0.0,0.0,74.7,0.0,10.65,71.02,0.0,-45.34,-8.42,-1.59,1.62,11.3,109.46,-7.89,902.31
2022-01-19,-12.45,666.67,0.0,0.0,64.0,0.0,13.18,86.18,0.0,-67.14,-6.55,-2.55,1.62,11.31,110.74,-6.46,858.54
2022-01-20,-12.27,694.98,0.0,0.0,72.5,0.0,17.72,89.39,0.0,-70.36,-6.93,-2.52,1.62,11.65,107.73,-6.65,896.86
2022-01-21,-12.05,700.36,0.0,0.0,74.3,0.0,18.69,81.08,0.0,-68.76,-5.18,-2.76,1.62,11.49,109.56,-3.16,905.19
2022-01-22,-4.92,694.54,0.0,0.0,74.3,0.0,17.91,93.52,0.0,-75.88,-4.57,-2.98,1.59,12.21,109.71,-2.33,913.1
2022-01-23,-4.39,656.04,0.0,0.0,73.3,0.0,15.57,99.12,0.0,-55.91,-8.32,-2.95,1.61,13.89,109.47,-1.29,896.14
2022-01-24,-0.9,678.25,0.0,0.0,71.8,0.0,19.43,99.58,0.0,-65.89,-7.7,-3.53,1.58,14.11,108.69,-7.15,908.28
2022-01-25,1.32,691.21,0.0,0.0,74.3,0.0,15.58,94.27,0.0,-64.36,-8.21,-3.94,1.63,13.39,108.07,-7.17,916.08
2022-01-26,-3.32,689.43,0.0,0.0,74.4,0.0,11.96,91.66,0.0,-65.54,-8.56,-3.43,1.67,14.28,109.19,-10.32,901.41
2022-01-27,-3.03,692.35,0.0,0.0,74.7,0.0,12.77,91.24,0.0,-67.05,-7.89,-3.72,1.67,13.86,108.7,-9.88,903.72
2022-01-28,3.69,677.18,0.0,0.0,69.7,0.0,17.87,87.37,0.0,-62.78,-9.26,-4.63,1.56,13.88,106.91,-11.37,890.12
2022-01-29,3.69,677.94,0.0,0.0,72.6,0.0,21.43,88.96,0.0,-57.93,-8.36,-3.38,1.55,14.87,107.02,-12.7,905.69
2022-01-30,5.3,679.25,0.0,0.0,71.7,0.0,22.39,88.81,0.0,-64.94,-7.5,-4.3,1.59,15.23,107.14,-12.65,902.05
2022-01-31,5.03,651.01,0.0,0.0,66.4,0.0,21.68,90.95,0.0,-74.07,-5.82,-5.21,1.6,13.77,104.53,-11.18,858.69
2022-02-01,5.73,655.34,0.0,0.0,64.8,0.0,26.51,88.81,0.0,-61.54,-3.9,-3.89,1.59,14.57,98.65,-9.92,876.76
2022-02-02,-1.89,601.9,0.0,0.0,44.1,0.0,19.22,96.88,0.0,-64.66,-6.15,-3.19,1.57,14.21,99.51,-11.7,789.8
2022-02-03,-2.18,582.99,0.0,0.0,35.2,0.0,19.08,103.54,0.0,-64.08,-6.13,-3.76,1.57,13.69,101.12,-12.34,768.71
2022-02-04,4.39,614.99,0.0,0.0,62.9,0.0,24.53,100.81,0.0,-59.68,-6.02,-4.2,1.57,14.11,105.8,-11.24,847.97
2022-02-05,3.29,518.55,0.0,0.0,37.6,0.0,32.88,105.0,0.0,-67.06,-6.86,-3.64,1.52,12.77,105.89,-10.53,729.41
2022-02-06,3.3,638.39,0.0,0.0,59.9,0.0,32.46,104.04,0.0,-67.1,-6.42,-4.16,1.55,14.14,104.85,-10.25,870.7
2022-02-07,2.8,660.01,0.0,0.0,66.7,0.0,29.39,101.02,0.0,-75.8,-7.73,-3.98,1.59,13.95,103.3,-11.42,879.83
2022-02-08,4.0,679.6,0.0,0.0,74.6,0.0,29.48,102.46,0.0,-73.99,-6.29,-4.26,1.62,14.13,104.86,-11.31,914.89
2022-02-09,-0.56,678.65,0.0,0.0,72.8,0.0,21.38,99.59,0.0,-76.36,-6.74,-3.91,1.59,13.93,99.33,-10.73,888.97
2022-02-10,-1.11,667.69,0.0,0.0,69.9,0.0,22.31,99.57,0.0,-76.98,-6.01,-3.61,1.59,14.49,100.63,-10.92,877.56
2022-02-11,3.5,688.03,0.0,0.0,74.9,0.0,37.91,103.95,0.0,-77.15,-3.76,-4.17,1.55,13.85,102.04,-10.75,929.89
2022-02-12,5.07,692.78,0.0,0.0,74.8,0.0,37.68,110.58,0.0,-71.92,-5.24,-4.62,1.54,14.59,103.41,-11.38,947.29
2022-02-13,4.05,677.65,0.0,0.0,71.2,0.0,38.63,110.65,0.0,-71.25,-5.98,-4.83,1.56,13.59,105.13,-7.11,933.29
2022-02-14,4.46,626.24,0.0,0.0,56.3,0.0,41.63,110.23,0.0,-65.05,-7.44,-4.17,1.59,12.53,103.13,-11.19,868.27
2022-02-15,1.2,625.72,0.0,0.0,53.3,0.0,29.46,112.64,0.0,-69.78,-4.74,-4.24,1.61,13.25,99.93,-12.02,846.34
2022-02-16,-3.13,663.81,0.0,0.0,68.5,0.0,32.47,108.33,0.0,-66.38,-5.89,-3.51,1.48,13.81,101.07,-11.34,899.21
2022-02-17,-3.67,668.57,0.0,0.0,71.6,0.0,35.53,108.36,0.0,-64.45,-6.24,-3.65,1.54,14.22,97.84,-11.31,908.33
2022-02-18,4.59,686.66,0.0,0.0,74.8,0.0,41.07,100.2,0.0,-63.79,-8.12,-4.3,1.49,15.5,104.77,-12.47,940.4
2022-02-19,-5.2,689.8,0.0,0.0,74.4,0.0,39.42,82.28,0.0,-47.44,-6.73,-4.07,1.51,14.62,106.97,-13.79,931.78
2022-02-20,-1.68,693.17,0.0,0.0,74.5,0.0,40.27,81.95,0.0,-46.87,-6.31,-3.75,1.55,14.82,100.47,-13.88,934.23
2022-02-21,-1.39,694.74,0.0,0.0,74.5,0.0,40.45,80.6,0.0,-50.01,-6.18,-4.06,1.55,14.13,104.83,-13.38,935.77
2022-02-22,-2.43,684.82,0.0,0.0,73.1,0.0,39.54,91.51,0.0,-54.5,-4.16,-3.74,1.56,14.26,110.26,-11.47,938.75
2022-02-23,-5.01,676.35,0.0,0.0,69.2,0.0,23.01,91.72,0.0,-51.95,-4.14,-3.38,1.55,15.08,107.96,-11.15,909.25
2022-02-24,-5.15,677.48,0.0,0.0,71.1,0.0,23.07,91.72,0.0,-50.7,-4.35,-3.36,1.49,14.94,108.21,-10.36,914.11
2022-02-25,-2.06,672.37,0.0,0.0,69.4,0.0,25.1,91.94,0.0,-44.8,-4.98,-3.53,1.49,12.52,107.94,-12.35,913.04
2022-02-26,-0.87,677.35,0.0,0.0,70.7,0.0,17.21,92.48,0.0,-50.17,-5.19,-3.56,1.5,12.78,100.52,-12.37,900.38
2022-02-27,-0.68,657.47,0.0,0.0,60.5,0.0,17.21,91.05,0.0,-52.37,-3.76,-3.83,1.53,12.59,102.94,-13.31,869.34
2022-02-28,0.0,653.64,0.0,0.0,59.9,0.0,17.25,95.78,0.0,-57.5,-4.12,-3.55,1.62,12.29,102.38,-12.48,865.2
2022-03-01,-1.75,660.2,0.0,0.0,68.3,0.0,17.04,93.34,0.0,-58.32,-4.69,-3.31,1.6,12.37,102.33,-12.15,874.96
2022-03-02,-4.24,660.86,0.0,0.0,63.9,0.0,29.31,98.03,0.0,-54.01,-2.59,-3.36,1.67,12.34,102.91,-13.04,891.79
2022-03-03,-4.61,663.07,0.0,0.0,64.6,0.0,29.3,96.95,0.0,-52.7,-2.11,-3.5,1.69,12.35,103.62,-13.9,894.76
2022-03-04,-0.3,663.49,0.0,0.0,66.0,0.0,28.83,97.98,0.0,-53.74,-2.75,-3.79,1.56,11.97,102.56,-13.84,897.97
2022-03-05,1.65,665.38,0.0,0.0,67.7,0.0,26.58,95.13,0.0,-45.6,-5.39,-4.13,1.52,11.99,100.76,-11.62,903.96
2022-03-06,-2.24,663.92,0.0,0.0,67.1,0.0,27.18,95.48,0.0,-57.8,-4.22,-3.57,1.54,12.11,102.5,-13.75,888.25
2022-03-07,-3.83,675.91,0.0,0.0,74.6,0.0,34.41,94.17,0.0,-61.54,-3.93,-3.48,1.64,11.63,102.07,-13.76,907.89
2022-03-08,-4.5,635.37,0.0,0.0,64.3,0.0,34.33,96.95,0.0,-54.97,-4.68,-3.18,1.62,11.47,103.44,-12.35,867.8
2022-03-09,-6.26,648.04,0.0,0.0,69.1,0.0,21.29,77.03,0.0,-53.78,-3.43,-3.01,1.6,11.95,103.42,-8.81,857.15
2022-03-10,-7.78,687.26,0.0,0.0,75.1,0.0,17.83,69.74,0.0,-54.05,-4.11,-2.89,1.62,13.03,103.96,-11.16,888.55
2022-03-11,-2.18,684.07,0.0,0.0,74.2,0.0,12.07,71.53,0.0,-51.9,-3.76,-3.47,1.65,13.36,101.2,-12.24,884.53
2022-03-12,-1.05,676.33,0.0,0.0,74.9,0.0,10.94,73.42,0.0,-54.47,-5.31,-3.68,1.67,12.98,99.71,-12.64,872.79
2022-03-13,-2.63,685.08,0.0,0.0,75.0,0.0,13.8,80.1,0.0,-48.68,-2.84,-3.92,1.67,13.66,100.34,-12.69,898.88
2022-03-14,-1.85,683.07,0.0,0.0,74.5,0.0,16.27,74.04,0.0,-36.51,-3.63,-3.87,1.68,13.42,99.8,-11.28,905.64
2022-03-15,-3.55,696.9,0.0,0.0,74.8,0.0,14.95,71.67,0.0,-42.74,-3.92,-4.23,1.71,13.56,99.9,-6.65,912.41
2022-03-16,-4.59,658.64,0.0,0.0,67.5,0.0,8.32,68.4,0.0,-51.24,-2.23,-3.33,1.68,13.49,103.96,-3.45,857.14
2022-03-17,-4.77,665.39,0.0,0.0,69.0,0.0,8.64,67.81,0.0,-52.7,-2.06,-3.09,1.66,13.03,104.63,-5.34,862.2
2022-03-18,-3.15,689.74,0.0,0.0,75.2,0.0,8.99,81.14,0.0,-57.62,-3.83,-4.17,1.61,13.23,101.44,-7.46,895.11
2022-03-19,-2.16,688.32,0.0,0.0,74.4,0.0,5.08,88.7,0.0,-49.97,-3.52,-4.51,1.6,13.29,103.85,-13.47,901.61
2022-03-20,-1.83,688.62,0.0,0.0,75.0,0.0,4.0,87.73,0.0,-52.19,-4.24,-4.0,1.63,12.99,103.87,-10.04,901.54
2022-03-21,-2.8,691.25,0.0,0.0,74.9,0.0,5.52,82.65,0.0,-44.24,-5.73,-4.45,1.63,12.69,100.83,-13.5,898.75
2022-03-22,-1.78,702.47,0.0,0.0,74.8,0.0,3.24,81.21,0.0,-47.94,-4.98,-4.5,1.63,12.86,99.8,-13.53,903.28
2022-03-23,-5.52,665.34,0.0,0.0,74.9,0.0,2.05,89.83,0.0,-49.77,-4.95,-3.91,1.76,12.59,100.99,-12.46,870.86
2022-03-24,-5.9,675.43,0.0,0.0,74.8,0.0,2.84,89.07,0.0,-48.22,-5.06,-3.95,1.65,12.98,103.0,-12.32,884.31
2022-03-25,-2.0,676.99,0.0,0.0,74.6,0.0,7.2,103.79,0.0,-51.68,-4.87,-4.83,1.62,14.31,101.97,-12.37,904.74
2022-03-26,-1.43,672.11,0.0,0.0,72.9,0.0,12.78,105.64,0.0,-47.06,-4.93,-5.21,1.56,14.35,99.41,-13.35,906.76
2022-03-27,-1.52,654.92,0.0,0.0,69.7,0.0,12.99,107.13,0.0,-48.03,-5.03,-5.02,1.65,12.09,98.38,-13.49,883.77
2022-03-28,-4.39,665.4,0.0,0.0,71.3,0.0,11.21,104.7,0.0,-49.91,-4.97,-4.97,1.64,12.44,91.81,-13.54,880.72
2022-03-29,-4.1,668.51,0.0,0.0,68.8,0.0,17.59,109.27,0.0,-54.56,-2.85,-5.32,1.6,12.11,87.07,-13.69,884.44
2022-03-30,-7.96,671.52,0.0,0.0,71.0,0.0,14.67,103.62,0.0,-50.19,-3.9,-4.85,1.62,12.21,94.75,-13.42,889.07
2022-03-31,-8.02,663.53,0.0,0.0,69.8,0.0,13.57,92.24,0.0,-47.21,-5.11,-4.93,1.65,12.18,99.46,-11.18,875.98
2022-04-01,-3.81,653.95,0.0,0.0,70.3,0.0,17.29,93.78,0.0,-46.96,-3.54,-6.3,1.69,12.05,98.95,-11.96,875.43
2022-04-02,-5.82,662.41,0.0,0.0,74.0,0.0,24.31,101.33,0.0,-62.97,-4.18,-4.39,1.7,12.04,98.59,-11.26,885.76
2022-04-03,-6.5,635.61,0.0,0.0,68.2,0.0,26.51,107.84,0.0,-71.19,-4.77,-4.74,1.7,11.68,100.69,-13.34,851.69
2022-04-04,-8.76,628.8,0.0,0.0,55.9,0.0,30.77,107.55,0.0,-77.0,-4.44,-4.91,1.7,12.13,100.72,-13.21,829.25
2022-04-05,-10.11,621.77,0.0,0.0,58.9,0.0,32.66,100.14,0.0,-61.8,-5.6,-4.62,1.69,11.97,87.9,-13.67,819.22
2022-04-06,-12.38,650.11,0.0,0.0,72.5,0.0,37.36,94.99,0.0,-62.03,-5.94,-3.76,1.68,11.93,100.3,-11.66,873.09
2022-04-07,-12.48,653.87,0.0,0.0,74.7,0.0,38.44,94.93,0.0,-59.52,-6.19,-3.82,1.68,11.63,103.03,-12.31,883.97
2022-04-08,-9.72,646.38,0.0,0.0,70.4,0.0,38.49,108.64,0.0,-64.48,-4.61,-6.63,1.66,10.3,103.86,-12.76,881.53
2022-04-09,-9.93,602.79,0.0,0.0,51.8,0.0,34.73,103.78,0.0,-70.5,-4.55,-5.73,1.57,10.22,103.58,-13.04,804.72
2022-04-10,-11.95,614.11,0.0,0.0,58.0,0.0,37.41,105.24,0.0,-56.45,-4.1,-4.89,1.57,10.49,101.14,-11.78,838.81
2022-04-11,-12.78,640.37,0.0,0.0,65.3,0.0,35.33,98.8,0.0,-51.53,-5.13,-3.98,1.59,11.12,105.33,-11.85,872.58
2022-04-12,-12.65,644.61,0.0,0.0,67.9,0.0,41.77,92.66,0.0,-55.25,-5.12,-3.59,1.71,12.48,105.47,-12.07,877.93
2022-04-13,-13.1,615.21,0.0,0.0,67.2,0.0,30.15,96.29,0.0,-54.39,-5.34,-2.99,1.7,11.7,97.66,-9.41,834.68
2022-04-14,-13.24,646.59,0.0,0.0,70.0,0.0,31.62,95.5,0.0,-58.17,-6.02,-2.81,1.7,12.07,101.46,-8.61,870.08
2022-04-15,-11.97,642.31,0.0,0.0,70.9,0.0,35.97,95.44,0.0,-60.09,-3.84,-3.13,1.69,11.84,100.58,-10.44,869.26
2022-04-16,-11.89,636.33,0.0,0.0,65.1,0.0,41.06,94.53,0.0,-56.95,-3.27,-3.09,1.67,11.94,101.45,-5.57,871.31
2022-04-17,-11.8,636.16,0.0,0.0,67.0,0.0,37.67,95.53,0.0,-50.33,-5.71,-4.12,1.61,11.97,100.25,-8.16,870.06
2022-04-18,-11.76,646.11,0.0,0.0,70.2,0.0,40.96,102.79,0.0,-46.85,-5.14,-5.53,1.65,12.22,102.84,-9.75,897.76
2022-04-19,0.0,649.86,0.0,0.0,73.6,0.0,36.53,104.88,0.0,-54.97,-4.43,-3.37,1.65,12.46,105.89,-12.33,909.75
2022-04-20,-3.59,662.13,0.0,0.0,74.8,0.0,23.21,102.22,0.0,-64.55,-6.18,-3.47,1.68,12.24,102.45,-12.97,887.99
2022-04-21,-3.53,664.13,0.0,0.0,74.2,0.0,28.82,102.1,0.0,-63.74,-6.79,-3.99,1.7,12.16,107.23,-13.63,898.66
2022-04-22,-2.43,655.62,0.0,0.0,71.4,0.0,33.62,100.93,0.0,-59.58,-6.97,-4.92,1.66,12.11,99.3,-13.19,887.54
2022-04-23,-4.14,653.21,0.0,0.0,70.9,0.0,29.64,94.34,0.0,-65.61,-6.1,-4.96,1.67,11.89,105.39,-13.72,872.53
2022-04-24,-5.48,644.13,0.0,0.0,65.3,0.0,29.5,95.52,0.0,-55.13,-6.63,-3.29,1.65,11.48,106.18,-13.35,869.87
2022-04-25,-5.63,636.42,0.0,0.0,62.5,0.0,37.24,95.39,0.0,-56.88,-8.36,-3.11,1.67,11.78,106.98,-13.62,864.38
2022-04-26,-6.15,644.41,0.0,0.0,64.7,0.0,38.11,94.21,0.0,-59.12,-7.07,-3.06,1.65,12.1,102.47,-13.36,868.88
2022-04-27,-3.84,653.97,0.0,0.0,65.4,0.0,35.85,95.14,0.0,-57.36,-7.59,-3.17,1.63,12.01,92.0,-13.29,870.74
2022-04-28,-3.84,657.28,0.0,0.0,60.6,0.0,34.4,94.6,0.0,-59.29,-8.22,-3.84,1.6,11.94,89.94,-13.49,861.69
2022-04-29,-2.24,644.16,0.0,0.0,54.8,0.0,36.8,95.76,0.0,-67.3,-9.17,-5.15,1.55,11.6,101.69,-13.58,848.93
2022-04-30,-1.54,660.55,0.0,0.0,61.2,0.0,36.03,100.26,0.0,-85.6,-9.37,-5.17,1.52,11.66,104.65,-13.5,860.69
2022-05-01,-2.92,646.06,0.0,0.0,52.9,0.0,37.91,103.61,0.0,-79.66,-7.71,-3.29,1.59,11.68,105.44,-13.18,852.46
2022-05-02,-2.88,673.33,0.0,0.0,65.2,0.0,35.64,80.98,0.0,-68.77,-6.75,-2.66,1.6,11.67,106.19,-13.49,880.05
2022-05-03,-3.72,675.9,0.0,0.0,65.4,0.0,32.75,96.25,0.0,-73.28,-7.56,-3.07,1.61,11.64,102.78,-11.52,887.2
2022-05-04,-3.73,673.45,0.0,0.0,66.9,0.0,31.13,101.05,0.0,-72.03,-8.13,-2.98,1.6,11.68,103.77,-13.18,889.52
2022-05-05,-4.16,665.27,0.0,0.0,61.9,0.0,32.72,105.03,0.0,-74.29,-9.93,-3.27,1.61,11.81,102.27,-12.93,876.01
2022-05-06,-4.22,683.78,0.0,0.0,71.3,0.0,36.71,107.02,0.0,-74.59,-9.82,-3.83,1.52,11.69,106.54,-12.26,913.86
2022-05-07,-6.27,687.12,0.0,0.0,73.0,0.0,29.21,100.41,0.0,-81.92,-7.64,-5.16,1.6,11.15,108.41,-12.49,897.42
2022-05-08,-4.67,623.05,0.0,0.0,40.9,0.0,35.4,102.34,0.0,-80.66,-5.97,-4.62,1.5,11.89,108.46,-13.03,814.6
2022-05-09,-2.87,607.3,0.0,0.0,34.5,0.0,34.91,103.16,0.0,-85.25,-4.73,-3.19,1.53,11.6,108.87,-13.21,792.62
2022-05-10,-4.23,534.38,0.0,0.0,10.3,0.0,34.61,98.25,0.0,-82.98,-4.52,-3.96,1.66,12.14,107.94,-12.9,690.69
2022-05-11,-4.2,574.08,0.0,0.0,22.4,0.0,35.93,99.21,0.0,-91.71,-5.72,-3.52,1.57,11.77,91.21,-12.44,718.57
