Date,France_GtP,Belgium_GtP,Italy_GtP,GB_GtP,Germany_IndPower,Germany_GtP_Intermediate,Germany_GtP,Netherlands_IndPower,Netherlands_GtP_Int1,Netherlands_GtP_Int2,Netherlands_GtP,Total_Gas_to_Power_Demand
2017-05-01,0.978372,9.004445,42.440047,47.91,117.887242,7.255032,7.255032,47.287496,21.5513,21.5513,21.5513,129.139196
2017-05-02,17.063128,15.646802,64.198479,65.46,148.343483,11.049077,11.049077,48.299677,26.259677,26.259677,26.259677,199.677163
2017-05-03,17.075319,14.690167,69.185356,60.43,146.877939,14.055807,14.055807,46.075316,22.690095,22.690095,22.690095,198.126743
2017-05-04,15.955338,13.877622,67.993502,46.11,150.669389,15.1277,15.1277,43.101864,19.948066,19.948066,19.948066,179.012228
2017-05-05,9.964517,10.947989,61.800881,41.17,148.181028,16.377999,16.377999,46.896224,24.694743,24.694743,24.694743,164.956129
2017-05-06,1.479344,6.913629,51.703228,45.28,118.530877,10.278245,10.278245,34.082692,10.736381,10.736381,10.736381,126.390828
2017-05-07,0.59389,7.181993,41.515793,41.72,116.870606,9.846773,9.846773,33.849329,9.374093,9.374093,9.374093,110.232542
2017-05-08,6.60652,7.887901,59.410175,55.53,149.553572,14.223548,14.223548,42.816865,17.237064,17.237064,17.237064,160.895208
2017-05-09,11.304088,9.773626,62.481635,69.25,151.805025,16.402724,16.402724,47.689587,22.318253,22.318253,22.318253,191.530327
2017-05-10,11.317497,9.898535,59.552102,65.71,147.502847,15.306591,15.306591,46.975042,23.218042,23.218042,23.218042,185.002768
2017-05-11,9.46359,9.871263,61.658291,59.42,135.733769,13.358664,13.358664,44.338227,22.907285,22.907285,22.907285,176.679093
2017-05-12,8.069983,9.954444,61.270609,61.69,129.656684,10.413019,10.413019,43.647318,20.950633,20.950633,20.950633,172.348688
2017-05-13,3.423896,9.082627,45.52338,37.44,107.112889,9.160296,9.160296,37.669597,18.869386,18.869386,18.869386,123.499586
2017-05-14,1.061708,9.027172,40.498849,34.84,105.4458,8.623138,8.623138,33.768329,11.486367,11.486367,11.486367,105.537234
2017-05-15,8.729564,11.380261,54.967834,49.99,129.053503,13.111416,13.111416,40.440685,19.569437,19.569437,19.569437,157.748512
2017-05-16,8.4349,10.859807,52.183955,56.02,125.957233,13.536101,13.536101,42.373502,20.79889,20.79889,20.79889,161.833654
2017-05-17,4.932722,9.868535,52.573327,65.81,121.019329,13.302912,13.302912,39.233868,20.757682,20.757682,20.757682,167.245179
2017-05-18,8.442064,10.665716,61.250582,63.26,121.437238,12.381308,12.381308,40.779685,20.794527,20.794527,20.794527,176.794197
2017-05-19,7.444765,10.215808,54.636134,58.03,122.375055,11.741372,11.741372,42.185593,21.680257,21.680257,21.680257,163.748335
2017-05-20,1.921089,6.828084,36.575135,38.82,102.43153,7.56288,7.56288,37.318416,14.669564,14.669564,14.669564,106.376751
2017-05-21,0.294263,6.902811,29.714951,30.95,100.985714,7.30836,7.30836,34.560691,11.866935,11.866935,11.866935,87.03732
2017-05-22,7.884128,9.198445,55.059843,46.52,123.415599,11.838332,11.838332,44.637954,22.134514,22.134514,22.134514,152.635262
2017-05-23,4.788022,9.402627,63.592925,55.53,120.628875,12.847685,12.847685,44.162772,21.395679,21.395679,21.395679,167.556938
2017-05-24,3.97655,11.006352,65.551678,55.75,120.217239,10.022271,10.022271,44.239863,23.497772,23.497772,23.497772,169.804623
2017-05-25,0.141173,6.481448,57.883813,53.33,100.334896,6.001339,6.001339,32.909239,11.136341,11.136341,11.136341,134.974114
2017-05-26,2.286107,7.628992,48.309614,41.08,106.034708,5.917469,5.917469,37.11578,15.979008,15.979008,15.979008,121.20119
2017-05-27,0.010618,6.618357,36.703853,34.88,93.739448,4.906661,4.906661,33.067148,11.692892,11.692892,11.692892,94.81238
2017-05-28,1.163717,6.727902,34.885009,35.59,93.96663,5.392431,5.392431,33.188784,9.414331,9.414331,9.414331,93.17339
2017-05-29,9.489254,11.93626,59.514475,50.81,122.746055,17.280212,17.280212,45.096408,20.629695,20.629695,20.629695,169.659896
2017-05-30,8.833736,12.574987,59.197257,51.6,122.964145,20.031452,20.031452,44.371136,23.882703,23.882703,23.882703,176.120135
2017-05-31,8.4369,10.662989,65.61205,54.56,121.92351,13.622396,13.622396,44.751045,21.072802,21.072802,21.072802,173.967137
2017-06-01,8.308228,10.687807,68.009375,45.52,122.984054,13.258796,13.258796,44.551136,22.741969,22.741969,22.741969,168.526174
2017-06-02,7.851019,10.443626,48.160659,57.27,115.744516,13.797893,13.797893,42.63741,22.502477,22.502477,22.502477,160.025674
2017-06-03,3.152433,7.616538,50.721157,38.0,92.408177,11.031139,11.031139,32.435966,11.800032,11.800032,11.800032,122.321299
2017-06-04,0.016609,6.994811,46.108625,29.97,87.416,6.867192,6.867192,29.365879,6.307248,6.307248,6.307248,96.264485
2017-06-05,0.497836,7.372356,66.498122,42.92,92.646813,6.903552,6.903552,29.453697,8.638167,8.638167,8.638167,132.830033
2017-06-06,0.4373,7.26072,62.531353,33.96,115.21679,8.122824,8.122824,31.421877,10.168195,10.168195,10.168195,122.480392
2017-06-07,0.148,6.359812,58.568194,36.69,116.287243,7.196371,7.196371,33.891601,10.059115,10.059115,10.059115,119.021492
2017-06-08,4.864531,8.9169,61.3599,41.27,120.233421,9.226229,9.226229,33.898147,12.138423,12.138423,12.138423,137.775983
2017-06-09,3.992614,9.256718,62.977571,43.34,118.618968,9.559287,9.559287,39.475595,18.564447,18.564447,18.564447,147.690636
2017-06-10,1.094681,7.293811,45.976861,21.95,97.268172,7.279757,7.279757,31.871058,9.811867,9.811867,9.811867,93.406977
2017-06-11,1.391044,6.417357,37.783125,17.86,93.438358,6.522984,6.522984,31.16615,6.966576,6.966576,6.966576,76.941086
2017-06-12,5.294695,9.274536,70.131473,38.62,115.340426,7.843095,7.843095,40.194958,17.50225,17.50225,17.50225,148.666048
2017-06-13,8.142482,9.868353,76.026721,51.79,121.079966,12.260592,12.260592,47.423315,23.30773,23.30773,23.30773,181.39588
2017-06-14,10.438971,10.821807,76.647875,49.39,119.444694,13.491984,13.491984,45.594135,22.020586,22.020586,22.020586,182.811224
2017-06-15,6.564766,8.10881,79.585545,36.47,105.999163,11.315232,11.315232,41.153594,20.25349,20.25349,20.25349,162.297843
2017-06-16,7.276356,8.105264,76.517003,46.64,107.532252,6.985968,6.985968,38.717869,15.954768,15.954768,15.954768,161.47936
2017-06-17,0.710254,6.462811,53.667481,39.27,97.753171,7.406775,7.406775,30.081514,7.936176,7.936176,7.936176,115.453497
2017-06-18,2.63177,6.770175,38.607833,41.4,98.21508,8.439399,8.439399,35.336236,9.57577,9.57577,9.57577,107.424946
2017-06-19,12.543487,11.270897,70.882845,65.16,121.573965,16.332912,16.332912,47.307769,22.540292,22.540292,22.540292,198.730433
2017-06-20,13.421813,11.414534,79.947026,65.65,121.470965,16.751295,16.751295,47.06886,26.026004,26.026004,26.026004,213.210672
2017-06-21,12.201387,11.740715,86.232638,66.84,124.288871,17.524066,17.524066,47.478042,25.288623,25.288623,25.288623,219.82743
2017-06-22,11.166325,10.35608,90.499606,62.2,120.189785,16.214621,16.214621,44.818499,24.655959,24.655959,24.655959,215.092592
2017-06-23,7.411411,8.371719,87.007919,41.7,112.574338,11.241543,11.241543,43.565137,21.726313,21.726313,21.726313,177.458903
2017-06-24,0.016236,6.861993,67.341594,30.85,93.50654,6.01249,6.01249,35.878417,11.698224,11.698224,11.698224,122.780537
2017-06-25,1.46178,6.804902,52.669864,37.37,93.365085,5.154879,5.154879,36.666689,10.909939,10.909939,10.909939,114.371364
2017-06-26,12.795132,11.099716,77.421965,59.87,126.608323,13.815831,13.815831,49.910585,23.401781,23.401781,23.401781,198.404425
2017-06-27,12.233087,11.408261,77.226656,56.25,127.356777,19.738633,19.738633,49.240767,28.092706,28.092706,28.092706,204.949343
2017-06-28,10.746207,10.773171,72.394543,48.68,126.681051,16.254375,16.254375,48.724768,24.049474,24.049474,24.049474,182.89777
2017-06-29,9.391708,10.029444,60.505492,48.0,126.581233,17.278757,17.278757,46.464406,25.746759,25.746759,25.746759,170.952161
2017-06-30,5.059158,9.491536,66.332795,50.0,115.25179,10.674327,10.674327,43.445682,23.873977,23.873977,23.873977,165.431792
2017-07-01,3.871787,9.038536,39.599195,31.49,97.866353,7.067415,7.067415,35.5766,14.393712,14.393712,14.393712,105.460645
2017-07-02,2.299925,7.545083,32.049476,30.0,98.068989,6.600067,6.600067,36.109781,12.14424,12.14424,12.14424,90.638792
2017-07-03,13.87624,9.749172,63.839588,55.77,122.400691,12.286287,12.286287,42.051502,19.576709,19.576709,19.576709,175.097996
2017-07-04,14.76603,12.170351,71.456099,58.75,124.044872,15.080189,15.080189,51.268401,24.294783,24.294783,24.294783,196.517452
2017-07-05,15.068739,11.572261,81.111271,62.53,128.628776,17.606967,17.606967,51.944583,25.350677,25.350677,25.350677,213.239915
2017-07-06,14.306176,11.359443,83.951322,60.29,130.57341,21.097527,21.097527,51.431947,24.852788,24.852788,24.852788,215.857256
2017-07-07,13.477731,9.792263,83.120078,57.74,125.070507,20.434321,20.434321,49.730858,25.395764,25.395764,25.395764,209.960156
2017-07-08,8.381591,6.869538,59.550775,40.04,99.739897,13.170562,13.170562,41.819411,23.896277,23.896277,23.896277,151.908744
2017-07-09,8.217828,8.662627,52.627373,42.62,100.200896,10.283578,10.283578,40.283595,20.60594,20.60594,20.60594,143.017346
2017-07-10,13.676868,11.260352,79.419836,63.31,129.539048,23.082783,23.082783,52.367218,27.17498,27.17498,27.17498,217.924818
2017-07-11,12.040024,9.982626,82.864796,62.1,131.044046,20.493466,20.493466,52.735582,26.726055,26.726055,26.726055,214.206967
2017-07-12,11.450425,9.930262,83.829404,58.82,126.422778,16.936973,16.936973,49.520494,24.044141,24.044141,24.044141,205.011206
2017-07-13,11.837242,10.217989,85.36813,52.73,130.216229,15.982402,15.982402,51.345401,22.668764,22.668764,22.668764,198.804527
2017-07-14,9.398845,10.042081,78.882264,46.66,124.858234,17.535216,17.535216,47.938041,26.526802,26.526802,26.526802,189.045208
2017-07-15,6.010921,8.09481,51.256374,33.1,102.557257,12.624192,12.624192,36.550689,19.140389,19.140389,19.140389,130.226687
2017-07-16,3.138524,7.033084,31.780667,37.41,99.031897,8.863599,8.863599,35.665236,13.464836,13.464836,13.464836,101.690709
2017-07-17,13.75244,10.164171,65.654977,54.08,125.793052,18.269204,18.269204,49.59613,23.58746,23.58746,23.58746,185.508253
2017-07-18,14.05404,9.339081,80.214699,47.37,123.149145,20.129381,20.129381,47.534587,24.819337,24.819337,24.819337,195.926538
2017-07-19,13.652577,9.627263,83.872659,51.09,122.672328,18.103887,18.103887,45.389771,21.584751,21.584751,21.584751,197.931136
2017-07-20,13.535413,9.500081,84.60584,51.07,125.10787,20.172529,20.172529,49.560221,24.885269,24.885269,24.885269,203.769132
2017-07-21,11.56587,9.241081,79.992054,42.57,116.706425,16.990786,16.990786,45.638862,21.809213,21.809213,21.809213,182.169004
2017-07-22,5.10524,7.859719,59.204957,41.95,93.026085,10.26661,10.26661,16.530165,13.937516,13.937516,13.937516,138.324042
2017-07-23,4.130878,7.070538,57.078832,40.13,93.471812,7.489675,7.489675,36.324599,11.015141,11.015141,11.015141,126.915064
2017-07-24,12.822032,9.073991,77.034766,52.72,123.044963,18.914472,18.914472,49.019313,23.052241,23.052241,23.052241,193.617502
2017-07-25,10.418244,6.972902,68.020093,58.74,120.148512,13.350423,13.350423,46.948406,22.608164,22.608164,22.608164,180.109825
2017-07-26,10.637198,8.485082,72.603388,40.8,119.466422,13.833768,13.833768,42.856592,22.338615,22.338615,22.338615,168.698052
2017-07-27,10.460771,8.139992,78.652982,39.77,118.033878,12.943676,12.943676,42.966683,22.002164,22.002164,22.002164,171.969584
2017-07-28,6.181821,6.892811,79.439872,33.04,108.632978,8.378799,8.378799,34.024056,12.201447,12.201447,12.201447,146.13475
2017-07-29,0.449236,6.89872,63.949552,34.08,90.700815,5.640648,5.640648,32.252058,9.026491,9.026491,9.026491,120.044648
2017-07-30,0.944044,6.611084,51.961655,28.16,88.656908,5.320195,5.320195,29.994969,6.594735,6.594735,6.594735,99.591714
2017-07-31,9.406354,7.408629,83.977468,43.08,113.847428,10.682083,10.682083,36.938689,12.686247,12.686247,12.686247,167.24078
2017-08-01,9.399281,8.461628,91.877123,46.42,114.988426,13.149231,13.149231,41.871411,20.502193,20.502193,20.502193,189.809455
2017-08-02,7.703683,8.160173,95.061383,41.68,116.144607,13.58652,13.58652,40.855412,20.658298,20.658298,20.658298,186.850058
2017-08-03,1.681298,6.898629,90.395234,34.86,110.816431,8.268749,8.268749,33.164238,10.112928,10.112928,10.112928,152.216838
2017-08-04,2.952979,6.971538,85.467766,37.4,104.734255,7.183767,7.183767,31.554604,9.688728,9.688728,9.688728,149.664778
2017-08-05,1.449208,7.038447,68.459247,37.42,92.064996,6.039154,6.039154,30.676514,9.036187,9.036187,9.036187,129.442243
2017-08-06,1.112908,7.087447,60.241992,27.69,93.260176,5.807419,5.807419,30.969422,8.244024,8.244024,8.244024,110.183791
2017-08-07,6.678993,8.486355,73.979505,53.44,112.425884,10.119715,10.119715,37.086598,14.612842,14.612842,14.612842,167.317411
2017-08-08,5.820458,9.274536,76.068494,52.94,113.161974,10.840613,10.840613,39.392505,16.026034,16.026034,16.026034,170.970135
2017-08-09,7.091247,9.008263,73.208679,46.62,109.976159,9.226714,9.226714,38.499415,13.738263,13.738263,13.738263,158.893166
2017-08-10,7.573047,10.359535,67.866084,48.36,118.492695,13.072148,13.072148,47.21586,21.507183,21.507183,21.507183,168.737996
2017-08-11,6.287566,9.652081,46.415279,38.93,115.539062,14.239061,14.239061,45.18259,21.011233,21.011233,21.011233,136.53522
2017-08-12,0.557218,6.756084,35.237145,36.99,93.937175,5.642587,5.642587,33.165238,9.438087,9.438087,9.438087,94.621121
2017-08-13,0.012891,6.856538,32.700339,39.84,93.859812,4.578936,4.578936,32.413148,9.13945,9.13945,9.13945,93.128154
2017-08-14,0.339672,6.787538,42.016847,47.27,108.335251,7.698624,7.698624,37.393689,16.389149,16.389149,16.389149,120.501832
2017-08-15,1.178253,7.585083,39.985449,47.66,106.695708,6.106056,6.106056,39.99214,14.845546,14.845546,14.845546,117.360388
2017-08-16,6.917784,9.2329,55.128888,38.83,113.596155,9.227199,9.227199,41.518321,23.710114,23.710114,23.710114,143.046885
2017-08-17,5.251195,8.143719,57.912858,38.97,112.678156,9.839016,9.839016,37.558688,16.511804,16.511804,16.511804,136.628592
2017-08-18,5.698821,8.504718,59.980011,30.37,107.912434,10.077053,10.077053,38.72196,16.257768,16.257768,16.257768,130.888372
2017-08-19,0.065254,6.758175,49.815212,20.38,91.952905,4.911024,4.911024,33.439238,8.383162,8.383162,8.383162,90.312827
2017-08-20,0.139236,8.614718,42.215511,39.7,92.987904,4.453373,4.453373,33.520238,8.94456,8.94456,8.94456,104.067399
2017-08-21,7.216711,7.549174,51.749683,59.14,114.079882,6.161808,6.161808,41.294594,18.16885,18.16885,18.16885,149.986226
2017-08-22,9.744899,8.136173,59.19663,52.94,117.308697,6.456082,6.456082,43.159501,20.354329,20.354329,20.354329,156.828112
2017-08-23,11.193916,8.249355,64.59876,52.57,116.830424,6.176352,6.176352,42.566592,20.139562,20.139562,20.139562,162.927945
2017-08-24,12.783705,8.325173,67.202958,51.19,118.043241,7.204128,7.204128,43.934864,20.56861,20.56861,20.56861,167.274574
2017-08-25,12.23016,10.062626,69.967655,51.83,113.113792,7.139165,7.139165,43.9085,20.579761,20.579761,20.579761,171.809366
2017-08-26,7.864228,7.96281,59.356902,41.87,93.387903,5.281896,5.281896,18.898617,15.012802,15.012802,15.012802,137.348638
2017-08-27,5.061795,7.409901,56.123178,34.68,93.498085,4.705954,4.705954,38.274779,9.708605,9.708605,9.708605,117.689433
2017-08-28,14.327476,10.589625,81.083543,34.32,119.576785,8.50921,8.50921,48.908677,23.260705,23.260705,23.260705,172.090559
2017-08-29,15.891265,10.518807,78.129492,53.08,119.497513,8.081616,8.081616,48.01795,22.635313,22.635313,22.635313,188.336493
2017-08-30,16.58851,9.763444,82.05927,55.14,120.637148,8.622653,8.622653,46.540952,19.76869,19.76869,19.76869,191.942567
2017-08-31,15.80852,10.797625,81.90737,51.58,128.038958,10.909939,10.909939,48.925858,22.850564,22.850564,22.850564,193.854018
2017-09-01,17.046882,11.397715,72.665425,47.92,124.279235,11.397648,11.397648,48.501222,24.859575,24.859575,24.859575,185.287246
2017-09-02,4.716822,6.507539,43.965745,33.74,103.02453,5.413762,5.413762,34.824328,12.356098,12.356098,12.356098,106.699966
2017-09-03,1.440135,6.680084,37.912352,31.21,102.833439,5.631437,5.631437,35.386509,10.635543,10.635543,10.635543,93.50955
2017-09-04,15.994693,8.5359,70.331364,48.83,127.996777,10.187103,10.187103,47.045224,22.602831,22.602831,22.602831,176.48189
2017-09-05,16.564365,10.325626,74.206232,44.45,125.286598,10.170619,10.170619,47.849678,23.583097,23.583097,23.583097,179.299939
2017-09-06,12.101678,8.254991,74.25625,40.5,120.25633,6.236952,6.236952,46.89577,21.607052,21.607052,21.607052,162.956924
2017-09-07,10.768534,8.32081,73.72576,42.94,123.560145,9.411907,9.411907,46.28377,24.689895,24.689895,24.689895,169.856906
2017-09-08,6.727629,7.258083,68.957929,42.96,116.972515,6.044971,6.044971,43.723046,21.571661,21.571661,21.571661,153.520274
2017-09-09,2.729397,6.864538,41.564102,39.85,103.193529,5.532053,5.532053,36.237599,13.660695,13.660695,13.660695,110.200786
2017-09-10,0.167418,6.154812,37.360334,26.3,103.200529,4.981805,4.981805,34.461055,7.617178,7.617178,7.617178,82.581547
2017-09-11,3.339006,6.332084,52.090928,34.25,123.248327,6.429418,6.429418,37.646779,13.228738,13.228738,13.228738,115.670174
2017-09-12,7.963392,7.919446,55.092288,44.77,126.577051,6.761991,6.761991,41.411684,16.638821,16.638821,16.638821,139.145938
2017-09-13,2.433988,7.534992,62.847599,45.91,124.151144,6.619459,6.619459,41.889684,13.738263,13.738263,13.738263,139.084301
2017-09-14,4.434777,7.584447,60.995673,45.95,130.946773,6.984999,6.984999,47.453769,18.076253,18.076253,18.076253,144.026149
2017-09-15,11.181898,8.115628,64.529479,56.29,133.066135,7.073717,7.073717,48.360859,19.55053,19.55053,19.55053,166.741251
2017-09-16,6.094066,7.486538,42.106884,50.92,114.629972,6.113813,6.113813,38.671233,12.937373,12.937373,12.937373,125.658674
2017-09-17,5.345622,8.043083,30.71065,51.5,115.872425,6.367848,6.367848,37.74987,10.908,10.908,10.908,112.875203
2017-09-18,16.770946,10.801898,63.793279,63.68,148.633937,18.005957,18.005957,52.027855,23.794954,23.794954,23.794954,196.847035
2017-09-19,16.450328,9.413445,60.111474,64.39,151.687479,18.038924,18.038924,53.887308,25.944557,25.944557,25.944557,194.348728
2017-09-20,16.983855,10.371898,57.932076,56.34,147.009302,15.8549,15.8549,52.382855,25.958132,25.958132,25.958132,183.440861
2017-09-21,17.279364,10.308626,63.513943,59.05,145.783304,14.858151,14.858151,52.154128,23.93797,23.93797,23.93797,188.948054
2017-09-22,16.816001,11.033898,61.994799,53.92,140.833491,15.058373,15.058373,53.721217,26.484625,26.484625,26.484625,185.307696
2017-09-23,8.507464,8.975627,44.41169,39.31,118.533241,11.602719,11.602719,42.668138,18.678375,18.678375,18.678375,131.485875
