Date,France_GtP,Belgium_GtP,Italy_GtP,GB_GtP,Germany_IndPower,Germany_GtP,Netherlands_IndPower,Netherlands_GtP,Total_Gas_to_Power_Demand
2024-09-29,0.26,3.49,23.14,16.87,97.13,11.32,28.73,8.06,63.15
2024-09-30,1.25,3.43,54.38,27.34,117.37,20.15,26.65,3.96,110.51
2024-10-01,2.02,6.06,64.24,26.01,118.61,17.08,38.68,15.18,130.6
2024-10-02,3.97,6.19,63.18,37.39,120.13,22.34,37.69,17.93,150.99
2024-10-03,2.25,4.23,62.49,43.4,105.46,13.92,33.56,10.85,137.14
2024-10-04,5.88,5.55,50.92,33.84,115.67,19.45,38.09,16.85,132.48
2024-10-05,0.31,4.45,37.21,14.03,103.04,15.74,30.31,11.24,82.98
2024-10-06,0.32,3.46,37.13,21.47,102.78,14.73,26.28,4.14,81.25
2024-10-07,1.87,3.84,62.56,40.58,120.09,21.72,33.0,10.21,140.77
2024-10-08,0.19,3.42,54.73,34.88,114.71,20.15,31.16,10.49,123.87
2024-10-09,0.22,3.71,44.08,30.65,113.85,16.88,32.17,12.51,108.05
2024-10-10,2.11,4.5,40.97,35.76,119.71,20.65,31.85,9.34,113.33
2024-10-11,4.14,5.15,39.57,43.03,123.8,24.07,37.61,16.09,132.05
2024-10-12,0.02,3.71,29.28,16.7,100.21,13.88,30.61,7.34,70.92
2024-10-13,1.64,3.97,30.08,47.08,103.98,12.8,33.24,9.05,104.62
2024-10-14,5.04,9.9,60.2,62.24,144.51,37.74,47.44,24.98,200.11
2024-10-15,2.27,5.18,57.5,36.2,132.41,27.79,35.93,15.2,144.14
2024-10-16,0.12,4.4,66.67,39.88,126.18,25.15,27.3,6.33,142.55
2024-10-17,1.36,4.83,64.34,44.37,125.05,27.6,40.4,16.71,159.21
2024-10-18,1.09,4.86,54.72,37.7,124.23,29.9,42.75,28.13,156.4
2024-10-19,0.15,3.32,35.17,34.68,101.15,18.45,28.38,10.52,102.29
2024-10-20,0.2,3.59,36.13,21.91,98.67,14.24,23.12,4.01,80.07
2024-10-21,2.0,6.29,60.01,35.37,126.61,29.74,37.35,16.73,150.15
2024-10-22,3.3,6.24,71.13,46.35,129.24,29.49,39.11,17.85,174.35
2024-10-23,3.18,5.76,73.42,46.65,142.03,38.03,44.28,23.88,190.93
2024-10-24,1.29,5.46,71.93,34.79,132.59,27.16,35.69,15.54,156.17
2024-10-25,1.14,4.93,61.94,53.71,132.49,35.97,43.77,20.89,178.58
2024-10-26,0.3,3.56,34.81,31.32,110.01,21.12,33.61,14.62,105.73
2024-10-27,0.17,3.85,34.46,21.66,108.3,19.19,32.94,11.82,91.15
2024-10-28,1.26,5.12,56.9,48.0,131.69,32.85,38.11,12.99,157.13
2024-10-29,3.45,9.53,66.4,66.58,144.67,46.47,51.38,27.15,219.58
2024-10-30,1.54,10.21,62.9,59.92,141.85,47.24,50.41,27.86,209.67
2024-10-31,3.31,7.47,53.48,43.37,132.07,36.0,33.71,21.66,165.31
2024-11-01,2.65,5.04,37.33,54.51,114.97,24.66,35.61,20.79,144.98
2024-11-02,3.43,7.06,38.22,50.29,123.92,26.79,42.75,20.63,146.42
2024-11-03,3.3,7.67,40.65,60.16,126.75,24.73,41.25,16.29,152.8
2024-11-04,14.18,14.46,70.37,81.68,170.18,52.03,58.15,33.54,266.25
2024-11-05,18.85,15.73,80.69,81.04,178.83,58.53,63.93,37.63,292.46
2024-11-06,17.5,17.55,84.72,75.16,186.37,70.29,65.22,39.89,305.12
2024-11-07,17.04,16.86,82.0,62.47,186.52,70.3,66.13,41.56,290.23
2024-11-08,17.73,17.01,70.82,66.1,170.02,63.34,62.78,40.27,275.29
2024-11-09,14.46,14.36,50.2,61.01,148.91,48.68,57.07,33.48,222.19
2024-11-10,10.53,12.38,46.29,47.05,148.41,46.06,53.36,31.0,193.32
2024-11-11,5.74,10.34,76.07,48.62,180.79,60.5,44.54,25.02,226.29
2024-11-12,11.54,15.78,85.49,63.9,191.02,69.87,62.09,34.22,280.81
2024-11-13,15.88,16.06,93.74,66.87,187.57,72.07,57.72,39.52,304.14
2024-11-14,15.69,16.72,86.52,65.18,179.56,64.11,58.21,33.9,282.13
2024-11-15,14.55,13.32,70.59,54.28,171.65,60.4,47.84,33.06,246.19
2024-11-16,2.31,5.26,56.07,24.25,139.32,37.14,30.84,9.65,134.68
2024-11-17,0.26,4.39,41.18,28.62,136.98,26.85,29.74,8.42,109.71
2024-11-18,12.35,10.56,80.61,63.68,171.92,41.23,45.8,23.51,231.94
2024-11-19,2.58,10.88,74.36,52.07,178.0,51.71,48.44,28.0,219.6
2024-11-20,9.19,8.33,65.14,51.32,179.21,40.29,45.19,24.57,198.84
2024-11-21,11.44,13.27,80.63,65.51,196.79,58.16,50.81,28.7,257.72
2024-11-22,9.93,6.11,65.71,57.6,178.29,42.74,39.82,20.09,202.18
2024-11-23,1.06,3.74,52.39,21.95,145.36,30.75,27.05,7.21,117.1
2024-11-24,0.05,3.21,52.87,17.94,119.21,18.93,25.05,5.24,98.25
2024-11-25,4.4,4.9,84.48,27.93,149.45,34.67,31.68,11.25,167.63
2024-11-26,10.17,9.53,91.42,71.29,169.53,48.74,42.84,19.48,250.63
2024-11-27,0.13,6.12,92.7,71.61,162.06,43.69,34.85,17.03,231.29
2024-11-28,9.69,11.69,88.38,67.08,175.57,45.5,45.74,19.25,241.58
2024-11-29,6.69,10.1,71.14,43.35,184.25,58.3,48.11,31.07,220.65
2024-11-30,5.38,6.36,36.25,30.3,154.78,35.47,32.88,13.21,126.97
2024-12-01,0.15,4.39,35.53,25.28,157.71,32.32,27.43,7.35,105.03
2024-12-02,9.88,9.48,87.51,47.92,182.29,51.45,39.3,17.32,223.56
2024-12-03,16.96,16.28,100.61,78.15,194.96,64.73,55.43,29.29,306.02
2024-12-04,15.72,14.25,101.63,65.14,199.72,72.07,55.13,43.91,312.72
2024-12-05,6.09,4.18,77.27,26.65,177.29,46.61,33.79,13.94,174.75
2024-12-06,4.9,5.1,88.35,37.92,161.59,34.17,36.78,16.99,187.43
2024-12-07,0.58,3.02,56.63,20.29,138.21,25.85,28.06,6.98,113.36
2024-12-08,0.47,3.43,36.26,16.25,149.03,33.28,31.24,9.53,99.22
2024-12-09,1.84,6.22,83.03,48.68,181.42,43.72,39.2,18.46,201.96
2024-12-10,17.73,16.58,93.52,87.15,207.8,65.87,61.55,34.4,315.26
2024-12-11,21.37,19.53,109.91,100.51,220.49,84.0,65.61,47.5,382.83
2024-12-12,21.34,20.23,112.64,102.23,222.93,84.21,64.71,44.23,384.87
2024-12-13,19.54,17.47,98.96,88.85,208.25,78.95,59.36,43.09,346.86
2024-12-14,9.14,8.34,54.02,36.27,161.43,36.78,34.34,19.09,163.65
2024-12-15,0.41,3.32,48.64,15.73,141.45,24.52,27.84,7.51,100.13
2024-12-16,2.23,8.08,80.49,25.79,156.44,31.72,29.22,8.3,156.61
2024-12-17,8.6,7.66,90.77,39.27,162.9,45.39,37.96,20.16,211.84
2024-12-18,1.66,3.16,93.52,23.96,143.01,32.14,26.43,6.45,160.89
2024-12-19,0.66,3.73,73.97,20.56,142.73,27.59,30.44,7.92,134.42
2024-12-20,0.55,5.02,51.26,23.17,147.89,31.81,31.22,12.2,124.02
2024-12-21,0.44,3.7,38.69,17.3,119.86,17.65,26.95,5.85,83.63
2024-12-22,0.76,3.92,31.3,14.34,124.52,16.78,28.08,6.36,73.46
2024-12-23,1.64,4.12,41.17,37.11,140.12,25.75,33.03,11.5,121.3
2024-12-24,0.8,3.88,44.16,23.73,133.9,30.09,40.08,20.5,123.16
2024-12-25,0.51,3.78,27.83,22.27,128.88,26.23,33.22,14.2,94.82
2024-12-26,4.8,5.85,37.54,46.09,142.8,37.2,45.06,25.69,157.18
2024-12-27,15.7,11.03,48.91,64.64,165.35,55.94,56.07,35.29,231.51
2024-12-28,14.3,9.0,46.98,51.0,160.03,53.56,52.33,37.14,211.98
2024-12-29,5.34,3.8,48.05,22.08,156.46,44.27,36.9,18.79,142.33
2024-12-30,8.36,3.84,65.49,18.71,164.92,48.5,29.79,9.37,154.26
2024-12-31,3.67,3.83,60.54,17.39,149.02,42.82,30.21,8.63,136.89
2025-01-01,0.46,3.77,52.58,14.91,123.35,19.13,29.33,4.61,95.47
2025-01-02,7.84,6.28,57.07,39.19,167.51,39.82,41.7,23.75,173.96
2025-01-03,2.93,6.73,52.77,58.16,171.63,43.52,40.25,16.16,180.28
2025-01-04,12.18,7.82,57.44,58.44,166.12,40.22,39.97,23.67,199.76
2025-01-05,0.12,4.35,43.75,33.43,144.33,29.12,27.38,6.27,117.04
2025-01-06,0.45,3.58,40.17,35.4,144.67,23.28,26.8,4.67,107.55
2025-01-07,0.06,3.68,60.46,45.85,173.68,32.4,30.17,8.69,151.13
2025-01-08,1.89,6.2,64.0,81.26,190.83,51.56,40.15,18.16,223.07
2025-01-09,3.33,5.78,66.35,72.86,193.22,54.41,45.11,25.63,228.36
2025-01-10,13.13,9.37,59.68,85.76,192.01,47.9,50.83,27.64,243.48
2025-01-11,3.95,5.68,46.23,79.21,181.34,52.49,42.08,21.66,209.21
2025-01-12,5.67,7.49,37.01,64.62,181.8,46.15,44.55,20.22,181.16
2025-01-13,16.13,16.88,77.51,61.0,221.32,67.94,48.35,30.64,270.11
2025-01-14,19.76,17.71,82.5,76.46,221.04,73.19,44.5,16.93,286.55
2025-01-15,20.05,17.89,98.35,84.55,220.55,84.88,68.51,36.79,342.5
2025-01-16,20.78,18.19,91.94,77.84,215.79,80.73,68.76,42.72,332.19
2025-01-17,21.62,19.29,79.78,81.64,214.72,78.1,69.13,41.82,322.24
2025-01-18,19.55,16.71,51.74,80.29,190.09,69.49,66.92,42.04,279.82
2025-01-19,16.97,15.43,57.18,89.12,186.22,58.41,66.99,39.89,277.0
2025-01-20,23.18,20.24,104.52,98.52,228.57,78.73,70.55,43.73,368.92
2025-01-21,20.41,17.25,101.78,95.22,227.46,84.32,69.84,42.78,361.75
2025-01-22,14.31,12.66,94.81,91.15,207.48,77.13,56.38,37.64,327.7
2025-01-23,2.26,4.34,85.6,47.94,187.28,50.26,30.04,9.54,199.95
2025-01-24,0.16,3.71,72.76,28.82,162.32,40.54,27.38,6.13,152.12
2025-01-25,0.15,3.78,46.87,29.44,140.17,30.17,32.64,10.74,121.14
2025-01-26,0.17,3.79,34.57,21.22,142.63,29.22,28.13,7.94,96.91
2025-01-27,1.17,3.69,65.21,28.49,153.92,30.06,26.95,5.75,134.36
2025-01-28,0.15,3.72,57.57,38.1,161.67,38.99,28.65,7.09,145.62
2025-01-29,2.43,4.74,70.94,42.97,164.09,37.16,35.16,11.26,169.5
2025-01-30,4.29,9.14,71.33,62.11,179.6,56.67,50.37,29.78,233.32
2025-01-31,11.74,11.23,73.68,79.51,181.58,54.72,52.64,33.27,264.16
2025-02-01,6.95,7.88,45.65,48.94,165.5,44.89,46.33,28.4,182.7
2025-02-02,11.3,8.87,45.68,50.71,172.51,42.9,51.28,26.11,185.57
2025-02-03,19.31,15.13,82.29,57.65,210.84,69.41,60.12,36.21,280.0
2025-02-04,18.02,14.44,75.1,41.84,208.57,67.48,45.28,28.75,245.63
2025-02-05,19.51,16.85,78.44,75.38,209.4,71.81,60.68,31.03,293.03
2025-02-06,15.23,12.34,86.13,66.03,200.02,71.28,51.87,36.0,287.02
2025-02-07,7.33,5.97,75.86,31.98,178.1,45.05,31.17,8.75,174.94
2025-02-08,6.61,4.93,50.89,60.64,158.97,41.29,39.52,18.73,183.09
2025-02-09,5.41,5.32,51.35,34.49,166.03,47.62,34.51,14.04,158.22
2025-02-10,7.97,12.17,82.19,48.11,192.44,52.99,32.96,9.35,212.79
2025-02-11,16.4,15.74,89.06,61.79,197.69,62.3,46.23,21.48,266.77
2025-02-12,18.5,17.37,97.05,77.79,204.12,69.75,60.42,31.07,311.53
2025-02-13,18.63,17.21,96.2,83.35,216.72,77.91,62.18,35.69,328.99
2025-02-14,15.5,16.29,90.93,80.25,209.91,82.27,60.93,35.17,320.41
2025-02-15,7.57,11.81,47.75,64.92,179.46,60.95,55.87,34.49,227.5
2025-02-16,7.05,9.92,48.39,43.02,179.11,46.65,46.06,23.96,178.99
2025-02-17,14.4,15.77,92.55,70.99,216.98,70.83,56.81,32.15,296.69
2025-02-18,9.68,9.64,95.45,45.84,205.93,60.49,43.2,26.28,247.37
2025-02-19,7.11,5.77,96.3,43.65,192.37,48.77,33.87,13.69,215.29
2025-02-20,0.11,4.64,91.89,20.75,174.28,48.54,27.62,6.7,172.64
2025-02-21,0.07,4.29,78.03,17.39,143.89,37.08,25.38,5.42,142.28
2025-02-22,0.55,3.42,58.68,21.08,123.43,25.48,26.79,7.39,116.59
2025-02-23,0.07,3.04,50.02,19.67,124.0,25.19,24.32,4.55,102.54
2025-02-24,1.62,4.94,89.78,25.14,144.74,30.26,27.37,5.26,157.0
2025-02-25,2.83,14.42,91.25,51.84,171.79,56.22,52.62,23.85,240.41
2025-02-26,4.47,11.72,81.94,62.17,176.3,67.0,43.69,24.2,251.49
2025-02-27,12.75,14.08,85.99,68.56,183.3,63.58,50.07,24.65,269.61
2025-02-28,9.71,13.75,79.24,66.91,179.0,67.89,53.03,26.6,264.09
2025-03-01,2.05,7.0,54.34,42.67,150.69,41.47,43.17,25.13,172.65
2025-03-02,4.58,5.0,36.04,29.33,142.81,31.07,34.06,12.01,118.03
2025-03-03,10.66,9.69,72.43,53.87,161.61,41.42,41.52,18.46,206.53
2025-03-04,6.78,6.64,78.24,38.7,162.6,41.0,35.73,18.47,189.84
2025-03-05,4.65,4.85,76.64,31.38,153.77,40.18,32.92,11.38,169.08
2025-03-06,1.47,4.26,64.6,27.68,146.96,36.29,33.46,13.72,148.03
2025-03-07,1.23,5.19,75.74,51.66,148.61,39.76,40.6,15.9,189.48
2025-03-08,0.03,3.47,48.26,25.46,117.06,29.95,28.7,12.81,119.97
2025-03-09,0.72,4.18,43.76,44.55,123.07,24.46,34.75,12.32,129.99
2025-03-10,6.58,9.57,70.78,45.81,159.49,48.08,45.46,22.05,202.87
2025-03-11,9.38,11.98,81.93,60.41,169.2,57.45,51.17,26.65,247.8
2025-03-12,16.11,13.7,88.89,64.0,177.88,58.54,53.21,29.1,270.35
2025-03-13,20.39,14.47,68.48,73.52,179.76,57.94,56.05,30.95,265.75
2025-03-14,12.38,11.33,63.5,72.05,169.82,54.04,47.71,29.5,242.8
2025-03-15,1.52,3.38,41.16,45.22,137.11,26.88,31.96,11.39,129.55
2025-03-16,3.2,4.29,35.18,42.39,136.87,26.4,30.65,9.42,120.89
2025-03-17,5.66,8.79,61.36,55.02,164.55,33.89,35.33,15.11,179.84
2025-03-18,3.8,6.38,65.3,45.44,167.2,36.88,34.86,14.87,172.67
2025-03-19,1.19,8.81,72.55,68.71,163.59,44.86,40.02,19.85,215.97
2025-03-20,0.2,6.72,74.74,44.25,151.16,47.04,36.75,19.83,192.78
2025-03-21,0.04,3.9,68.66,17.32,117.38,27.66,23.7,8.1,125.68
2025-03-22,0.07,3.37,44.77,28.25,103.75,21.37,24.54,5.96,103.79
2025-03-23,0.51,6.06,37.22,46.55,115.58,24.37,35.68,11.81,126.51
2025-03-24,5.47,15.27,77.08,59.08,149.59,49.01,45.52,26.96,232.86
2025-03-25,4.42,12.72,70.54,55.35,140.49,35.9,40.23,23.04,201.96
2025-03-26,5.44,14.13,71.19,50.97,152.06,41.55,42.59,22.15,205.44
2025-03-27,4.44,7.43,62.0,26.45,141.01,31.58,34.64,17.01,148.91
2025-03-28,0.66,4.77,52.0,25.36,127.21,29.56,31.54,11.55,123.91
2025-03-29,0.27,3.39,39.46,18.43,104.44,20.63,26.39,8.62,90.8
2025-03-30,0.17,3.56,28.7,23.98,108.64,13.5,24.53,3.81,73.73
2025-03-31,2.08,6.07,59.85,51.67,146.23,28.55,34.98,13.38,161.59
2025-04-01,1.27,4.68,57.61,21.12,137.77,29.12,28.56,13.27,127.06
2025-04-02,0.54,3.36,52.52,15.04,124.77,19.44,25.16,5.38,96.28
2025-04-03,1.31,5.34,60.48,20.06,126.72,23.41,32.1,10.6,121.2
2025-04-04,0.12,4.65,58.52,19.08,117.27,25.75,30.31,15.58,123.7
2025-04-05,0.03,3.15,33.55,14.07,102.02,15.08,23.81,5.57,71.44
2025-04-06,0.39,4.59,33.54,25.82,119.81,16.15,27.85,7.13,87.61
2025-04-07,3.38,10.77,49.56,54.93,144.87,32.48,37.8,14.95,166.07
2025-04-08,3.51,10.97,63.71,58.0,147.01,38.6,40.14,18.15,192.94
2025-04-09,0.62,6.69,67.27,45.6,138.18,33.65,34.29,15.49,169.31
2025-04-10,0.18,5.92,60.6,37.91,138.29,32.3,35.96,15.42,152.33
2025-04-11,0.67,6.98,50.18,35.14,128.51,29.63,35.65,14.78,137.39
2025-04-12,0.28,3.41,34.29,16.8,96.83,23.41,27.64,13.97,92.16
2025-04-13,0.17,3.58,42.7,15.95,96.46,16.77,28.06,7.08,86.25
2025-04-14,0.26,4.7,68.84,26.47,117.94,28.1,31.98,15.22,143.59
2025-04-15,0.23,4.84,51.22,40.04,112.86,24.72,29.79,10.32,131.37
2025-04-16,2.14,8.53,54.24,21.01,116.46,25.43,37.19,17.02,128.37
2025-04-17,2.82,11.02,48.59,39.35,117.38,29.13,39.62,20.01,150.92
2025-04-18,0.82,6.59,31.03,14.52,100.58,19.79,34.13,16.52,89.27
2025-04-19,0.03,3.98,23.28,17.86,94.16,17.63,31.61,10.96,73.73
2025-04-20,0.09,7.39,19.84,28.77,88.23,16.0,35.69,15.65,87.75
2025-04-21,2.74,8.25,22.78,45.45,94.72,19.36,36.49,19.94,118.52
2025-04-22,2.34,11.8,45.74,48.14,123.95,29.72,43.76,20.44,158.18
2025-04-23,1.69,12.67,47.04,58.24,124.26,36.74,42.72,21.77,178.14
2025-04-24,4.15,11.06,47.37,49.05,123.95,27.81,39.02,17.84,157.29
2025-04-25,4.52,7.54,33.97,42.36,118.53,25.45,37.69,18.21,132.04
2025-04-26,0.03,3.24,25.93,24.89,95.39,17.04,28.72,11.42,82.56
2025-04-27,0.46,4.29,31.67,19.43,96.13,14.67,31.95,10.68,81.19
2025-04-28,3.5,7.83,48.21,43.82,115.5,26.38,39.22,17.46,147.2
2025-04-29,2.9,5.98,44.57,47.86,115.7,26.0,40.13,17.55,144.87
2025-04-30,0.39,6.63,29.96,45.27,102.6,26.15,38.86,17.54,125.93
2025-05-01,0.01,5.18,25.28,39.92,83.96,17.54,32.61,14.21,102.15
2025-05-02,0.01,4.46,31.63,30.37,86.48,15.18,32.84,12.82,94.46
2025-05-03,0.01,3.21,17.96,13.9,81.06,14.29,24.26,9.66,59.04
2025-05-04,0.02,3.09,23.93,14.66,92.46,13.25,26.14,5.99,60.94
2025-05-05,1.13,3.24,43.52,25.66,118.74,20.86,29.95,11.82,106.24
2025-05-06,1.53,4.19,48.06,42.09,119.56,23.5,33.71,15.2,134.59
2025-05-07,0.3,6.15,45.78,45.97,122.12,28.41,38.61,20.35,146.96
2025-05-08,1.18,6.69,49.21,48.69,123.21,30.01,37.73,17.75,153.54
2025-05-09,0.83,4.42,44.81,31.29,112.39,28.21,33.54,15.73,125.29
2025-05-10,0.02,3.58,30.98,16.76,88.73,17.33,29.49,11.76,80.42
2025-05-11,0.3,3.18,33.66,15.82,86.29,13.58,26.83,8.33,74.88
2025-05-12,1.05,5.49,46.79,27.52,107.7,21.04,32.1,12.12,114.01
2025-05-13,0.02,7.15,48.63,28.74,110.92,25.74,38.45,14.58,124.86
2025-05-14,0.02,4.63,37.17,16.91,105.0,22.04,33.55,16.25,97.02
2025-05-15,0.05,3.66,31.45,27.23,107.87,21.04,28.38,11.55,94.98
2025-05-16,0.03,2.86,31.01,18.91,103.83,21.36,28.89,13.09,87.26
2025-05-17,0.11,2.62,23.68,19.66,88.49,16.98,27.98,9.15,72.21
2025-05-18,0.08,3.56,25.26,25.42,91.51,17.95,30.81,10.75,83.03
2025-05-19,0.05,3.41,48.64,37.91,113.36,27.03,36.6,14.45,131.49
2025-05-20,0.18,3.77,54.92,38.44,108.99,31.02,35.25,14.98,143.32
2025-05-21,0.06,3.22,40.67,25.34,110.92,25.06,31.45,13.4,107.75
2025-05-22,0.23,3.14,32.58,26.96,117.23,27.22,29.88,12.05,102.17
2025-05-23,0.13,3.1,40.56,24.83,110.35,20.72,27.96,10.68,100.02
2025-05-24,0.01,2.91,22.86,11.45,86.24,13.43,23.98,5.07,55.73
2025-05-25,0.61,2.85,25.05,13.41,89.02,11.32,25.92,5.06,58.3
2025-05-26,1.65,2.88,39.31,12.35,107.8,19.55,26.24,7.63,83.38
2025-05-27,0.05,2.95,42.78,22.35,104.67,21.05,26.14,5.46,94.64
2025-05-28,0.34,4.38,38.63,22.39,105.7,18.73,34.01,10.61,95.07
2025-05-29,0.28,2.84,32.23,8.37,84.46,15.26,25.89,9.14,68.12
2025-05-30,0.31,3.38,24.29,22.8,86.78,15.53,31.69,8.68,74.99
2025-05-31,0.15,3.23,36.11,14.69,80.1,18.15,30.11,14.53,86.86
2025-06-01,0.28,2.71,21.75,13.23,80.98,13.34,27.51,7.78,59.08
2025-06-02,0.56,4.1,25.43,20.39,107.27,22.6,36.19,14.01,87.09
2025-06-03,0.19,2.91,40.19,17.24,101.71,24.98,28.92,12.5,98.02
2025-06-04,0.86,3.04,49.76,22.85,98.05,17.42,30.32,10.03,103.96
2025-06-05,0.34,3.25,48.5,20.85,96.42,15.08,27.06,9.71,97.73
2025-06-06,0.31,3.16,40.26,22.2,91.13,12.68,27.27,6.91,85.53
2025-06-07,0.01,3.35,19.83,23.05,77.8,12.44,28.62,11.48,70.15
2025-06-08,0.22,2.68,19.0,15.74,74.97,10.23,25.86,5.94,53.81
2025-06-09,0.2,2.91,41.02,24.21,81.52,12.19,27.96,8.76,89.28
2025-06-10,1.8,5.75,52.54,26.93,96.53,15.36,26.39,6.58,108.95
2025-06-11,1.75,4.07,58.83,26.56,101.23,18.4,29.92,12.71,122.32
2025-06-12,1.15,2.82,58.06,23.62,97.51,15.1,27.67,8.85,109.59
2025-06-13,1.15,4.25,50.86,26.8,90.8,17.18,28.81,12.62,112.86
2025-06-14,0.35,3.53,39.51,14.61,77.96,15.28,29.17,8.71,81.99
2025-06-15,0.32,4.24,37.45,18.0,77.64,12.91,30.16,10.81,83.73
2025-06-16,1.08,6.47,60.6,20.99,97.44,16.19,30.13,11.78,117.11
2025-06-17,1.52,6.05,54.68,25.84,99.53,19.03,31.31,14.52,121.63
2025-06-18,2.09,6.48,54.18,34.24,94.93,21.02,32.15,14.87,132.88
2025-06-19,4.73,7.39,61.94,29.97,85.19,13.79,30.32,13.11,130.93
2025-06-20,3.0,6.71,53.12,26.75,87.93,14.46,31.08,14.86,118.9
2025-06-21,1.99,4.55,33.72,17.54,75.62,14.24,28.75,13.78,85.82
2025-06-22,0.6,2.61,34.85,13.33,73.96,10.92,22.69,6.7,69.0
2025-06-23,0.76,2.67,62.81,14.08,94.54,15.69,23.88,5.35,101.36
2025-06-24,1.88,2.71,68.92,15.14,95.16,16.62,24.52,6.34,111.61
2025-06-25,7.35,8.7,77.18,41.87,102.07,20.72,38.24,12.85,168.67
2025-06-26,6.41,4.25,80.28,19.14,94.01,18.85,30.42,16.75,145.67
2025-06-27,5.41,4.76,66.1,17.44,91.59,16.99,30.59,14.76,125.45
2025-06-28,3.04,3.13,34.15,17.94,74.83,12.59,28.29,9.62,80.47
2025-06-29,5.2,3.95,39.32,26.71,77.17,12.73,31.87,12.39,100.29
2025-06-30,11.9,9.61,87.71,38.26,102.57,24.68,40.8,20.29,192.46
2025-07-01,13.92,11.48,103.56,50.72,102.8,32.39,38.68,18.65,230.71
2025-07-02,11.53,9.93,96.55,35.26,99.74,30.65,36.0,17.07,200.99
2025-07-03,8.6,7.86,93.41,24.24,101.66,21.38,35.27,14.54,170.02
2025-07-04,5.27,4.84,90.51,15.6,90.84,22.83,30.38,15.4,154.45
2025-07-05,1.06,3.1,62.63,14.21,72.88,12.0,25.1,7.55,100.54
2025-07-06,0.64,5.96,43.96,26.0,77.16,12.32,40.6,15.39,104.27
2025-07-07,0.82,5.19,60.75,16.24,93.62,19.57,35.12,17.29,119.86
2025-07-08,2.96,6.21,50.59,25.64,97.09,16.79,37.62,15.99,118.17
2025-07-09,4.07,8.98,51.8,40.49,99.79,20.35,39.19,18.39,144.08
2025-07-10,2.73,9.99,48.1,42.08,98.6,22.38,37.76,19.25,144.53
2025-07-11,1.03,7.89,53.16,39.6,85.87,19.38,37.25,17.99,139.05
2025-07-12,1.26,4.22,34.12,22.89,72.41,14.45,35.98,15.85,92.79
2025-07-13,1.4,5.11,31.2,24.72,76.04,14.72,38.19,19.23,96.38
2025-07-14,1.65,3.61,64.59,18.32,88.48,19.94,36.7,21.84,129.95
2025-07-15,2.79,2.91,67.04,15.12,93.56,17.31,33.13,18.39,123.56
2025-07-16,6.6,6.08,73.14,39.27,97.53,18.95,34.85,16.22,160.26
2025-07-17,8.87,7.62,77.08,40.59,99.56,21.42,37.72,21.07,176.65
2025-07-18,5.33,7.35,68.76,36.86,95.64,25.43,40.15,24.94,168.68
2025-07-19,0.6,3.17,53.62,29.11,72.16,14.78,33.45,19.33,120.62
2025-07-20,0.58,3.79,44.47,24.29,75.49,12.8,34.04,19.64,105.58
2025-07-21,1.22,2.91,73.13,38.02,93.98,20.86,37.9,22.19,158.34
2025-07-22,3.54,3.81,76.71,34.96,89.58,13.61,32.06,18.76,151.38
2025-07-23,5.89,5.04,78.65,33.9,91.15,16.14,36.25,14.35,153.97
2025-07-24,5.65,6.4,74.69,37.19,104.06,30.62,43.12,26.45,181.0
2025-07-25,2.49,5.58,72.13,31.69,95.53,26.02,42.63,28.01,165.92
2025-07-26,0.21,3.73,36.13,24.44,78.4,19.1,35.98,19.81,103.42
2025-07-27,0.21,3.11,30.06,23.19,76.48,13.4,33.98,18.62,88.59
2025-07-28,1.24,4.35,46.54,28.76,87.48,15.22,32.4,20.22,116.34
2025-07-29,1.81,5.13,41.25,40.89,89.36,13.44,31.23,13.33,115.85
2025-07-30,1.81,3.47,47.71,32.19,90.17,17.54,29.31,12.96,115.67
2025-07-31,1.16,5.53,45.33,26.18,94.44,15.49,33.34,14.28,107.96
2025-08-01,0.91,3.72,44.76,15.46,98.07,16.99,32.64,17.0,98.83
2025-08-02,0.83,3.08,26.39,15.46,74.23,12.08,24.82,9.87,67.71
2025-08-03,0.11,3.08,23.94,17.6,72.63,11.12,22.82,4.83,60.69
2025-08-04,0.67,3.28,36.41,19.11,88.78,0.0,22.37,5.6,65.06
2025-08-05,0.86,2.81,42.41,17.36,88.11,14.04,22.22,4.21,81.69
2025-08-06,1.85,4.48,45.73,20.83,94.52,14.22,33.51,11.52,98.63
2025-08-07,1.22,3.33,47.86,19.54,88.76,16.45,33.59,18.54,106.94
2025-08-08,1.41,4.74,47.68,20.72,89.41,16.84,35.91,18.67,110.06
2025-08-09,0.57,2.99,50.39,17.73,71.1,15.88,29.57,17.03,104.6
2025-08-10,1.24,3.72,42.07,21.89,74.98,12.86,37.26,15.78,97.55
2025-08-11,5.59,6.55,61.32,39.65,93.81,24.01,42.23,27.64,164.77
2025-08-12,7.81,7.71,62.09,46.5,96.94,27.94,40.87,25.12,177.18
2025-08-13,8.23,10.34,66.01,47.84,10.49,0.0,43.86,27.35,159.77
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
