Date,Slovakia_to_Austria,Russia_Nord_Stream_to_Germany,Norway_to_Europe,Netherlands_Production,GB_Production,LNG_Import,Algeria_to_Italy,Libya_to_Italy,Spain_to_France,Denmark_to_Germany,Czech_and_Poland_to_Germany,Austria_to_Hungary_Export,Slovenia_to_Austria,MAB_to_Austria,TAP_to_Italy,Austria_Production,Italy_Production,Germany_Production,Total_Supply
2022-03-13,94.83,159.4,329.13,46.97,99.46,220.9,62.86,1.5,7.93,-5.11,-47.21,-11.18,-4.93,-8.02,26.57,1.65,8.09,12.18,995.03
2022-03-14,94.76,160.04,324.95,47.02,98.95,239.75,61.68,1.0,4.41,-3.54,-46.96,-11.96,-6.3,-3.81,27.21,1.69,8.07,12.05,1009.01
2022-03-15,92.45,159.43,329.91,50.63,98.59,254.04,61.59,1.01,9.86,-4.18,-62.97,-11.26,-4.39,-5.82,28.23,1.7,8.12,12.04,1018.98
2022-03-16,92.07,147.03,316.81,47.65,100.69,284.79,61.13,3.0,10.72,-4.77,-71.19,-13.34,-4.74,-6.5,29.49,1.7,8.16,11.68,1014.37
2022-03-17,93.7,136.21,313.5,48.17,100.72,305.27,61.36,4.5,7.93,-4.44,-77.0,-13.21,-4.91,-8.76,29.47,1.7,8.11,12.13,1014.45
2022-03-18,90.43,124.89,309.37,46.07,87.9,297.77,60.98,8.01,6.02,-5.6,-61.8,-13.67,-4.62,-10.11,29.47,1.69,8.18,11.97,986.96
2022-03-19,87.95,125.34,323.51,45.52,100.3,268.07,61.95,4.5,4.94,-5.94,-62.03,-11.66,-3.76,-12.38,26.07,1.68,7.91,11.93,973.89
2022-03-20,88.43,125.31,325.27,46.51,103.03,276.64,62.11,4.51,4.9,-6.19,-59.52,-12.31,-3.82,-12.48,26.09,1.68,8.06,11.63,989.86
2022-03-21,92.11,132.19,321.58,45.39,103.86,316.28,61.01,7.01,-0.05,-4.61,-64.48,-12.76,-6.63,-9.72,26.06,1.66,7.97,10.3,1027.17
2022-03-22,99.62,143.19,299.99,46.55,103.58,295.46,60.63,8.02,6.18,-4.55,-70.5,-13.04,-5.73,-9.93,26.09,1.57,8.01,10.22,1005.36
2022-03-23,91.7,142.37,305.71,46.71,101.14,304.66,60.12,7.03,7.16,-4.1,-56.45,-11.78,-4.89,-11.95,26.1,1.57,7.94,10.49,1023.54
2022-03-24,90.33,152.88,318.47,47.59,105.33,289.56,60.69,7.04,11.66,-5.13,-51.53,-11.85,-3.98,-12.78,26.55,1.59,8.26,11.12,1045.81
2022-03-25,88.21,160.1,321.21,46.49,105.47,278.6,61.71,7.03,4.48,-5.12,-55.25,-12.07,-3.59,-12.65,26.58,1.71,8.36,12.48,1033.74
2022-03-26,86.78,152.82,306.01,44.94,97.66,239.54,48.85,4.53,2.53,-5.34,-54.39,-9.41,-2.99,-13.1,26.54,1.7,8.31,11.7,946.69
2022-03-27,89.31,160.08,321.99,47.0,101.46,245.69,47.57,4.53,1.91,-6.02,-58.17,-8.61,-2.81,-13.24,26.43,1.7,8.3,12.07,979.18
2022-03-28,89.79,160.09,319.51,46.89,100.58,275.17,59.17,6.54,4.41,-3.84,-60.09,-10.44,-3.13,-11.97,26.4,1.69,8.2,11.84,1020.81
2022-03-29,89.37,160.05,317.03,50.72,101.45,282.68,60.12,8.53,4.42,-3.27,-56.95,-5.57,-3.09,-11.89,26.38,1.67,8.3,11.94,1041.9
2022-03-30,96.19,159.67,316.76,48.58,100.25,283.83,61.1,8.53,7.86,-5.71,-50.33,-8.16,-4.12,-11.8,26.32,1.61,8.23,11.97,1050.76
2022-03-31,99.53,159.55,320.81,52.36,102.84,307.23,62.39,9.54,13.75,-5.14,-46.85,-9.75,-5.53,-11.76,26.34,1.65,8.08,12.22,1097.28
2022-04-01,94.66,159.18,322.16,77.03,105.89,329.97,61.02,12.02,13.41,-4.43,-54.97,-12.33,-3.37,0.0,26.33,1.65,8.46,12.46,1149.12
2022-04-02,94.86,160.13,329.03,60.2,102.45,317.87,61.53,9.02,16.16,-6.18,-64.55,-12.97,-3.47,-3.59,26.37,1.68,8.01,12.24,1108.81
2022-04-03,93.57,159.64,329.23,52.27,107.23,316.35,61.29,9.03,15.58,-6.79,-63.74,-13.63,-3.99,-3.53,26.4,1.7,8.16,12.16,1100.92
2022-04-04,94.26,159.62,324.92,53.12,99.3,326.11,60.53,12.04,8.43,-6.97,-59.58,-13.19,-4.92,-2.43,27.87,1.66,8.05,12.11,1100.93
2022-04-05,92.77,160.2,324.61,49.19,105.39,305.52,60.78,12.01,9.13,-6.1,-65.61,-13.72,-4.96,-4.14,25.19,1.67,8.02,11.89,1071.85
2022-04-06,93.84,159.61,319.83,71.14,106.18,301.35,61.19,9.98,10.57,-6.63,-55.13,-13.35,-3.29,-5.48,25.4,1.65,7.99,11.48,1096.32
2022-04-07,76.78,159.31,316.32,81.78,106.98,316.23,60.81,8.47,15.36,-8.36,-56.88,-13.62,-3.11,-5.63,28.85,1.67,8.03,11.78,1104.77
2022-04-08,65.67,159.5,320.01,79.47,102.47,325.13,60.71,7.49,19.13,-7.07,-59.12,-13.36,-3.06,-6.15,28.78,1.65,8.09,12.1,1101.44
2022-04-09,54.82,159.63,324.67,74.14,92.0,323.78,61.05,4.0,18.98,-7.59,-57.36,-13.29,-3.17,-3.84,29.29,1.63,8.1,12.01,1078.84
2022-04-10,54.8,159.49,326.38,69.27,89.94,311.93,61.48,4.99,19.62,-8.22,-59.29,-13.49,-3.84,-3.84,29.33,1.6,8.03,11.94,1060.13
2022-04-11,67.47,160.34,319.96,59.62,101.69,294.98,61.14,7.96,18.83,-9.17,-67.3,-13.58,-5.15,-2.24,30.79,1.55,8.39,11.6,1046.9
2022-04-12,58.59,159.66,328.05,39.6,104.65,289.81,60.88,7.97,13.49,-9.37,-85.6,-13.5,-5.17,-1.54,30.79,1.52,8.1,11.66,999.6
2022-04-13,52.05,159.58,320.76,36.46,105.44,318.6,60.48,7.95,18.75,-7.71,-79.66,-13.18,-3.29,-2.92,30.65,1.59,8.14,11.68,1025.38
2022-04-14,67.97,159.63,334.63,49.4,106.19,300.96,60.71,7.03,19.69,-6.75,-68.77,-13.49,-2.66,-2.88,26.99,1.6,8.18,11.67,1060.1
2022-04-15,56.31,159.54,335.9,39.58,102.78,294.9,61.15,7.96,19.23,-7.56,-73.28,-11.52,-3.07,-3.72,29.35,1.61,8.04,11.64,1028.86
2022-04-16,45.23,159.63,334.65,39.19,103.77,290.08,60.31,5.49,19.89,-8.13,-72.03,-13.18,-2.98,-3.73,28.88,1.6,8.33,11.68,1008.67
2022-04-17,42.45,159.43,331.07,38.75,102.27,297.89,60.99,5.48,16.57,-9.93,-74.29,-12.93,-3.27,-4.16,29.37,1.61,8.06,11.81,1001.14
2022-04-18,40.56,159.61,339.58,37.43,106.54,307.94,60.82,6.98,17.15,-9.82,-74.59,-12.26,-3.83,-4.22,29.31,1.52,8.03,11.69,1022.47
2022-04-19,44.8,159.21,341.02,38.05,108.41,312.7,60.45,6.96,17.92,-7.64,-81.92,-12.49,-5.16,-6.27,27.59,1.6,7.99,11.15,1024.37
2022-04-20,44.42,159.85,310.15,36.87,108.46,323.82,60.0,8.95,19.85,-5.97,-80.66,-13.03,-4.62,-4.67,22.38,1.5,7.96,11.89,1007.17
2022-04-21,47.13,159.76,301.2,32.6,108.87,323.05,60.34,8.99,15.31,-4.73,-85.25,-13.21,-3.19,-2.87,28.52,1.53,8.08,11.6,997.73
2022-04-22,46.67,159.3,265.38,32.58,107.94,323.77,60.33,10.44,16.75,-4.52,-82.98,-12.9,-3.96,-4.23,29.14,1.66,8.04,12.14,965.55
2022-04-23,44.66,158.5,283.48,31.19,91.21,301.24,61.25,6.48,8.15,-5.72,-91.71,-12.44,-3.52,-4.2,29.16,1.57,8.04,11.77,919.09
2022-04-24,47.84,159.62,297.22,33.43,97.63,303.58,61.03,6.49,6.86,-5.77,-87.3,-12.22,-3.37,-4.59,29.22,1.57,8.07,11.67,950.97
2022-04-25,55.75,160.12,300.93,58.18,96.45,332.86,60.83,8.48,13.41,-4.11,-77.12,-13.04,-3.92,-3.62,29.26,0.97,8.07,11.77,1035.28
2022-04-26,46.31,159.96,300.92,53.7,103.52,342.46,60.66,8.47,13.54,-3.79,-67.28,-12.09,-3.15,0.0,28.14,0.94,8.02,11.35,1051.69
2022-04-27,50.1,157.63,299.89,55.67,103.03,342.59,60.87,7.48,17.07,-4.12,-91.18,-13.48,-3.92,0.0,26.69,1.3,7.88,11.94,1029.45
2022-04-28,54.55,157.57,298.73,53.09,103.48,347.19,60.8,9.45,17.23,-7.34,-87.74,-11.74,-4.29,0.0,28.7,1.48,7.89,11.91,1040.96
2022-04-29,53.44,157.4,301.92,46.23,102.52,340.82,60.2,9.47,14.03,-8.64,-90.91,-13.34,-4.21,-3.58,28.6,1.52,7.94,11.97,1015.38
2022-04-30,62.08,157.42,309.48,49.51,101.98,328.93,61.2,6.49,15.21,-8.55,-89.12,-11.92,-3.19,-6.1,29.32,1.52,7.97,11.89,1024.1
2022-05-01,74.44,157.62,308.43,42.29,103.66,311.28,64.72,6.49,16.03,-9.59,-70.43,-10.47,-2.28,-6.86,29.38,1.53,8.24,11.93,1036.41
2022-05-02,94.55,159.81,315.96,44.44,104.76,306.6,65.06,8.47,18.49,-8.87,-74.64,-9.28,-2.29,-6.93,28.63,1.55,7.63,11.86,1065.8
2022-05-03,96.16,159.58,326.21,48.83,103.37,311.2,65.41,8.49,17.87,-7.09,-70.43,-12.13,-2.38,-7.28,29.42,1.48,7.97,11.68,1088.36
2022-05-04,95.38,159.72,336.21,53.7,106.78,300.78,64.63,8.48,20.38,0.0,-64.36,-10.65,-2.21,-4.1,29.37,1.53,7.96,11.47,1115.05
2022-05-05,97.19,159.59,319.27,45.92,106.71,298.63,64.49,9.47,20.57,-4.44,-65.01,-11.82,-2.07,-4.81,28.49,1.52,7.91,11.3,1082.92
2022-05-06,97.16,159.64,325.0,39.97,110.19,276.77,66.8,7.97,20.6,-7.58,-65.86,-12.18,-2.38,-5.99,28.52,1.55,7.95,11.46,1059.59
2022-05-07,75.61,159.76,302.6,34.32,107.81,275.58,67.49,5.0,19.41,-7.92,-80.81,-13.69,-2.81,-9.12,28.94,1.52,7.95,11.56,983.2
2022-05-08,84.61,159.63,308.88,36.05,106.5,262.67,65.81,4.99,20.41,-8.79,-80.17,-13.66,-2.74,-9.32,21.22,1.54,7.91,11.48,977.02
2022-05-09,95.66,159.85,307.55,44.68,103.77,259.05,68.51,7.99,18.73,-10.41,-82.21,-13.28,-2.19,-7.25,21.72,1.52,7.91,10.77,992.35
2022-05-10,77.23,159.59,303.31,42.08,107.27,226.33,69.08,8.47,14.5,-12.3,-80.59,-13.03,-2.35,-6.08,20.69,1.51,7.67,11.01,934.39
2022-05-11,67.33,159.57,312.35,43.14,107.19,227.66,68.57,7.48,9.86,-12.35,-92.22,-13.13,-2.32,-7.36,27.32,1.56,8.31,10.98,923.96
2022-05-12,71.08,159.22,307.4,47.51,108.03,245.93,68.01,8.46,9.58,-12.05,-106.71,-11.83,-2.16,-7.66,28.79,1.53,8.0,10.96,934.09
2022-05-13,66.08,159.71,316.43,51.33,108.68,252.46,68.34,8.47,16.49,-11.62,-98.46,-12.04,-2.05,-8.46,29.16,1.6,7.98,11.93,966.04
2022-05-14,62.65,159.6,316.54,41.69,110.62,253.97,66.84,5.99,15.38,-12.02,-98.95,-13.26,-2.54,-8.91,27.65,1.63,7.93,12.03,946.84
2022-05-15,63.61,159.99,303.85,42.23,109.42,235.77,68.87,5.98,15.2,-11.52,-98.98,-13.25,-2.49,-8.97,27.67,1.63,7.99,11.99,919.0
2022-05-16,55.87,159.87,316.73,38.69,108.65,240.94,67.75,8.47,14.96,-8.5,-101.87,-12.99,-2.08,-8.21,28.04,1.61,8.1,11.59,927.62
2022-05-17,49.91,159.63,323.08,35.31,108.66,234.56,53.62,8.48,11.2,-10.53,-88.68,-12.01,-2.05,-6.67,28.88,1.59,7.96,11.01,913.95
2022-05-18,51.32,159.46,309.12,35.46,109.15,213.85,52.87,7.49,16.65,-10.98,-86.24,-11.91,-2.12,-8.33,26.39,1.57,7.97,11.73,883.45
2022-05-19,61.05,159.74,316.75,40.64,112.16,239.67,53.66,8.48,17.43,-9.73,-90.99,-10.73,-1.45,-8.6,26.52,1.6,8.01,11.28,935.48
2022-05-20,60.9,159.67,319.4,34.96,110.91,236.36,67.41,7.49,15.46,-10.83,-87.76,-12.34,-2.11,-6.71,26.44,1.61,8.03,11.82,940.69
2022-05-21,45.74,159.63,302.43,37.26,106.04,235.25,61.79,6.01,16.42,-10.19,-91.89,-13.14,-1.84,-8.87,28.61,1.6,8.05,11.64,894.53
2022-05-22,45.17,159.64,301.42,38.37,109.31,238.08,59.42,6.0,17.84,-10.71,-93.73,-13.31,-1.83,-8.87,29.49,1.62,8.25,11.55,897.7
2022-05-23,45.57,159.67,302.06,37.32,109.89,250.54,60.69,7.98,16.79,-11.94,-98.57,-13.07,-2.15,-5.9,29.57,1.62,7.98,10.96,909.04
2022-05-24,44.61,159.6,304.43,38.74,93.26,248.44,66.26,8.55,19.84,-10.69,-91.61,-13.06,-1.85,-6.53,29.35,1.6,8.0,11.71,910.65
2022-05-25,45.77,159.63,298.9,39.9,97.75,255.05,61.09,8.54,19.24,-12.04,-93.52,-13.75,-1.98,-3.96,29.42,1.64,8.06,12.32,912.03
2022-05-26,46.2,159.64,295.22,40.92,102.79,247.35,60.86,7.03,18.63,-11.94,-98.7,-13.5,-1.98,-6.12,29.53,1.63,8.01,12.01,897.58
2022-05-27,46.08,156.94,303.03,40.16,105.37,251.73,61.19,5.52,18.01,-12.03,-89.21,-13.41,-2.06,-9.03,29.3,1.64,8.12,12.09,913.45
2022-05-28,43.98,159.72,292.58,40.68,103.98,231.71,60.91,6.51,19.48,-10.29,-86.9,-13.48,-1.76,-9.84,29.56,1.62,8.11,11.92,888.51
2022-05-29,43.81,159.57,314.29,39.17,104.11,229.61,61.36,6.0,19.87,-10.16,-85.97,-13.62,-1.78,-9.59,29.58,1.61,8.06,11.88,907.83
2022-05-30,45.76,159.75,324.64,40.17,105.22,249.31,59.28,7.49,18.11,-10.32,-84.63,-13.68,-1.84,-7.83,27.52,1.75,8.06,11.74,940.53
2022-05-31,46.26,143.44,322.58,37.46,105.46,250.88,59.14,7.49,15.99,-10.46,-90.97,-13.37,-2.08,-7.02,27.87,1.71,8.09,11.72,914.21
2022-06-01,63.67,159.24,321.57,44.81,107.55,242.13,65.49,6.98,5.59,-10.97,-85.39,-12.92,-2.13,-8.23,30.7,1.84,8.11,11.62,949.66
2022-06-02,59.17,158.13,320.79,33.49,106.36,247.52,51.51,7.0,5.99,-9.93,-94.86,-13.49,-2.33,-9.27,31.14,1.93,8.13,11.37,912.65
2022-06-03,57.96,156.2,317.44,31.05,104.24,244.16,48.79,6.98,1.52,-8.81,-95.33,-13.04,-2.15,-9.23,31.08,1.99,8.02,11.12,891.99
2022-06-04,47.14,145.44,317.81,33.27,102.15,235.2,49.88,5.51,0.58,-9.3,-82.65,-13.44,-1.89,-9.32,29.44,1.95,8.04,11.35,871.17
2022-06-05,47.77,145.54,316.57,32.45,102.62,237.74,49.83,5.49,-0.71,-9.54,-83.76,-12.56,-1.86,-9.24,29.7,1.75,8.05,11.37,871.21
2022-06-06,50.26,147.74,320.42,31.36,103.23,228.69,48.55,7.48,-1.12,-9.26,-84.98,-12.32,-1.68,-9.33,28.31,1.55,8.3,11.63,868.83
2022-06-07,62.01,143.91,311.9,33.47,108.26,211.53,60.57,6.5,8.73,-8.9,-83.9,-12.04,-1.95,-7.2,31.04,1.86,8.0,11.39,885.16
2022-06-08,54.07,141.16,182.7,30.33,105.83,222.83,61.4,6.5,11.5,-7.93,-72.62,-13.66,-2.27,-5.97,29.65,1.91,8.06,11.8,765.3
2022-06-09,44.74,135.47,242.3,30.29,104.44,194.98,63.69,6.5,12.38,-7.08,-73.28,-13.78,-2.54,-4.1,29.66,1.92,8.21,11.47,785.27
2022-06-10,46.0,136.91,246.21,29.2,106.15,202.92,65.05,6.49,13.67,-8.75,-68.48,-13.81,-2.5,-2.97,29.62,1.89,8.07,11.44,807.09
2022-06-11,45.36,133.1,280.95,27.45,99.35,201.83,65.43,4.5,5.93,-9.77,-73.34,-13.6,-2.33,-11.24,29.62,1.91,8.12,11.64,804.92
2022-06-12,45.65,136.02,278.13,29.01,104.92,200.52,63.7,6.5,5.8,-11.33,-72.0,-13.55,-2.32,-10.99,29.68,1.92,8.15,11.62,811.44
2022-06-13,46.29,109.46,271.34,29.0,97.71,227.56,62.28,7.49,3.49,-9.82,-69.81,-13.63,-2.09,-8.6,29.66,1.94,8.33,11.41,802.03
2022-06-14,45.28,95.37,280.05,28.53,97.86,230.71,61.71,7.98,1.64,-7.47,-75.08,-12.85,-1.98,-5.42,29.69,1.93,8.29,11.59,797.84
2022-06-15,51.37,89.69,315.85,29.07,103.51,237.64,61.17,7.99,-0.39,-4.4,-80.29,-12.08,-2.09,-8.14,29.64,1.6,7.96,11.52,839.63
2022-06-16,49.59,65.34,310.22,28.59,106.47,232.17,60.79,7.98,2.58,-5.91,-63.32,-10.34,-2.11,-4.16,29.48,1.58,8.09,11.39,828.41
2022-06-17,45.32,63.86,324.39,27.26,105.24,218.81,62.09,7.97,3.45,-8.01,-58.58,-9.54,-2.38,-7.52,27.21,1.58,8.42,11.45,821.0
2022-06-18,44.29,63.68,327.94,26.38,105.28,194.91,64.75,4.98,13.97,-7.77,-53.64,-9.15,-1.77,-13.16,26.56,1.57,8.03,11.45,808.3
2022-06-19,44.31,63.88,329.67,26.61,107.77,190.26,64.11,4.98,11.35,-7.85,-54.11,-8.16,-1.76,-13.59,27.93,1.57,8.48,11.52,806.99
2022-06-20,44.59,63.88,326.27,30.95,111.0,212.44,72.4,5.49,6.2,-6.9,-54.67,-8.72,-2.01,-10.24,28.05,1.54,8.11,11.29,839.67
2022-06-21,39.9,63.96,305.44,34.52,101.27,236.29,72.3,5.49,4.15,-6.56,-56.34,-12.15,-2.05,-9.69,30.1,1.49,8.48,10.54,827.11
2022-06-22,41.63,63.86,302.27,31.67,95.61,207.58,65.34,5.49,3.46,-6.0,-51.63,-8.41,-2.02,0.0,29.58,1.52,8.27,11.0,799.21
2022-06-23,45.48,63.86,294.57,31.61,96.2,234.22,66.78,5.99,4.18,-6.57,-50.81,-6.96,-2.07,-6.77,21.78,1.4,8.44,11.59,812.92
2022-06-24,46.42,63.92,307.15,32.59,105.59,203.08,66.72,5.98,9.49,-6.98,-52.84,-9.29,-2.07,-7.04,27.06,1.41,8.2,11.16,810.52
2022-06-25,46.68,63.88,297.1,33.97,109.49,208.14,66.32,4.49,13.86,-7.23,-65.82,-11.47,-2.01,-11.98,29.53,1.4,8.29,11.12,795.76
2022-06-26,46.36,63.88,314.81,34.66,109.79,206.57,67.64,5.47,15.42,-6.69,-66.01,-11.46,-1.62,-11.89,29.54,1.39,8.28,11.03,817.19
2022-06-27,46.42,63.92,316.16,35.25,110.3,219.65,63.72,6.98,10.74,-5.08,-63.0,-9.24,-2.06,-7.56,29.52,1.35,8.16,10.94,836.17
2022-06-28,45.72,63.88,317.97,35.18,104.16,230.5,63.44,6.98,4.41,-6.26,-60.57,-8.54,-2.1,-7.0,29.57,1.35,8.51,10.91,838.1
2022-06-29,45.7,63.93,317.33,34.55,107.91,227.04,65.19,5.98,12.32,-6.05,-61.32,-4.47,-1.95,-5.44,29.64,1.39,8.14,11.13,851.01
2022-06-30,46.39,63.87,314.33,33.24,110.91,231.41,70.76,5.98,14.29,-5.46,-63.91,-5.89,-2.02,-5.73,28.99,1.4,8.17,10.47,857.22
2022-07-01,57.8,63.91,339.19,42.02,100.13,246.41,62.39,5.98,9.37,-4.95,-65.89,-7.16,-2.99,-4.67,26.52,1.39,8.11,11.25,888.81
2022-07-02,52.44,63.85,323.74,36.53,100.18,210.91,52.55,5.01,11.92,-5.22,-68.99,-9.61,-2.63,-10.15,27.76,1.38,8.24,11.14,809.04
2022-07-03,52.78,63.87,326.44,36.18,99.09,216.78,52.58,5.01,9.65,-4.65,-68.54,-8.82,-2.67,-10.32,27.74,1.37,8.23,10.98,815.7
2022-07-04,56.32,64.36,327.36,34.94,96.45,231.15,62.08,5.98,3.41,-3.95,-65.99,-6.93,-2.58,-9.57,27.72,1.33,8.12,10.97,841.19
2022-07-05,49.44,63.33,326.63,32.53,96.32,233.07,63.08,5.97,6.95,-4.7,-54.66,-6.8,-2.98,-4.5,27.78,1.37,8.12,10.39,851.34
2022-07-06,52.36,64.01,326.99,34.51,92.48,233.75,61.76,5.98,4.28,-6.15,-51.96,-3.99,-2.63,-1.51,27.68,1.46,8.09,10.69,857.81
2022-07-07,53.61,63.87,325.67,37.32,93.25,232.92,63.19,5.98,13.86,-3.88,-67.96,-6.62,-2.95,-2.98,25.56,1.5,8.19,10.7,851.22
2022-07-08,51.49,63.89,326.11,32.61,91.71,231.01,66.38,5.98,10.82,-4.35,-60.44,-5.75,-3.09,-6.65,28.14,1.47,7.89,10.82,848.06
2022-07-09,52.27,64.39,328.58,38.23,97.41,231.35,64.99,5.01,9.03,-6.14,-61.33,-7.65,-3.12,-8.66,29.16,1.45,8.07,10.77,853.8
2022-07-10,52.33,63.44,328.93,37.99,97.96,232.63,63.55,5.02,5.95,-6.6,-62.62,-7.79,-2.95,-8.75,28.94,1.45,8.18,10.66,848.31
2022-07-11,34.28,5.41,257.22,37.67,101.6,233.94,52.2,5.05,2.67,-5.42,-36.31,-7.28,-2.93,-5.29,28.64,1.33,8.34,10.71,721.83
2022-07-12,31.35,0.0,238.4,37.0,101.53,250.2,64.84,5.01,2.96,-6.31,-38.06,-7.35,-2.77,-6.51,28.64,1.34,8.25,10.5,719.03
2022-07-13,31.27,0.0,256.51,35.94,104.22,250.36,64.99,5.03,4.47,-4.87,-37.22,-8.3,-3.02,-6.91,28.65,1.48,8.33,7.2,738.14
2022-07-14,32.95,0.0,309.26,35.52,105.44,248.06,67.66,4.99,5.05,-5.78,-37.85,-6.94,-2.7,-5.18,28.76,1.51,8.3,7.43,796.49
2022-07-15,32.9,0.0,326.88,35.76,104.88,243.73,69.62,6.01,-1.28,-6.08,-39.52,-8.36,-2.79,-6.75,29.08,1.51,8.49,10.12,804.21
2022-07-16,31.55,0.0,335.55,36.82,102.3,251.11,68.69,5.52,-1.52,-5.11,-43.84,-10.41,-2.95,-8.71,28.32,1.5,8.29,10.83,807.96
2022-07-17,32.1,0.0,331.49,35.91,105.14,249.37,58.41,5.0,-0.97,-4.06,-44.48,-10.36,-2.92,-8.66,28.09,1.5,8.29,10.86,794.73
2022-07-18,31.12,0.0,331.52,32.6,94.42,259.59,67.47,6.01,-0.67,-4.03,-43.99,-9.93,-3.37,-6.8,27.74,1.5,8.43,10.43,802.06
2022-07-19,32.13,0.0,321.17,27.11,106.34,256.38,53.22,5.02,-4.23,-5.5,-43.26,-10.63,-3.14,-1.79,27.91,1.39,8.53,9.41,780.06
2022-07-20,35.34,0.0,325.13,30.11,106.95,259.62,32.82,7.01,-8.5,-5.15,-43.3,-10.28,-3.01,-0.89,27.72,1.48,8.24,8.48,771.79
2022-07-21,53.45,63.16,327.69,35.8,107.5,250.96,30.06,7.02,2.0,-4.71,-68.57,-10.74,-2.9,0.0,28.05,1.5,8.2,9.97,838.43
2022-07-22,51.87,63.84,320.14,36.42,104.45,263.82,30.11,8.02,6.42,-4.97,-58.33,-8.69,-3.0,-3.29,27.74,1.48,8.26,11.12,855.41
2022-07-23,51.84,63.33,324.98,41.09,90.49,238.37,29.3,5.51,9.78,-5.52,-61.36,-9.65,-2.43,-6.45,27.74,1.48,8.06,10.98,817.55
2022-07-24,52.41,63.63,323.38,39.29,101.66,246.03,31.35,5.51,6.68,-5.06,-61.89,-9.82,-2.58,-6.24,26.74,1.46,7.92,10.86,831.33
2022-07-25,50.76,63.84,327.86,36.11,102.32,253.93,31.66,7.5,-0.12,-4.37,-61.72,-9.37,-2.49,-7.17,28.32,1.47,8.19,10.88,837.59
2022-07-26,52.14,60.81,325.1,37.6,102.97,249.67,29.35,8.96,1.51,-3.59,-54.65,-9.66,-3.2,-1.05,31.36,1.45,8.16,10.99,847.94
2022-07-27,42.96,33.88,328.24,37.11,99.85,251.13,47.17,8.47,3.63,-4.46,-40.95,-7.7,-2.53,-1.9,31.95,1.49,8.15,10.93,847.41
2022-07-28,42.65,31.47,328.94,43.35,101.28,251.92,48.21,8.48,2.53,-5.2,-42.15,-6.97,-2.86,-5.91,31.79,1.52,8.28,10.93,848.26
2022-07-29,42.71,31.46,327.67,36.19,99.84,225.96,47.1,6.97,2.67,-3.88,-34.76,-7.57,-2.79,-4.77,31.92,1.35,8.19,11.29,819.54
2022-07-30,41.71,31.46,332.32,40.45,96.38,213.33,48.79,6.99,12.94,-4.32,-42.17,-9.09,-2.25,-6.61,26.73,1.39,8.22,10.87,807.14
2022-07-31,41.14,28.85,330.37,39.31,94.25,214.79,51.04,7.0,5.61,-5.22,-43.23,-9.09,-2.51,-6.78,26.98,1.39,8.16,10.8,792.86
2022-08-01,42.69,30.39,329.28,34.87,73.81,232.65,52.83,7.51,-3.82,-4.22,-36.34,-7.98,-4.39,-7.0,28.12,1.49,8.0,10.3,788.18
2022-08-02,42.78,31.47,327.82,40.2,69.13,236.21,60.22,8.5,-10.94,-5.49,-36.23,-8.45,-4.16,-7.22,29.18,1.53,8.13,9.93,792.62
2022-08-03,41.89,31.47,328.23,42.99,68.28,231.34,61.34,8.51,-13.22,-3.26,-35.34,-9.12,-4.55,-6.98,29.12,1.52,8.31,11.09,791.63
2022-08-04,42.2,31.47,329.54,39.18,72.13,248.17,61.43,6.48,-12.84,-3.12,-40.89,-7.15,-4.76,-6.47,29.13,1.44,8.12,10.87,804.93
2022-08-05,41.98,31.47,327.51,38.33,70.12,225.03,63.79,6.46,-5.27,-3.03,-38.13,-6.58,-4.77,-6.26,29.06,1.47,8.17,11.75,791.09
2022-08-06,41.33,31.52,317.53,35.41,81.77,222.22,58.92,5.46,-13.05,-3.81,-33.71,-5.53,-3.86,-8.35,29.53,1.46,8.36,11.43,776.63
2022-08-07,40.93,31.48,316.33,35.23,88.04,217.48,59.61,5.48,-12.43,-3.91,-33.25,-6.59,-4.04,-8.35,29.28,1.45,8.19,11.41,776.33
2022-08-08,41.52,31.47,317.79,35.54,92.02,218.31,61.58,9.95,-11.97,-4.55,-36.27,-6.68,-3.99,-7.24,28.21,1.49,8.22,11.31,786.73
2022-08-09,42.79,31.47,307.86,35.22,92.26,215.94,64.12,6.98,-14.29,-4.57,-39.72,-5.78,-4.25,-10.39,29.51,1.54,8.29,11.24,768.21
2022-08-10,43.15,31.45,309.86,33.98,80.77,207.48,64.33,6.46,-13.6,-3.74,-38.05,-5.08,-3.92,-10.86,30.1,1.54,8.25,11.37,753.48
2022-08-11,42.79,31.63,318.17,34.53,81.71,243.26,64.72,4.5,-14.35,-3.99,-41.14,-4.63,-4.16,-12.01,30.55,1.52,8.2,11.24,792.53
2022-08-12,41.24,31.59,318.44,34.42,89.13,201.12,65.27,4.49,-16.36,-4.7,-44.2,-5.87,-3.85,-9.19,29.46,1.51,8.18,11.26,751.93
2022-08-13,36.78,31.91,303.54,33.91,91.31,213.72,51.13,4.0,-12.92,-4.56,-33.67,-5.22,-3.56,-9.79,25.38,1.5,8.16,11.41,743.03
2022-08-14,36.96,31.73,305.85,32.8,93.0,202.91,53.29,4.01,-10.14,-4.05,-34.54,-5.34,-3.55,-9.55,23.35,1.49,8.2,11.35,737.77
2022-08-15,38.72,31.84,302.86,33.51,93.78,221.08,47.33,4.0,-11.8,-3.63,-38.07,-5.9,-4.0,-11.16,23.63,1.48,8.13,11.33,743.13
