Date,Norway_Pipeline,Russia_Pipeline,Algeria_Pipeline,LNG_Total,Domestic_Production,Storage_Net_Withdrawals,Other_Imports,Total_Supply
2024-05-20,661.35,0.0,56.01,172.14,129.4,-261.05,39.14,796.99
2024-05-21,347.2,0.0,56.08,215.79,131.49,-127.15,50.34,673.75
2024-05-22,537.21,0.0,59.76,185.91,130.82,-204.19,44.65,754.16
2024-05-23,523.34,0.0,64.64,217.94,129.3,-206.17,42.88,771.94
2024-05-24,559.73,0.0,64.03,226.32,129.79,-186.01,35.79,829.65
2024-05-25,524.78,0.0,62.97,192.96,131.13,-276.33,36.07,671.58
2024-05-26,545.0,0.0,63.6,192.46,129.93,-309.42,37.07,658.64
2024-05-27,582.76,0.0,62.64,183.88,125.97,-224.76,33.38,763.88
2024-05-28,544.1,0.0,63.49,186.3,126.92,-192.76,36.53,764.58
2024-05-29,531.24,0.0,63.29,181.87,120.72,-179.38,38.82,756.56
2024-05-30,597.52,0.0,62.21,186.86,128.35,-229.11,39.43,785.26
2024-05-31,610.7,0.0,62.12,208.05,123.72,-261.27,35.81,779.13
2024-06-01,610.32,0.0,59.1,156.91,122.03,-281.37,44.54,711.54
2024-06-02,535.08,0.0,60.11,159.45,125.82,-266.57,42.81,656.71
2024-06-03,499.06,0.0,59.75,177.58,123.81,-134.22,41.08,767.07
2024-06-04,505.18,0.0,59.49,179.43,117.86,-166.43,39.16,734.7
2024-06-05,527.05,0.0,58.91,170.16,119.02,-174.12,43.5,744.51
2024-06-06,518.25,0.0,58.9,196.96,116.75,-177.33,43.21,756.73
2024-06-07,615.61,0.0,58.47,192.76,107.28,-230.15,43.02,786.98
2024-06-08,661.83,0.0,58.68,170.01,106.23,-315.08,37.1,718.76
2024-06-09,678.46,0.0,60.06,176.07,105.45,-298.12,35.62,757.54
2024-06-10,688.45,0.0,58.1,162.17,106.61,-201.04,36.71,851.0
2024-06-11,689.45,0.0,57.89,149.49,107.51,-165.15,43.43,882.62
2024-06-12,706.08,0.0,57.89,183.75,104.0,-147.2,39.31,943.83
2024-06-13,686.13,0.0,59.07,170.76,98.82,-170.05,35.65,880.37
2024-06-14,693.44,0.0,59.39,193.1,92.52,-247.94,35.75,826.26
2024-06-15,708.4,0.0,60.72,165.85,90.69,-300.58,40.48,765.55
2024-06-16,700.36,0.0,60.76,159.56,95.46,-322.8,40.28,733.62
2024-06-17,697.24,0.0,60.94,156.4,100.83,-206.15,36.31,845.57
2024-06-18,656.23,0.0,58.49,183.02,102.83,-181.74,34.98,853.8
2024-06-19,685.31,0.0,56.58,180.21,103.29,-212.34,39.47,852.53
2024-06-20,689.83,0.0,54.8,166.2,101.31,-171.33,41.78,882.59
2024-06-21,666.05,0.0,55.7,166.33,99.55,-197.76,45.55,835.43
2024-06-22,662.98,0.0,56.9,162.77,104.3,-308.59,44.57,722.94
2024-06-23,656.59,0.0,58.17,152.91,106.08,-300.7,34.86,707.9
2024-06-24,667.15,0.0,58.04,157.23,102.4,-190.31,38.27,832.77
2024-06-25,698.43,0.0,57.92,157.65,104.14,-211.69,37.75,844.19
2024-06-26,700.74,0.0,57.0,172.06,101.52,-234.87,35.93,832.39
2024-06-27,691.11,0.0,56.33,178.25,107.54,-264.8,34.66,803.09
2024-06-28,712.24,0.0,54.73,183.49,108.19,-292.11,35.15,801.69
2024-06-29,711.57,0.0,55.2,164.81,105.55,-332.38,40.32,745.07
2024-06-30,695.44,0.0,57.11,162.7,101.46,-319.73,32.35,729.33
2024-07-01,690.67,0.0,45.75,178.85,97.28,-222.39,44.62,834.78
2024-07-02,688.6,0.0,48.16,179.17,94.85,-214.9,43.87,839.75
2024-07-03,689.74,0.0,45.55,188.67,103.78,-234.64,45.16,838.25
2024-07-04,665.92,0.0,44.88,170.29,114.15,-249.52,48.01,793.74
2024-07-05,673.68,0.0,45.62,170.8,115.38,-275.6,47.61,777.48
2024-07-06,696.85,0.0,42.98,146.67,111.4,-314.99,44.07,726.98
2024-07-07,707.63,0.0,42.68,148.99,111.21,-296.94,43.6,757.16
2024-07-08,711.77,0.0,57.59,177.5,114.26,-255.61,55.33,860.85
2024-07-09,701.93,0.0,59.82,175.56,113.99,-263.79,53.35,840.87
2024-07-10,698.28,0.0,60.69,165.21,111.39,-234.13,48.58,850.02
2024-07-11,707.78,0.0,60.25,169.2,114.7,-198.62,52.06,905.37
2024-07-12,704.72,0.0,59.84,173.07,121.46,-224.27,46.96,881.79
2024-07-13,674.11,0.0,45.87,142.76,123.79,-288.85,46.22,743.92
2024-07-14,721.08,0.0,45.5,156.94,124.16,-316.23,44.27,775.72
2024-07-15,705.81,0.0,57.93,161.64,124.2,-216.46,51.15,884.28
2024-07-16,706.1,0.0,58.75,157.56,124.8,-225.22,46.83,868.81
2024-07-17,702.09,0.0,59.86,165.79,127.21,-201.0,43.42,897.38
2024-07-18,700.3,0.0,58.73,160.82,126.54,-203.79,42.31,884.91
2024-07-19,694.18,0.0,58.79,183.04,126.28,-252.77,43.62,853.15
2024-07-20,678.79,0.0,43.8,166.9,122.38,-313.59,43.53,741.81
2024-07-21,683.96,0.0,42.8,176.56,120.31,-331.43,44.05,736.25
2024-07-22,673.64,0.0,58.24,173.94,122.35,-241.24,41.38,828.31
2024-07-23,680.62,0.0,61.49,160.51,121.56,-205.72,45.68,864.15
2024-07-24,696.76,0.0,61.65,169.19,122.36,-231.56,40.35,858.75
2024-07-25,698.95,0.0,62.7,169.44,125.77,-234.46,41.08,863.48
2024-07-26,708.83,0.0,60.94,147.23,115.89,-226.17,39.54,846.27
2024-07-27,715.3,0.0,46.71,138.42,129.15,-271.3,42.72,800.99
2024-07-28,720.73,0.0,46.43,141.9,127.99,-320.41,33.15,749.78
2024-07-29,720.56,0.0,58.92,122.54,124.91,-248.34,37.84,816.43
2024-07-30,718.63,0.0,59.59,133.13,128.6,-219.86,40.28,860.37
2024-07-31,721.14,0.0,59.05,136.8,123.15,-212.71,41.41,868.83
2024-08-01,723.68,0.0,54.4,136.13,112.62,-188.36,45.71,884.18
2024-08-02,732.52,0.0,54.81,132.31,104.79,-227.67,42.6,839.35
2024-08-03,738.91,0.0,40.86,132.74,108.62,-296.56,37.73,762.3
2024-08-04,750.89,0.0,42.51,136.15,113.57,-322.98,38.12,758.26
2024-08-05,742.38,0.0,57.8,118.22,112.76,-226.82,22.93,827.28
2024-08-06,736.37,0.0,44.63,124.26,113.79,-207.61,15.58,827.02
2024-08-07,737.6,0.0,58.01,135.18,111.25,-239.12,17.25,820.17
2024-08-08,740.87,0.0,57.68,127.85,104.68,-222.3,9.06,817.85
2024-08-09,732.41,0.0,57.5,130.58,106.85,-247.97,6.36,785.72
2024-08-10,681.82,0.0,58.07,121.61,106.75,-285.39,9.44,692.3
2024-08-11,700.14,0.0,55.91,123.99,107.54,-277.33,4.8,715.05
2024-08-12,697.87,0.0,56.7,149.89,108.66,-251.08,22.82,784.85
2024-08-13,693.09,0.0,55.85,154.24,116.96,-261.23,23.97,782.87
2024-08-14,700.5,0.0,55.35,156.05,120.21,-244.92,23.56,810.75
2024-08-15,701.2,0.0,42.79,164.27,117.51,-310.56,29.0,744.21
2024-08-16,701.35,0.0,41.66,160.74,113.65,-280.71,37.84,774.52
2024-08-17,679.59,0.0,41.17,159.98,112.2,-316.96,30.38,706.36
2024-08-18,684.56,0.0,42.83,165.91,113.19,-328.43,28.66,706.72
2024-08-19,668.46,0.0,58.69,132.05,121.73,-233.08,28.83,776.67
2024-08-20,679.47,0.0,60.97,125.97,120.95,-255.06,27.82,760.13
2024-08-21,678.48,0.0,61.01,119.78,120.99,-249.6,25.76,756.42
2024-08-22,670.99,0.0,46.56,132.58,122.57,-240.69,29.03,761.05
2024-08-23,660.0,0.0,42.88,143.53,121.82,-260.79,37.82,745.26
2024-08-24,659.38,0.0,42.98,150.16,124.2,-317.04,34.13,693.81
2024-08-25,662.7,0.0,39.38,146.86,124.97,-304.02,31.85,701.75
2024-08-26,653.16,0.0,54.55,145.43,126.03,-199.33,26.5,806.34
2024-08-27,667.1,0.0,60.29,163.15,119.18,-168.55,32.97,874.14
2024-08-28,637.09,0.0,60.12,160.29,114.86,-156.26,39.31,855.41
2024-08-29,596.27,0.0,60.17,165.32,109.19,-124.98,41.22,847.19
2024-08-30,520.26,0.0,59.57,162.72,102.21,-114.35,42.23,772.65
2024-08-31,529.57,0.0,60.52,158.53,109.29,-235.77,39.25,661.4
2024-09-01,529.34,0.0,52.32,175.13,108.27,-233.62,25.84,657.28
2024-09-02,376.39,0.0,54.0,194.8,108.16,-74.57,36.17,694.96
2024-09-03,390.48,0.0,23.12,207.79,105.3,-18.05,43.95,752.59
2024-09-04,390.47,0.0,21.55,212.93,105.82,-1.16,42.31,771.92
2024-09-05,368.8,0.0,22.6,193.35,108.01,-53.88,46.58,685.45
2024-09-06,378.8,0.0,21.63,184.7,104.72,-67.03,44.51,667.33
2024-09-07,325.29,0.0,20.08,133.59,107.19,-62.55,57.77,581.37
2024-09-08,362.87,0.0,20.87,136.4,104.92,-114.37,51.79,562.47
2024-09-09,376.59,0.0,23.65,165.24,101.04,-70.86,53.06,648.74
2024-09-10,382.37,0.0,26.18,174.81,102.02,-80.71,39.49,644.17
2024-09-11,390.82,0.0,25.7,174.03,99.2,-38.34,48.04,699.46
2024-09-12,387.13,0.0,25.41,181.56,103.16,46.54,43.84,787.64
2024-09-13,380.79,0.0,30.34,170.85,110.32,10.97,40.56,743.84
2024-09-14,312.82,0.0,34.4,164.4,116.93,-57.1,43.54,615.01
2024-09-15,330.41,0.0,35.7,156.75,111.56,-63.54,43.55,614.43
2024-09-16,386.45,0.0,36.95,186.33,106.93,-2.67,38.22,752.21
2024-09-17,460.31,0.0,37.67,180.44,103.02,-40.04,39.77,781.17
2024-09-18,530.69,0.0,43.71,169.53,103.15,-53.43,32.83,826.48
2024-09-19,491.43,0.0,44.89,170.59,103.86,-32.48,26.82,805.12
2024-09-20,473.09,0.0,45.25,150.92,104.84,-41.91,30.15,762.33
2024-09-21,538.51,0.0,41.31,139.45,105.18,-138.27,27.15,713.32
2024-09-22,550.22,0.0,41.09,143.18,107.29,-122.62,24.96,744.12
2024-09-23,582.91,0.0,45.99,161.08,103.88,-33.79,31.94,892.01
2024-09-24,589.96,0.0,48.49,163.33,111.33,-47.52,27.14,892.72
2024-09-25,572.22,0.0,46.73,164.75,109.21,-61.48,31.29,862.72
2024-09-26,592.06,0.0,49.91,152.63,117.76,-99.23,41.01,854.14
2024-09-27,600.86,0.0,48.71,155.86,120.08,-87.7,41.26,879.07
2024-09-28,610.89,0.0,49.38,138.59,120.44,-98.86,43.31,863.77
2024-09-29,623.36,0.0,50.92,139.23,121.05,-110.74,39.13,862.95
2024-09-30,611.54,0.0,49.62,157.48,128.3,-27.46,31.48,950.96
2024-10-01,591.88,0.0,51.29,173.02,129.78,-16.59,48.55,977.92
2024-10-02,570.07,0.0,52.14,212.18,129.9,15.57,34.81,1014.68
2024-10-03,601.58,0.0,51.56,223.29,126.22,-40.67,39.11,1001.09
2024-10-04,635.39,0.0,56.58,224.78,125.83,-56.68,41.13,1027.04
2024-10-05,633.67,0.0,57.27,179.52,128.77,-134.01,49.68,914.88
2024-10-06,640.48,0.0,56.76,182.79,132.78,-157.67,48.21,903.36
2024-10-07,648.36,0.0,56.82,184.73,132.43,-82.14,46.55,986.74
2024-10-08,656.53,0.0,60.76,181.29,133.79,-107.95,45.98,970.39
2024-10-09,644.84,0.0,64.8,196.56,137.23,-117.12,45.29,971.59
2024-10-10,656.85,0.0,64.16,201.37,136.91,-86.19,45.09,1018.19
2024-10-11,681.09,0.0,64.21,194.79,133.8,-19.82,49.15,1103.21
2024-10-12,656.42,0.0,64.15,201.11,133.15,-119.01,47.5,983.32
2024-10-13,644.06,0.0,64.17,193.01,129.99,-54.96,45.82,1022.11
2024-10-14,667.65,0.0,65.3,235.31,125.85,64.26,47.22,1205.58
2024-10-15,677.44,0.0,59.15,215.59,119.54,-21.42,46.4,1096.7
2024-10-16,686.69,0.0,55.95,215.16,125.41,-76.05,44.45,1051.61
2024-10-17,647.61,0.0,55.92,217.02,119.54,-54.1,42.87,1028.86
2024-10-18,628.37,0.0,55.5,212.89,122.37,-56.69,47.69,1010.14
2024-10-19,689.48,0.0,47.07,168.28,128.16,-145.39,45.23,932.83
2024-10-20,683.04,0.0,47.15,166.62,129.53,-162.66,40.15,903.83
2024-10-21,701.43,0.0,56.39,184.28,123.52,-15.75,44.28,1094.15
2024-10-22,684.6,0.0,66.61,177.39,122.45,-5.31,45.16,1090.9
2024-10-23,681.41,0.0,67.91,192.69,126.79,23.35,53.18,1145.33
2024-10-24,682.84,0.0,72.05,189.53,126.48,-13.74,52.67,1109.84
2024-10-25,691.94,0.0,72.33,182.84,126.19,-26.83,46.16,1092.63
2024-10-26,723.92,0.0,60.49,158.27,122.87,-112.04,42.82,996.34
2024-10-27,675.16,0.0,59.83,162.54,129.36,-100.64,43.01,969.25
2024-10-28,712.93,0.0,67.27,180.06,124.03,-36.25,47.56,1095.59
2024-10-29,714.63,0.0,58.45,192.79,126.27,16.07,47.8,1156.02
2024-10-30,713.05,0.0,81.28,211.51,130.06,8.63,47.11,1191.65
2024-10-31,704.32,0.0,67.37,193.18,124.11,3.08,46.81,1138.88
2024-11-01,712.01,0.0,50.83,213.35,124.13,-23.56,48.7,1125.47
2024-11-02,704.01,0.0,46.75,221.33,128.82,-31.09,45.24,1115.05
2024-11-03,715.19,0.0,47.04,228.65,126.84,8.11,46.04,1171.86
2024-11-04,706.13,0.0,63.16,258.93,116.89,199.37,44.27,1388.75
2024-11-05,699.46,0.0,59.42,265.76,115.09,290.09,51.98,1481.79
2024-11-06,713.9,0.0,55.88,241.6,112.26,346.32,46.29,1516.26
2024-11-07,710.25,0.0,63.35,250.24,123.13,323.11,57.2,1527.29
2024-11-08,716.34,0.0,73.41,270.99,123.29,281.51,55.27,1520.79
2024-11-09,723.78,0.0,58.88,223.68,128.02,190.04,51.0,1375.41
2024-11-10,728.76,0.0,57.99,220.8,132.38,148.24,51.43,1339.59
2024-11-11,729.93,0.0,69.28,229.55,130.98,269.58,52.59,1481.92
2024-11-12,729.28,0.0,65.28,218.13,128.02,414.88,54.93,1610.51
2024-11-13,729.43,0.0,65.64,215.32,124.16,469.91,56.36,1660.81
2024-11-14,725.19,0.0,71.5,216.88,120.8,414.4,65.78,1614.55
2024-11-15,735.71,0.0,72.54,211.11,125.5,377.12,60.28,1582.26
2024-11-16,720.41,0.0,72.33,191.67,126.69,207.73,49.74,1368.58
2024-11-17,699.38,0.0,72.79,185.72,128.12,219.58,47.65,1353.23
2024-11-18,702.62,0.0,69.52,261.34,126.87,441.97,43.31,1645.63
2024-11-19,722.81,0.0,70.54,242.33,125.84,447.03,50.7,1659.25
2024-11-20,719.29,0.0,70.46,252.76,133.34,482.26,58.38,1716.48
2024-11-21,720.46,0.0,69.43,260.37,132.72,610.01,58.8,1851.8
2024-11-22,719.86,0.0,72.95,255.47,134.09,572.68,55.1,1810.16
2024-11-23,707.51,0.0,72.69,216.13,137.09,356.5,55.27,1545.18
2024-11-24,704.8,0.0,73.04,207.02,133.75,123.58,52.41,1294.6
2024-11-25,716.73,0.0,72.33,257.21,131.54,234.15,47.41,1459.36
2024-11-26,704.77,0.0,62.78,252.76,128.39,408.14,53.38,1610.22
2024-11-27,694.55,0.0,62.65,249.73,127.09,444.65,57.7,1636.38
2024-11-28,695.46,0.0,63.56,263.77,126.77,476.16,55.0,1680.7
2024-11-29,687.4,0.0,61.91,255.41,125.69,465.9,52.59,1648.91
2024-11-30,684.34,0.0,62.08,215.7,129.14,309.35,55.55,1456.16
2024-12-01,683.74,0.0,58.07,234.65,129.63,241.84,43.39,1391.33
2024-12-02,686.97,0.0,58.53,282.74,128.27,419.79,48.49,1624.8
2024-12-03,692.99,0.0,59.14,307.95,134.71,523.2,49.58,1767.57
2024-12-04,691.0,0.0,58.7,304.78,133.17,560.97,59.55,1808.17
2024-12-05,721.35,0.0,58.43,295.63,127.86,422.45,58.74,1684.46
2024-12-06,723.51,0.0,56.83,279.71,128.17,397.9,57.03,1643.14
2024-12-07,721.59,0.0,57.06,238.5,130.79,322.27,61.03,1531.24
2024-12-08,716.12,0.0,56.92,242.15,126.52,292.65,60.42,1494.77
2024-12-09,679.15,0.0,55.84,291.88,127.38,496.4,56.15,1706.79
2024-12-10,694.62,0.0,52.26,297.1,127.63,673.46,60.18,1905.25
2024-12-11,688.41,0.0,51.93,318.88,131.72,746.19,57.85,1994.99
2024-12-12,708.49,0.0,51.4,331.93,132.46,748.34,56.38,2028.99
2024-12-13,692.52,0.0,53.17,319.22,128.11,674.18,56.78,1923.98
2024-12-14,688.34,0.0,54.94,279.8,133.55,473.44,55.78,1685.85
2024-12-15,683.49,0.0,55.85,271.21,128.38,288.95,50.71,1478.59
2024-12-16,695.73,0.0,53.8,247.61,129.73,397.65,46.03,1570.55
2024-12-17,710.66,0.0,54.32,262.39,130.64,400.05,51.11,1609.17
2024-12-18,705.6,0.0,53.7,263.69,132.14,322.57,49.34,1527.05
2024-12-19,707.26,0.0,53.37,267.15,129.09,314.01,53.12,1524.0
2024-12-20,710.81,0.0,53.13,280.48,128.75,343.43,48.3,1564.89
2024-12-21,714.44,0.0,52.54,268.02,136.62,186.95,52.32,1410.9
2024-12-22,715.31,0.0,53.89,278.54,138.32,197.11,49.43,1432.6
2024-12-23,720.23,0.0,53.06,251.36,138.19,348.71,45.11,1556.66
2024-12-24,718.35,0.0,52.39,231.75,139.82,279.11,48.18,1469.62
2024-12-25,713.79,0.0,51.96,221.88,139.21,170.73,48.49,1346.05
2024-12-26,714.91,0.0,51.73,223.6,134.22,283.89,44.78,1453.13
2024-12-27,717.58,0.0,51.91,241.15,135.6,461.28,47.52,1655.05
2024-12-28,712.54,0.0,53.37,228.06,128.66,458.3,46.56,1627.49
2024-12-29,710.49,0.0,54.03,221.25,138.09,383.28,45.82,1552.97
2024-12-30,713.9,0.0,53.97,230.1,137.75,442.73,42.47,1620.91
2024-12-31,715.14,0.0,53.23,243.35,139.18,402.24,41.05,1594.2
2025-01-01,712.79,0.0,56.48,259.29,138.31,280.08,15.25,1462.2
2025-01-02,720.78,0.0,59.25,276.09,136.52,487.51,5.54,1685.69
2025-01-03,720.15,0.0,59.79,271.0,132.6,610.94,9.49,1803.96
2025-01-04,714.54,0.0,60.37,267.88,132.33,582.84,10.75,1768.7
2025-01-05,706.13,0.0,60.96,257.77,134.13,423.75,9.93,1592.65
2025-01-06,719.77,0.0,60.27,274.17,134.29,380.55,9.28,1578.32
2025-01-07,694.48,0.0,59.33,297.66,130.66,526.26,7.48,1715.87
2025-01-08,682.15,0.0,59.13,305.13,125.02,682.82,5.63,1859.88
2025-01-09,688.09,0.0,59.46,307.48,124.84,683.86,5.69,1869.42
2025-01-10,639.75,0.0,59.3,325.64,124.33,701.35,6.34,1856.72
2025-01-11,708.04,0.0,47.76,274.67,122.01,695.24,5.11,1852.84
2025-01-12,715.47,0.0,47.25,262.83,122.17,662.44,4.93,1815.08
2025-01-13,721.08,0.0,58.19,297.77,126.56,799.67,6.73,2009.99
2025-01-14,710.26,0.0,57.51,281.45,131.81,853.23,10.57,2044.83
2025-01-15,691.87,0.0,58.0,293.41,129.48,803.28,6.19,1982.24
2025-01-16,695.2,0.0,57.37,285.41,129.08,798.93,14.28,1980.27
2025-01-17,692.44,0.0,55.94,237.9,129.23,882.3,12.24,2010.05
2025-01-18,705.72,0.0,56.02,221.64,128.78,779.15,5.56,1896.87
2025-01-19,707.62,0.0,59.05,210.05,131.21,800.19,8.45,1916.57
2025-01-20,724.44,0.0,57.73,291.16,129.26,915.72,12.9,2131.23
2025-01-21,719.12,0.0,57.7,259.85,134.87,925.76,24.78,2122.07
2025-01-22,715.86,0.0,58.43,263.29,138.7,816.92,26.53,2019.74
2025-01-23,710.45,0.0,58.99,254.48,134.16,600.22,23.39,1781.69
2025-01-24,711.73,0.0,59.22,258.85,132.58,470.79,20.63,1653.8
2025-01-25,699.25,0.0,59.48,246.22,129.2,333.3,21.86,1489.31
2025-01-26,689.32,0.0,60.66,242.97,128.04,307.41,23.54,1451.94
2025-01-27,697.13,0.0,59.7,256.92,127.93,385.99,22.84,1550.51
2025-01-28,695.11,0.0,59.96,248.21,128.23,389.6,14.95,1536.06
2025-01-29,691.65,0.0,59.81,252.43,131.19,422.7,11.89,1569.67
2025-01-30,704.71,0.0,59.58,292.83,130.95,547.32,6.76,1742.14
2025-01-31,705.23,0.0,59.71,297.91,134.03,578.07,11.98,1786.94
2025-02-01,699.43,0.0,60.37,300.26,136.02,442.74,11.63,1650.45
2025-02-02,704.66,0.0,61.55,309.24,136.59,444.47,11.29,1667.8
2025-02-03,703.51,0.0,60.55,337.82,131.41,632.51,16.54,1882.34
2025-02-04,676.0,0.0,59.95,330.11,128.3,617.16,14.99,1826.51
2025-02-05,685.3,0.0,59.86,337.27,128.94,665.08,20.25,1896.7
2025-02-06,714.49,0.0,59.6,332.64,128.44,626.91,18.89,1880.98
2025-02-07,721.24,0.0,59.51,338.75,134.38,530.88,22.08,1806.86
2025-02-08,718.41,0.0,60.08,321.67,133.58,467.65,16.58,1717.97
2025-02-09,722.06,0.0,61.62,315.14,125.77,388.06,13.43,1626.08
2025-02-10,721.73,0.0,59.35,337.4,130.33,570.49,12.11,1831.41
2025-02-11,695.25,0.0,59.38,339.61,128.25,633.55,23.61,1879.65
2025-02-12,682.4,0.0,60.78,362.45,122.01,660.85,15.82,1904.29
2025-02-13,662.42,0.0,60.13,369.17,128.02,694.85,15.1,1929.69
2025-02-14,685.09,0.0,60.31,342.98,129.28,706.95,18.08,1942.7
2025-02-15,693.67,0.0,60.84,301.16,131.0,570.22,14.33,1771.21
2025-02-16,698.87,0.0,61.55,312.03,131.46,500.77,8.54,1713.21
2025-02-17,702.12,0.0,60.09,329.19,133.6,740.39,3.41,1968.8
2025-02-18,700.75,0.0,60.36,321.12,129.88,709.67,14.66,1936.43
2025-02-19,688.69,0.0,59.92,320.36,128.54,640.89,15.44,1853.83
2025-02-20,692.65,0.0,60.01,316.68,126.2,452.43,16.07,1664.03
2025-02-21,675.36,0.0,59.94,299.02,130.32,254.61,10.5,1429.76
2025-02-22,686.1,0.0,60.15,285.49,131.9,170.75,7.86,1342.26
2025-02-23,694.73,0.0,60.88,308.12,132.07,99.67,1.56,1297.03
2025-02-24,690.31,0.0,60.38,349.73,130.99,214.27,1.51,1447.2
2025-02-25,694.04,0.0,59.9,369.93,129.28,337.67,3.07,1593.9
2025-02-26,706.17,0.0,59.39,367.79,131.12,369.84,-0.68,1633.62
2025-02-27,693.08,0.0,58.39,362.42,132.43,411.39,3.3,1661.0
2025-02-28,697.27,0.0,59.03,358.99,126.09,611.86,3.24,1856.48
2025-03-01,709.08,0.0,59.0,315.3,124.08,329.87,5.52,1542.85
2025-03-02,700.48,0.0,59.14,322.7,123.78,241.3,1.32,1448.72
2025-03-03,704.08,0.0,58.0,345.45,129.27,381.63,-1.42,1617.01
2025-03-04,699.84,0.0,58.6,345.94,127.96,308.82,1.99,1543.15
2025-03-05,694.99,0.0,58.31,344.47,132.62,240.83,1.86,1473.09
2025-03-06,689.15,0.0,58.27,332.26,136.06,164.06,1.15,1380.96
2025-03-07,712.7,0.0,58.71,337.15,135.04,129.48,-0.34,1372.73
2025-03-08,702.73,0.0,50.84,297.92,131.47,-16.04,9.73,1176.65
2025-03-09,698.51,0.0,50.57,298.77,133.15,-6.91,9.35,1183.44
2025-03-10,694.85,0.0,50.63,325.5,134.06,200.94,9.79,1415.77
2025-03-11,689.77,0.0,58.17,342.22,132.84,298.66,11.68,1533.34
2025-03-12,685.16,0.0,58.07,337.23,133.2,399.79,9.65,1623.1
2025-03-13,720.19,0.0,58.18,335.07,137.21,410.39,10.1,1671.13
2025-03-14,713.29,0.0,58.79,335.36,137.0,348.41,9.36,1602.21
2025-03-15,681.82,0.0,50.69,304.36,137.23,213.32,10.28,1397.69
2025-03-16,692.32,0.0,49.83,311.2,137.71,180.6,8.29,1379.94
2025-03-17,702.77,0.0,57.7,370.47,133.73,289.09,7.33,1561.1
2025-03-18,665.41,0.0,58.44,372.05,132.42,261.92,10.21,1500.44
2025-03-19,682.12,0.0,55.59,353.96,130.08,235.68,14.32,1471.76
2025-03-20,685.09,0.0,55.35,350.52,133.16,115.45,12.08,1351.65
2025-03-21,676.08,0.0,55.34,347.64,131.35,-12.0,6.11,1204.52
2025-03-22,687.63,0.0,51.4,310.01,131.62,-94.51,3.78,1089.93
2025-03-23,692.14,0.0,51.16,299.81,133.23,-36.17,1.48,1141.66
2025-03-24,680.1,0.0,54.82,330.69,135.1,130.19,3.64,1334.54
2025-03-25,693.92,0.0,54.67,335.93,131.4,133.38,6.17,1355.48
2025-03-26,696.07,0.0,55.06,337.41,133.48,98.59,11.55,1332.16
2025-03-27,686.71,0.0,54.74,332.11,133.47,28.32,15.67,1251.02
2025-03-28,700.47,0.0,54.09,329.85,130.74,-33.97,18.55,1199.73
2025-03-29,654.18,0.0,55.59,303.74,129.96,-102.06,20.62,1062.03
2025-03-30,685.56,0.0,56.19,312.42,132.65,-136.47,17.9,1068.26
2025-03-31,695.03,0.0,56.41,332.91,134.77,14.02,13.52,1246.67
2025-04-01,691.52,0.0,61.35,307.52,129.88,-67.34,16.56,1139.49
2025-04-02,624.2,0.0,61.41,333.65,128.84,-93.2,16.11,1071.01
2025-04-03,505.56,0.0,61.31,288.51,128.34,-44.29,14.53,953.98
2025-04-04,580.2,0.0,61.03,301.49,128.2,-137.27,11.02,944.67
2025-04-05,595.15,0.0,60.19,298.64,130.09,-205.7,14.2,892.58
2025-04-06,620.78,0.0,60.56,293.6,136.25,-147.91,12.19,975.46
2025-04-07,613.34,0.0,60.15,310.21,134.2,24.22,13.32,1155.43
2025-04-08,618.0,0.0,58.85,299.81,131.85,33.13,15.56,1157.2
2025-04-09,646.04,0.0,59.22,295.36,139.03,-7.62,19.72,1151.75
2025-04-10,700.3,0.0,58.73,307.97,142.33,-96.34,20.5,1133.5
2025-04-11,661.0,0.0,58.88,311.13,135.91,-150.13,22.01,1038.79
2025-04-12,627.89,0.0,59.98,304.35,137.71,-299.71,6.58,836.79
2025-04-13,705.25,0.0,59.7,296.43,137.76,-327.31,4.41,876.24
2025-04-14,646.46,0.0,59.15,303.28,138.79,-185.94,12.88,974.63
2025-04-15,682.09,0.0,60.09,290.62,133.48,-181.03,11.77,997.01
2025-04-16,705.3,0.0,58.46,284.77,135.03,-121.9,12.44,1074.11
2025-04-17,698.11,0.0,59.63,290.15,132.66,-104.4,12.73,1088.89
2025-04-18,651.64,0.0,59.08,280.52,130.61,-166.75,12.01,967.11
2025-04-19,711.01,0.0,58.99,298.47,130.72,-297.32,3.85,905.72
2025-04-20,707.11,0.0,58.11,310.87,132.22,-313.47,1.68,896.51
2025-04-21,701.62,0.0,57.11,311.6,131.84,-263.82,1.41,939.75
2025-04-22,692.86,0.0,58.74,321.13,127.84,-210.68,0.3,990.19
2025-04-23,701.28,0.0,58.78,325.78,130.26,-188.77,13.26,1040.59
2025-04-24,680.92,0.0,58.69,311.43,127.75,-176.58,12.5,1014.7
2025-04-25,662.1,0.0,58.94,308.08,130.45,-226.88,14.72,947.4
2025-04-26,689.49,0.0,56.07,296.64,132.33,-319.04,13.53,869.02
2025-04-27,666.84,0.0,56.53,293.84,129.91,-351.18,13.26,809.2
2025-04-28,679.72,0.0,59.57,307.37,125.29,-293.35,12.41,891.0
2025-04-29,668.69,0.0,56.99,303.09,124.34,-283.33,9.62,879.4
2025-04-30,697.53,0.0,51.72,297.55,123.92,-328.64,3.28,845.37
2025-05-01,700.88,0.0,56.52,300.65,128.79,-467.57,2.24,721.52
