Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Total,Industrial,LDZ,Gas-to-Power
2016-12-25 00:00:00,138.12220241080374,42.764501166269184,207.29870349669383,93.37644875092803,173.78000000000003,26.649972400441765,255.01973589345812,11.621106146631393,2.2493613068535923,4.67,955.5520315720798,213.71769052860327,652.7310393674136,89.10330167606287
2016-12-26 00:00:00,162.88353131263926,50.92667453144491,220.36373542067705,105.09425479741394,224.54,25.357246466502545,252.50410213509207,12.747014071514458,2.364906641736627,5.65,1062.431465377021,229.73369918965403,711.9500217316584,120.74774445570856
2016-12-27 00:00:00,195.46165211915672,60.978482303291564,245.7820272785045,128.99032095897942,289.46000000000004,32.73996609345078,289.8616998100131,14.338803332097827,2.8956333648264407,6.95,1267.4585852603202,275.0366769696675,820.6711772235506,171.7507310671024
2016-12-28 00:00:00,208.00739367184264,66.83311260368674,250.90775833377094,150.07157185383883,314.6,31.9672396209836,317.4633075885474,16.002747063410283,3.0579968330413103,9.6,1368.5111275691215,288.10269472255925,897.2844022443459,183.12403060221672
2016-12-29 00:00:00,224.99923062001093,72.49692491988091,267.51459568065707,162.8926494850144,308.59000000000003,33.02360216334462,350.64409140729157,17.271554840301725,3.123905855692923,8.35,1448.906554972194,292.7407352358464,969.3135971032992,186.85222263304854
2016-12-30 00:00:00,233.8624305319086,72.15510709206015,274.1247433804326,158.77129011686148,289.29,37.590870160609484,369.4728900894076,19.1796437733151,3.185087610512972,5.68,1463.3120627551082,292.6679737392534,990.5343479948006,180.10974102105388
2016-12-31 00:00:00,230.84598820128664,69.9611093642339,270.09648391586245,142.73030672941357,244.72,38.19086953923106,360.06680892155316,16.609800980180502,3.2806329661086204,5.0,1381.5020006178702,269.25491400499527,954.6306965082414,157.6163901046332
2017-01-01 00:00:00,220.73289867472351,68.37874736661463,253.75069175317512,129.47204773281516,250.42000000000002,38.02632425509393,361.4298075099885,16.691173623181136,3.193723965205252,4.49,1346.5854148807973,268.61565384802293,937.1050764739202,140.86468455885426
2017-01-02 00:00:00,239.49527015290633,73.20201509875804,289.7731271744691,149.73093584297598,309.90999999999997,41.28995723880828,401.7105839757547,17.549190916409344,3.5599054041579365,9.69,1535.9109858042395,321.0599224321894,1020.3892364217311,194.4618269503191
2017-01-03 00:00:00,254.48932735185696,74.8601042906791,302.22854154797346,145.48884932712465,326.98,42.89904648147523,392.22159380285444,18.088735812184957,3.6565416677147144,13.5,1574.4127402818633,326.3401112157553,1037.7115153999216,210.36111366618647
2017-01-04 00:00:00,248.9491876348563,72.12183439924569,304.4227938209906,143.74166931837797,330.96000000000004,39.85723144985736,392.058684880659,17.561090904085336,3.6813598238304257,13.91,1567.263852231903,334.1352915877492,1011.9742859947994,221.15427464935405
2017-01-05 00:00:00,251.00244914479703,76.49492077942938,308.24234441079716,172.93872999006507,359.85,41.869047548174855,442.4773599382043,18.36502643514052,6.2339935438781975,10.73,1688.2038717904866,361.33711886579545,1095.424631342215,231.44212158247603
2017-01-06 00:00:00,266.66576928700135,81.6650063342154,306.92719122735707,181.46735752118374,340.77,42.40904698893428,469.0882414700389,20.12445188575089,6.378720666721463,14.71,1730.205785381203,355.82156274612765,1160.9726349411962,213.41158769387903
2017-01-07 00:00:00,240.89176870664807,78.3207370703742,324.6839819287695,163.72928498220446,279.36,47.56995073504746,444.8013575313985,19.027825748724492,4.058995796374976,9.29,1611.733902499542,330.30302433111217,1084.484824598781,196.94605356964843
