Date,France_Industrial,Belgium_Industrial,Italy_Industrial,GB_Industrial,Netherlands_IndPower,Netherlands_Zebra,Germany_Total,Germany_GtP,Germany_Industrial,Total_Industrial_Demand
2017-06-08,29.184479,10.775262,39.953686,9.61,33.898147,5.540903,120.233421,9.226229,111.007192,239.969668
2017-06-09,28.333198,11.13017,38.918114,9.53,39.475595,5.697267,118.618968,9.559287,109.059681,242.144026
2017-06-10,26.364036,10.233626,33.451993,8.7,31.871058,3.322815,97.268172,7.279757,89.988415,203.931942
2017-06-11,26.636763,10.210989,31.430367,8.68,31.16615,3.410269,93.438358,6.522984,86.915374,198.449913
2017-06-12,28.969861,10.890352,38.447478,9.88,40.194958,5.395722,115.340426,7.843095,107.497331,241.275703
2017-06-13,28.847806,10.852807,38.681287,10.47,47.423315,5.973539,121.079966,12.260592,108.819373,251.068128
2017-06-14,27.816617,10.58708,39.72575,9.21,45.594135,5.578812,119.444694,13.491984,105.95271,244.465103
2017-06-15,28.081835,10.579807,39.806632,8.98,41.153594,4.815359,105.999163,11.315232,94.683931,228.101156
2017-06-16,28.539598,10.69408,38.245333,9.69,38.717869,3.00327,107.532252,6.985968,100.546284,229.436433
2017-06-17,27.040608,9.868808,33.220438,9.07,30.081514,2.694179,97.753171,7.406775,90.346397,202.321945
2017-06-18,26.225773,9.691445,31.643085,8.96,35.336236,2.98227,98.21508,8.439399,89.775681,204.61449
2017-06-19,27.941071,9.858535,39.466495,9.15,47.307769,4.87045,121.573965,16.332912,105.241053,243.835373
2017-06-20,27.556599,10.040717,39.401759,9.24,47.06886,6.182994,121.470965,16.751295,104.71967,244.210599
2017-06-21,27.006727,10.155989,39.332732,8.59,47.478042,5.452358,124.288871,17.524066,106.764805,244.780653
2017-06-22,27.911617,10.554353,39.508841,9.28,44.818499,5.633176,120.189785,16.214621,103.975163,241.681649
2017-06-23,26.662154,10.510353,39.066523,9.42,43.565137,4.922813,112.574338,11.241543,101.332795,235.479775
2017-06-24,26.441473,10.315353,34.057428,8.93,35.878417,2.653452,93.50654,6.01249,87.49405,205.770173
2017-06-25,25.947873,10.178353,32.09033,8.96,36.666689,2.927724,93.365085,5.154879,88.210207,204.981177
2017-06-26,27.661935,10.795625,39.277778,9.45,49.910585,5.406994,126.608323,13.815831,112.792493,255.295409
2017-06-27,28.345243,10.908716,39.826841,9.63,49.240767,5.545267,127.356777,19.738633,107.618145,251.114979
2017-06-28,28.750779,10.919352,40.158486,9.66,48.724768,5.793994,126.681051,16.254375,110.426676,254.434055
2017-06-29,29.693806,11.049443,39.926295,9.78,46.464406,5.828903,126.581233,17.278757,109.302475,252.045328
2017-06-30,28.670016,11.019716,38.75586,9.45,43.445682,5.634903,115.25179,10.674327,104.577463,241.55364
2017-07-01,27.364553,10.704898,33.83891,9.48,35.5766,3.229269,97.866353,7.067415,90.798939,210.993169
2017-07-02,26.562209,10.348898,31.887367,9.38,36.109781,3.761814,98.068989,6.600067,91.468922,209.518991
2017-07-03,28.647561,10.645807,39.284532,9.53,42.051502,5.651085,122.400691,12.286287,110.114405,245.924892
2017-07-04,29.143343,10.38808,39.566186,9.75,51.268401,6.162903,124.044872,15.080189,108.964682,255.243595
2017-07-05,28.505243,9.787354,39.372032,9.74,51.944583,5.46954,128.628776,17.606967,111.021809,255.84056
2017-07-06,28.031316,9.874717,39.059132,9.65,51.431947,5.608267,130.57341,21.097527,109.475883,253.131263
2017-07-07,28.023135,11.035352,38.899905,9.44,49.730858,5.782812,125.070507,20.434321,104.636186,247.548248
2017-07-08,26.4736,10.594625,33.559065,8.85,41.819411,5.760358,99.739897,13.170562,86.569335,213.626394
2017-07-09,26.300327,10.091444,31.636449,9.01,40.283595,5.849903,100.200896,10.283578,89.917318,213.089036
2017-07-10,28.467571,11.069443,38.744578,9.15,52.367218,5.224085,129.539048,23.082783,106.456265,251.47916
2017-07-11,28.673179,11.205079,39.450877,9.24,52.735582,5.522722,131.044046,20.493466,110.55058,257.378019
2017-07-12,28.891488,11.096261,39.626432,9.07,49.520494,6.023721,126.422778,16.936973,109.485805,253.714201
2017-07-13,28.083444,11.085534,39.664895,9.18,51.345401,5.486812,130.216229,15.982402,114.233827,259.079914
2017-07-14,25.894319,10.875807,39.091314,9.1,47.938041,5.838994,124.858234,17.535216,107.323018,246.061493
2017-07-15,25.712092,9.856626,33.87471,9.17,36.550689,5.096177,102.557257,12.624192,89.933065,210.193359
2017-07-16,25.373437,9.511263,32.445875,9.37,35.665236,5.005904,99.031897,8.863599,90.168299,207.540014
2017-07-17,26.912627,10.13408,40.107295,8.95,49.59613,5.264449,125.793052,18.269204,107.523848,248.488429
2017-07-18,27.161899,10.146262,40.62754,8.82,47.534587,5.517722,123.149145,20.129381,103.019764,242.827774
2017-07-19,27.393908,9.92699,40.270867,9.18,45.389771,6.126085,122.672328,18.103887,104.568441,242.856061
2017-07-20,27.940153,10.198444,40.18634,9.0,49.560221,5.581267,125.10787,20.172529,104.935342,247.401767
2017-07-21,27.295554,10.062444,39.548923,9.36,45.638862,5.590085,116.706425,16.990786,99.715639,237.211506
2017-07-22,25.461974,9.87099,33.432574,9.38,16.530165,3.527087,93.026085,10.26661,82.759476,180.962265
2017-07-23,24.626184,9.682808,31.625113,9.36,36.324599,3.632905,93.471812,7.489675,85.982137,201.233745
2017-07-24,26.192564,10.393717,39.341241,9.18,49.019313,5.686721,123.044963,18.914472,104.130491,243.944047
2017-07-25,26.757627,10.630534,40.480431,9.39,46.948406,6.313357,120.148512,13.350423,106.798089,247.318444
2017-07-26,25.941746,9.942262,40.028968,8.91,42.856592,5.986176,119.466422,13.833768,105.632653,239.298397
2017-07-27,25.828973,9.606081,39.493459,9.09,42.966683,5.511176,118.033878,12.943676,105.090202,237.586574
2017-07-28,25.115474,9.833808,38.410515,9.09,34.024056,3.176451,108.632978,8.378799,100.25418,219.904483
2017-07-29,23.596266,9.707444,33.311875,9.2,32.252058,3.101724,90.700815,5.640648,85.060167,196.229534
2017-07-30,23.283794,9.634445,30.665332,9.52,29.994969,3.147997,88.656908,5.320195,83.336713,189.583249
2017-07-31,24.446666,9.887535,36.310081,9.41,36.938689,5.213722,113.847428,10.682083,103.165344,225.372036
2017-08-01,24.907283,9.813263,35.497336,9.59,41.871411,4.853995,114.988426,13.149231,101.839196,228.372484
2017-08-02,24.209857,10.05199,34.951982,9.41,40.855412,6.035812,116.144607,13.58652,102.558087,228.073139
2017-08-03,23.789539,9.951081,34.657391,9.4,33.164238,3.236542,110.816431,8.268749,102.547682,216.746473
2017-08-04,23.630103,9.973262,33.243856,9.47,31.554604,3.368542,104.734255,7.183767,97.550489,208.790856
2017-08-05,22.677186,9.812808,29.000925,9.6,30.676514,3.166088,92.064996,6.039154,86.025842,190.959361
2017-08-06,22.661895,9.666899,25.796655,9.8,30.969422,3.164633,93.260176,5.807419,87.452757,189.512261
2017-08-07,23.251476,9.739263,28.094325,9.43,37.086598,3.450087,112.425884,10.119715,102.306168,213.357917
2017-08-08,24.021666,10.427262,27.403681,9.91,39.392505,3.73536,113.161974,10.840613,102.321361,217.211834
2017-08-09,24.849592,10.105353,26.73219,10.15,38.499415,3.619724,109.976159,9.226714,100.749445,214.705719
2017-08-10,24.855974,10.225626,26.166682,10.24,47.21586,4.503359,118.492695,13.072148,105.420548,228.628049
2017-08-11,24.543538,9.780263,25.489074,10.4,45.18259,4.577723,115.539062,14.239061,101.300001,221.273188
2017-08-12,23.647703,9.26699,23.192376,9.64,33.165238,3.019724,93.937175,5.642587,88.294588,190.22662
2017-08-13,23.417176,9.0849,21.087178,10.3,32.413148,2.947179,93.859812,4.578936,89.280876,188.530456
2017-08-14,24.135475,9.20999,21.516678,10.85,37.393689,4.747177,108.335251,7.698624,100.636627,208.489636
2017-08-15,24.466075,9.35999,19.126753,10.79,39.99214,3.920723,106.695708,6.106056,100.589652,208.245333
2017-08-16,25.135765,9.584081,22.591577,10.92,41.518321,6.463357,113.596155,9.227199,104.368956,220.582056
2017-08-17,25.085656,9.937444,23.408267,10.64,37.558688,5.400994,112.678156,9.839016,102.83914,214.870189
2017-08-18,25.806719,10.124444,23.679775,9.96,38.72196,4.693722,107.912434,10.077053,97.835381,210.822001
2017-08-19,25.038229,9.47699,22.74984,9.27,33.439238,3.501996,91.952905,4.911024,87.041881,190.518174
2017-08-20,24.239093,9.446354,22.552368,11.07,33.520238,4.157268,92.987904,4.453373,88.534531,193.519852
2017-08-21,25.858173,10.213989,29.007834,10.26,41.294594,5.563449,114.079882,6.161808,107.918074,230.116112
2017-08-22,26.550918,10.037535,30.936204,10.1,43.159501,6.933629,117.308697,6.456082,110.852615,238.570402
2017-08-23,27.829053,10.158989,31.975367,10.11,42.566592,5.992994,116.830424,6.176352,110.654072,239.287068
2017-08-24,27.947435,9.717899,32.771312,10.05,43.934864,6.216721,118.043241,7.204128,110.839113,241.477343
2017-08-25,28.230434,9.256627,33.127411,10.24,43.9085,6.589175,113.113792,7.139165,105.974627,237.326774
2017-08-26,26.641918,8.898173,30.467168,10.11,18.898617,4.194814,93.387903,5.281896,88.106007,187.316697
2017-08-27,26.388854,8.614355,28.980352,9.67,38.274779,4.13745,93.498085,4.705954,88.792131,204.857921
2017-08-28,28.720643,9.413808,36.648726,9.85,48.908677,6.301993,119.576785,8.50921,111.067575,250.911423
2017-08-29,29.331015,9.354536,38.277224,10.47,48.01795,5.619358,119.497513,8.081616,111.415896,252.485979
2017-08-30,30.280732,9.613445,38.475833,10.47,46.540952,5.382722,120.637148,8.622653,112.014495,252.778178
2017-08-31,31.252586,9.376445,38.753987,10.77,48.925858,6.68072,128.038958,10.909939,117.129019,262.888615
2017-09-01,30.679514,9.316445,39.242787,10.37,48.501222,6.437812,124.279235,11.397648,112.881587,257.429366
2017-09-02,29.268679,8.966173,34.737182,9.34,34.824328,5.542449,103.02453,5.413762,97.610768,220.289578
2017-09-03,28.676434,9.522445,33.206975,9.03,35.386509,5.248358,102.833439,5.631437,97.202002,218.272722
2017-09-04,30.402587,10.465444,40.971776,10.31,47.045224,5.395722,127.996777,10.187103,117.809674,262.400426
2017-09-05,30.815677,10.646534,41.139721,10.18,47.849678,6.484266,125.286598,10.170619,115.115978,262.231854
2017-09-06,31.092331,10.800807,41.169039,10.84,46.89577,6.161721,120.25633,6.236952,114.019378,260.979046
2017-09-07,31.257568,10.512807,40.865412,9.63,46.28377,6.178266,123.560145,9.411907,114.148237,258.876061
2017-09-08,31.349168,10.855171,40.192722,10.85,43.723046,5.532722,116.972515,6.044971,110.927544,253.430371
2017-09-09,30.836232,10.233444,34.373219,11.17,36.237599,4.254996,103.193529,5.532053,97.661477,224.766966
2017-09-10,30.954195,10.189989,31.482949,10.11,34.461055,2.947088,103.200529,4.981805,98.218725,218.364002
2017-09-11,32.920957,10.843989,39.125169,10.27,37.646779,4.69845,123.248327,6.429418,116.818909,252.324252
2017-09-12,32.814966,11.044443,38.83416,11.15,41.411684,5.368176,126.577051,6.761991,119.81506,260.43849
2017-09-13,33.900301,11.158443,39.384332,11.41,41.889684,5.264176,124.151144,6.619459,117.531685,260.538621
2017-09-14,35.301027,11.018989,40.06234,11.22,47.453769,5.455267,130.946773,6.984999,123.961775,274.473167
2017-09-15,34.958764,11.393806,39.37055,10.08,48.360859,4.74245,133.066135,7.073717,125.992418,274.898847
2017-09-16,33.26942,10.393717,33.484802,10.77,38.671233,4.882086,114.629972,6.113813,108.516159,239.987416
2017-09-17,33.522647,10.328717,31.130022,10.9,37.74987,4.67045,115.872425,6.367848,109.504577,237.806283
2017-09-18,36.188299,10.792625,39.521214,10.69,52.027855,5.021449,148.633937,18.005957,130.62798,284.869422
2017-09-19,37.209098,10.960807,40.238986,10.16,53.887308,5.204358,151.687479,18.038924,133.648556,291.309112
2017-09-20,36.851435,11.068716,40.40074,9.74,52.382855,5.164086,147.009302,15.8549,131.154403,286.762233
2017-09-21,36.884862,11.322534,41.234339,9.61,52.154128,5.305267,145.783304,14.858151,130.925153,287.436282
2017-09-22,37.071325,11.294806,40.516113,7.73,53.721217,5.306358,140.833491,15.058373,125.775117,281.414937
2017-09-23,35.046555,10.767625,35.118682,7.4,42.668138,4.654086,118.533241,11.602719,106.930522,242.585608
2017-09-24,33.707865,10.842898,33.07422,8.54,36.731598,5.185267,117.420787,8.20621,109.214578,237.296427
2017-09-25,36.296144,11.307806,41.458293,9.16,52.788218,5.799812,147.496665,19.010948,128.485718,285.295992
2017-09-26,36.291417,11.519534,41.771966,9.32,54.277307,5.788267,148.181483,20.554066,127.627417,286.595907
2017-09-27,36.028145,11.652079,42.056202,9.43,54.464398,6.486357,147.275484,20.028058,127.247426,287.364606
2017-09-28,34.911155,11.028352,41.543966,8.98,55.744488,5.898448,145.731485,20.579761,125.151725,283.258134
2017-09-29,34.636646,10.95808,40.323576,9.44,52.433855,5.909176,135.411769,18.14558,117.266189,270.967522
2017-09-30,33.29922,10.656171,33.801292,10.18,44.394227,4.557995,115.162153,9.621826,105.540328,242.429233
2017-10-01,32.937211,10.385807,31.476631,7.41,36.656326,4.303723,113.742155,7.537186,106.204969,229.374667
2017-10-02,34.30121,11.413897,38.779751,9.06,45.084226,5.528994,121.456783,7.977384,113.479399,257.647477
2017-10-03,35.556272,11.577261,39.194478,8.63,48.949677,4.610632,121.012602,7.704927,113.307675,261.825994
2017-10-04,36.34029,11.304625,39.561686,9.54,47.279678,4.887813,141.904308,12.190781,129.713526,278.627618
2017-10-05,36.729844,11.784351,39.894868,9.78,47.061042,5.773994,142.099762,9.422573,132.677189,283.701288
2017-10-06,37.348543,11.447352,40.23284,10.12,50.751584,5.470358,144.603032,10.868247,133.734785,289.105462
2017-10-07,35.019909,10.528989,35.729218,9.38,44.475136,3.918814,123.194509,7.011663,116.182846,255.234912
2017-10-08,32.979348,10.512898,33.48462,10.1,49.174222,3.714996,126.291233,7.009239,119.281994,259.248078
2017-10-09,36.323617,11.155352,40.776112,13.66,55.900851,4.81154,158.155291,19.406545,138.748746,301.376219
2017-10-10,35.447054,10.845716,42.175147,10.14,52.423491,4.537995,145.931485,13.011063,132.920422,288.489826
2017-10-11,35.712263,10.870261,42.034411,9.84,49.10704,4.483359,140.290946,9.305736,130.985209,283.032544
2017-10-12,36.499617,11.248352,41.722948,10.12,51.874219,4.271723,141.231036,10.294728,130.936307,286.673166
2017-10-13,36.282772,11.149807,40.887576,8.82,50.351766,5.227631,140.151037,13.062936,127.0881,279.807651
2017-10-14,34.921855,10.140535,35.366882,9.04,43.672591,4.200359,117.145424,7.414047,109.731378,247.073599
2017-10-15,33.988619,10.215989,33.163457,12.66,38.436687,4.223359,117.254788,6.772171,110.482616,243.170728
2017-10-16,36.700435,11.114807,40.958948,8.63,51.953946,4.329905,139.433128,15.254232,124.178896,277.866937
2017-10-17,36.569435,11.49517,41.669075,9.93,55.543579,4.813177,145.885031,18.5213,127.363731,287.384167
2017-10-18,36.906144,11.552079,42.270347,10.94,57.197577,5.426994,153.581659,23.873492,129.708167,294.001308
2017-10-19,37.029789,11.429261,42.130029,10.54,53.642035,5.332722,150.803207,22.590711,128.212496,288.316332
2017-10-20,37.398798,11.889442,41.017685,10.02,48.580677,4.540723,141.942308,15.685704,126.256603,279.703927
2017-10-21,35.556481,11.097989,35.358045,8.45,37.978233,3.874905,120.280148,7.699109,112.581039,244.896693
2017-10-22,35.735772,11.192352,33.960928,8.56,40.935503,4.416268,123.240781,7.045114,116.195668,250.996491
2017-10-23,37.958443,11.625352,42.060475,10.25,53.819944,4.881086,157.992473,19.446783,138.54569,299.140989
2017-10-24,38.302906,11.948351,42.530765,10.29,48.624495,5.137176,151.990661,16.928732,135.061929,291.895623
2017-10-25,38.757423,11.529624,42.340947,10.82,51.671037,4.393995,146.390939,12.756543,133.634397,293.147424
2017-10-26,38.738933,11.516079,42.558647,11.36,50.896038,4.481268,153.038387,19.663973,133.374414,292.925378
2017-10-27,38.904051,11.812442,41.333103,11.07,45.623771,4.369632,146.837757,12.365794,134.471963,287.584961
2017-10-28,38.758605,11.676533,35.680509,8.22,34.819691,3.883178,133.108862,8.624107,124.484755,257.523271
2017-10-29,37.281452,11.309806,33.228093,9.84,36.814235,3.819632,129.426775,4.168311,125.258465,257.551683
2017-10-30,40.926358,11.932079,40.563976,11.3,52.040673,6.402266,152.624751,10.458106,142.166645,305.331997
2017-10-31,42.48942,12.228533,40.370358,11.39,51.062765,6.834629,143.251579,13.670876,129.580703,293.956409
2017-11-01,41.818948,11.463624,35.027618,11.29,52.533309,5.04754,147.313666,14.132405,133.18126,290.3623
2017-11-02,43.227773,11.530352,41.161766,11.39,53.82649,6.235903,158.160473,14.722892,143.437581,310.809865
2017-11-03,43.308455,10.889898,40.772621,11.18,54.618034,6.791629,165.320465,24.115407,141.205058,308.765696
2017-11-04,41.624375,10.391535,35.155773,14.05,47.256042,5.571631,133.385771,9.736723,123.649047,277.698403
2017-11-05,42.884165,10.742353,33.422029,10.21,44.832317,5.348994,142.551034,9.645581,132.905453,280.345311
2017-11-06,46.85697,12.091715,42.132356,11.13,55.211034,5.516631,187.618624,25.432609,162.186015,335.12472
2017-11-07,46.627288,12.221442,42.785392,11.13,56.795941,6.318357,187.066534,26.373121,160.693413,336.571833
2017-11-08,47.194697,12.446533,42.745565,11.09,54.853761,5.56154,192.9488,28.94353,164.00527,337.897365
2017-11-09,47.060615,12.48426,42.863756,10.89,53.877853,5.566722,183.62781,25.786513,157.841297,330.584502
2017-11-10,45.487298,12.420533,41.799793,11.31,46.73677,4.612904,169.095916,15.735154,153.360762,315.72806
2017-11-11,42.54261,10.969443,35.968935,10.74,26.824609,4.648268,148.486483,11.69774,136.788743,268.482609
2017-11-12,43.689091,10.915171,33.943938,10.68,45.376498,3.372178,155.699202,10.094506,145.604697,293.581573
2017-11-13,48.079896,11.760533,43.37441,10.94,56.60476,5.393176,188.735714,18.730733,170.00498,346.157755
2017-11-14,47.007797,11.789351,44.059836,11.04,55.992033,5.334176,186.280898,18.712796,167.568102,342.791296
2017-11-15,47.596987,11.950897,44.185227,11.37,59.512393,5.270358,195.116707,26.219439,168.897268,348.78313
2017-11-16,48.040523,11.855897,44.308127,11.49,56.933032,5.181813,191.146166,25.752092,165.394074,343.203465
2017-11-17,46.887388,12.246169,43.617018,11.03,53.536945,4.340268,180.866722,19.262559,161.604163,333.261951
2017-11-18,45.367608,11.144988,37.337543,9.43,40.879412,3.022088,149.982754,12.273682,137.709072,284.890711
2017-11-19,46.019043,10.976716,35.493227,10.77,39.755504,3.027451,149.136209,9.069154,140.067055,286.108997
2017-11-20,47.131342,11.87517,44.901099,11.09,56.610578,4.745541,186.933806,19.034703,167.899104,344.252832
2017-11-21,46.347043,12.151897,45.347553,10.79,53.062672,3.994178,181.73063,24.5813,157.14933,328.842673
2017-11-22,45.163462,12.083169,45.245335,10.69,45.967952,3.956087,167.198827,14.729194,152.469633,315.575639
2017-11-23,44.033073,12.025715,44.955826,10.88,49.175767,3.828087,161.519924,10.778074,150.74185,315.640318
2017-11-24,44.943708,11.666897,44.55329,11.08,57.815213,5.057177,166.313555,15.22272,151.090835,326.207119
2017-11-25,45.232508,11.214807,37.852379,9.29,55.502488,4.649813,151.616388,11.096587,140.519801,304.261796
