Date,France_GtP,Belgium_GtP,Italy_GtP,GB_GtP,Germany_GtP,Netherlands_GtP,Total_Gas_to_Power_Demand
2016-10-03,17.81,12.9,71.94,48.36,15.7,20.94,166.71
2016-10-04,17.39,13.24,72.16,59.13,12.22,21.63,174.14
2016-10-05,17.76,13.24,70.69,57.14,13.68,20.68,172.52
2016-10-06,20.17,14.72,75.91,68.6,19.98,22.85,199.39
2016-10-07,20.73,15.67,70.1,69.03,24.57,24.95,200.11
2016-10-08,16.86,14.26,57.62,66.24,15.01,21.3,170.0
2016-10-09,15.46,12.94,50.97,67.57,16.99,19.14,163.92
2016-10-10,21.03,16.4,82.4,75.48,25.15,27.47,220.46
2016-10-11,21.49,16.15,81.85,76.01,22.02,29.33,217.53
2016-10-12,20.85,16.82,79.24,74.44,20.3,25.59,211.65
2016-10-13,21.21,14.13,83.53,73.94,15.38,23.81,208.19
2016-10-14,20.3,15.8,76.78,71.03,11.82,21.41,195.73
2016-10-15,16.36,14.27,52.86,58.57,11.23,18.17,153.3
2016-10-16,16.7,12.47,44.77,45.95,12.12,15.49,132.0
2016-10-17,20.52,16.97,83.77,59.64,23.52,24.03,204.42
2016-10-18,20.79,16.59,83.09,60.02,22.01,26.62,202.51
2016-10-19,21.52,17.09,82.07,71.17,22.08,26.59,213.93
2016-10-20,21.93,17.1,81.68,73.19,21.85,27.81,215.75
2016-10-21,21.5,17.77,78.25,70.59,21.33,27.9,209.43
2016-10-22,18.61,16.71,62.41,65.74,15.67,19.48,179.14
2016-10-23,18.07,16.07,56.97,57.47,16.12,15.14,164.7
2016-10-24,21.89,17.59,82.14,75.19,23.53,27.46,220.34
2016-10-25,22.7,17.05,81.4,75.93,25.65,31.71,222.73
2016-10-26,22.51,16.46,81.19,70.93,23.89,30.12,214.98
2016-10-27,21.64,15.76,71.47,65.1,17.99,27.01,191.96
2016-10-28,21.97,16.28,66.74,75.01,15.56,25.62,195.57
2016-10-29,16.5,15.7,55.88,70.96,9.89,17.07,168.93
2016-10-30,14.92,14.29,44.7,65.22,5.68,12.1,144.82
2016-10-31,17.28,14.35,63.56,73.46,17.11,28.22,185.76
2016-11-01,16.7,13.47,53.62,72.83,9.34,27.41,165.95
2016-11-02,20.01,14.87,80.6,78.66,11.13,22.31,205.28
2016-11-03,22.34,17.04,87.08,76.69,19.54,29.12,222.69
2016-11-04,23.22,17.07,86.27,68.14,12.9,22.31,207.6
2016-11-05,17.81,10.75,65.45,44.64,10.98,20.06,149.63
2016-11-06,15.85,12.21,50.28,49.42,10.97,15.3,138.73
2016-11-07,23.76,17.69,79.72,75.39,21.27,24.34,217.82
2016-11-08,22.96,18.0,82.81,77.65,27.01,27.71,228.43
2016-11-09,22.98,17.2,82.98,75.59,26.79,28.1,225.54
2016-11-10,21.23,17.03,81.3,76.87,26.03,26.92,222.46
2016-11-11,19.56,16.66,78.66,70.95,28.34,26.15,214.16
2016-11-12,18.36,16.02,70.24,67.33,17.54,21.85,189.49
2016-11-13,17.13,16.22,65.14,66.52,13.19,20.51,178.2
2016-11-14,23.0,17.06,91.06,69.74,20.25,25.7,221.11
2016-11-15,23.72,16.69,89.46,68.04,19.45,25.07,217.36
2016-11-16,24.07,17.15,88.47,62.46,19.36,25.95,211.52
2016-11-17,22.76,15.08,88.09,66.27,13.56,21.47,205.77
2016-11-18,22.52,15.16,85.63,73.74,12.6,18.89,209.66
2016-11-19,15.47,12.79,66.44,66.09,10.34,13.95,171.13
2016-11-20,9.3,9.83,57.54,71.33,8.97,8.83,156.96
2016-11-21,17.83,12.68,80.94,68.58,16.19,21.66,196.22
2016-11-22,22.61,15.53,81.03,73.65,20.37,21.74,213.19
2016-11-23,19.45,15.04,80.5,78.31,23.67,26.19,216.97
2016-11-24,18.82,15.42,79.28,76.22,22.24,23.1,211.97
2016-11-25,19.93,15.81,77.09,75.91,22.27,24.14,211.01
2016-11-26,14.3,13.87,57.37,74.88,17.17,25.8,177.59
2016-11-27,9.52,11.05,52.73,68.14,11.29,21.99,152.73
2016-11-28,23.08,16.16,81.49,78.07,19.65,23.57,218.44
2016-11-29,25.69,18.0,83.28,84.47,24.6,28.72,236.04
2016-11-30,25.68,18.83,88.78,78.66,13.51,24.07,225.46
2016-12-01,26.1,18.56,93.48,83.7,13.42,22.95,235.26
2016-12-02,23.43,18.32,89.97,90.24,20.02,24.76,241.98
2016-12-03,17.28,15.13,77.78,71.46,19.83,25.04,201.48
2016-12-04,18.5,15.05,63.64,69.09,17.36,22.78,183.65
2016-12-05,25.32,18.19,93.05,94.07,27.88,29.93,258.51
2016-12-06,24.95,18.84,97.34,82.79,29.19,29.17,253.12
2016-12-07,24.6,18.12,91.92,69.12,26.87,25.3,230.62
2016-12-08,23.46,17.8,75.41,78.95,16.03,21.32,211.65
2016-12-09,24.42,18.34,84.28,62.41,17.8,21.06,207.24
2016-12-10,22.27,15.83,72.48,59.89,12.64,17.46,183.1
2016-12-11,22.34,16.2,62.1,68.22,9.88,12.55,178.74
2016-12-12,25.73,19.25,94.93,90.43,22.68,24.89,253.02
2016-12-13,24.93,19.86,96.59,83.85,25.37,27.68,250.59
2016-12-14,25.42,19.81,98.82,82.15,30.59,27.52,256.8
2016-12-15,24.14,19.06,97.13,81.99,28.63,26.77,250.95
2016-12-16,24.18,18.17,89.35,85.64,28.29,28.18,245.64
2016-12-17,22.09,17.44,74.12,66.06,25.44,30.97,205.15
2016-12-18,22.08,16.44,70.44,67.36,23.03,27.85,199.35
2016-12-19,25.99,18.3,95.14,85.71,29.53,30.78,254.67
2016-12-20,26.17,18.08,91.23,73.31,29.06,31.75,237.85
2016-12-21,25.61,16.95,86.06,65.77,23.79,28.93,218.18
2016-12-22,25.7,18.17,84.6,61.07,25.96,29.1,215.5
2016-12-23,20.11,14.41,76.29,43.16,22.46,25.16,176.43
2016-12-24,12.02,7.9,62.36,34.06,9.59,11.41,125.94
2016-12-25,5.36,7.08,45.82,23.71,7.14,7.2,89.1
2016-12-26,14.28,10.19,56.24,33.14,6.9,9.16,120.75
2016-12-27,19.06,14.91,67.46,58.08,12.25,21.71,171.75
2016-12-28,18.66,15.14,66.38,62.46,20.48,25.09,183.12
2016-12-29,21.73,16.36,68.14,58.98,21.65,28.24,186.85
2016-12-30,22.17,15.33,69.29,54.71,18.61,23.03,180.11
2016-12-31,19.37,12.61,70.79,42.5,12.34,18.43,157.62
2017-01-01,15.95,10.9,61.72,41.2,11.09,15.13,140.86
2017-01-02,22.88,15.61,77.39,59.86,18.72,23.23,194.46
2017-01-03,25.25,15.71,87.95,66.01,15.44,22.67,210.36
2017-01-04,24.9,15.62,84.29,80.5,15.84,19.14,221.15
2017-01-05,25.01,16.42,79.83,84.2,25.99,28.59,231.44
2017-01-06,23.05,16.2,68.28,78.51,27.38,30.1,213.41
2017-01-07,16.58,16.61,72.1,72.83,18.83,23.32,196.95
2017-01-08,12.1,15.48,75.95,63.97,18.56,24.16,186.06
2017-01-09,20.44,16.12,91.83,61.11,29.21,25.9,218.7
2017-01-10,20.19,18.15,99.18,63.08,31.51,26.44,232.11
2017-01-11,20.4,16.76,97.5,52.94,20.01,20.77,207.61
2017-01-12,19.08,14.29,89.68,64.84,18.31,23.86,206.2
2017-01-13,18.69,13.07,77.83,61.44,17.87,19.81,188.9
2017-01-14,14.53,10.0,75.78,60.86,13.32,14.45,174.48
2017-01-15,14.42,11.98,71.59,61.31,14.38,19.15,173.67
2017-01-16,24.31,18.12,91.59,89.04,31.82,30.09,254.87
2017-01-17,26.34,18.0,95.42,89.51,33.24,31.23,262.51
2017-01-18,27.21,18.72,94.1,86.26,32.6,32.67,258.89
2017-01-19,27.15,17.84,90.68,87.94,32.61,32.22,256.22
2017-01-20,26.44,16.38,87.22,80.88,30.53,32.15,241.44
2017-01-21,22.91,11.72,83.63,73.54,27.14,27.93,218.94
2017-01-22,17.32,14.45,74.63,77.0,21.67,21.6,205.07
2017-01-23,24.47,17.68,97.65,80.81,32.21,31.17,252.82
2017-01-24,26.42,18.78,96.03,74.71,36.71,32.63,252.64
2017-01-25,26.17,19.11,96.11,66.66,33.07,32.66,241.11
2017-01-26,24.52,18.72,100.22,71.16,26.02,30.77,240.64
2017-01-27,18.79,18.09,95.93,70.68,25.57,28.1,229.06
2017-01-28,15.22,14.58,78.46,66.48,20.95,19.27,195.69
2017-01-29,13.17,13.21,68.99,70.25,16.15,13.88,181.76
2017-01-30,20.6,16.85,96.59,74.19,24.58,26.41,232.81
2017-01-31,20.3,17.92,96.82,73.99,31.4,28.16,240.43
2017-02-01,15.66,14.73,91.0,55.81,25.77,27.28,202.97
2017-02-02,12.05,10.96,86.6,42.63,19.97,25.11,172.2
2017-02-03,9.74,12.93,74.78,43.51,20.37,24.97,161.33
2017-02-04,5.39,10.27,54.11,44.22,14.36,15.6,128.34
2017-02-05,7.67,9.94,48.59,50.5,14.51,14.7,131.2
2017-02-06,20.92,14.9,75.25,55.2,27.02,24.23,193.28
2017-02-07,20.68,15.73,80.77,65.12,28.62,24.69,210.91
2017-02-08,21.1,16.32,83.74,69.76,27.17,26.04,218.08
2017-02-09,22.08,17.23,83.41,74.44,29.88,26.9,227.05
2017-02-10,22.83,17.04,85.51,73.92,24.89,28.04,224.18
2017-02-11,5.39,14.23,63.78,51.29,13.55,21.17,148.24
2017-02-12,14.75,10.47,49.71,43.82,13.77,12.59,132.51
2017-02-13,21.66,13.58,82.35,49.84,20.72,19.61,188.15
2017-02-14,22.77,15.64,83.46,71.02,20.58,24.54,213.47
2017-02-15,22.35,16.01,83.58,69.27,23.14,27.24,214.36
2017-02-16,22.98,16.22,86.33,58.83,20.96,22.93,205.32
2017-02-17,22.66,16.24,83.76,66.45,24.04,23.16,213.14
2017-02-18,22.01,11.1,63.21,46.38,15.54,19.63,158.24
2017-02-19,21.23,10.15,60.98,41.64,11.88,10.92,145.88
2017-02-20,21.59,13.64,86.78,47.7,12.94,16.38,182.65
2017-02-21,20.03,13.2,86.18,46.52,12.75,18.77,178.68
2017-02-22,20.11,13.15,79.74,51.24,11.37,14.88,175.62
2017-02-23,21.32,13.3,78.55,50.64,13.17,16.43,176.97
2017-02-24,20.8,14.74,79.35,64.55,13.96,20.56,193.41
2017-02-25,20.27,9.93,53.36,45.0,12.48,12.7,141.04
2017-02-26,13.03,9.19,50.58,36.56,11.01,8.68,120.37
2017-02-27,19.07,10.64,73.95,70.42,11.03,14.38,185.11
2017-02-28,21.4,11.3,70.75,69.21,14.05,15.77,186.71
2017-03-01,22.0,14.97,67.86,73.89,15.22,18.97,193.95
2017-03-02,21.49,12.47,73.14,58.59,11.88,15.89,177.57
2017-03-03,16.88,12.41,74.3,68.76,16.51,21.24,188.86
2017-03-04,6.82,9.53,52.84,52.2,11.28,13.78,132.67
2017-03-05,3.33,9.1,46.01,54.41,8.84,9.72,121.69
2017-03-06,19.67,14.79,61.63,73.83,19.89,23.89,189.81
2017-03-07,20.8,15.42,64.24,70.39,27.96,26.71,198.82
2017-03-08,21.15,14.76,55.23,57.7,18.77,23.84,167.62
2017-03-09,21.17,14.4,56.53,63.13,18.7,23.86,173.93
2017-03-10,19.47,13.95,51.03,67.5,15.21,25.18,167.16
2017-03-11,7.9,7.65,37.21,61.79,14.62,14.71,129.17
2017-03-12,1.65,7.13,47.15,54.43,9.8,12.45,120.16
2017-03-13,19.66,12.46,62.34,55.29,15.88,25.93,165.64
2017-03-14,19.91,13.32,64.53,50.0,17.37,25.59,165.12
2017-03-15,21.18,12.72,64.73,58.37,14.75,26.94,171.75
2017-03-16,19.83,12.09,59.33,48.79,14.5,23.76,154.54
2017-03-17,14.08,9.25,57.99,41.66,10.21,16.48,133.2
2017-03-18,0.05,7.7,42.26,40.27,8.08,11.59,98.36
2017-03-19,0.96,6.97,45.44,33.63,8.09,8.41,95.09
2017-03-20,12.78,9.36,67.0,43.87,9.48,16.73,142.49
2017-03-21,20.82,12.06,69.86,57.21,12.9,18.63,172.85
2017-03-22,21.16,11.46,69.85,60.94,17.38,26.28,180.8
2017-03-23,21.18,10.74,66.04,58.83,18.75,24.64,175.53
2017-03-24,16.99,10.17,61.01,59.85,18.0,24.3,166.01
2017-03-25,1.56,6.89,49.17,49.24,11.59,10.67,118.44
2017-03-26,2.4,8.49,45.42,47.0,9.19,9.91,112.5
2017-03-27,20.09,12.98,57.05,69.48,16.47,22.3,176.07
2017-03-28,20.33,12.37,59.08,69.11,16.19,24.29,177.09
2017-03-29,20.36,12.42,55.62,58.87,10.03,22.4,157.3
2017-03-30,15.81,11.5,52.07,50.15,12.2,22.41,141.72
2017-03-31,7.99,8.92,55.76,45.79,12.86,20.09,131.32
2017-04-01,4.47,8.85,50.33,47.03,10.03,17.67,120.7
2017-04-02,3.75,7.82,46.82,46.18,9.45,10.24,114.03
2017-04-03,19.43,13.02,64.6,51.07,15.59,21.12,163.71
2017-04-04,19.62,14.6,67.96,59.11,17.21,23.81,178.51
2017-04-05,18.29,15.42,71.81,61.54,13.44,23.54,180.51
2017-04-06,18.1,15.88,65.77,66.2,12.72,23.85,178.67
2017-04-07,18.56,13.79,60.08,70.11,13.92,24.41,176.46
2017-04-08,8.26,7.77,50.02,52.22,14.01,21.03,132.28
2017-04-09,2.14,7.36,46.36,35.31,8.62,11.56,99.79
2017-04-10,14.04,13.91,58.87,57.15,10.92,20.58,154.89
2017-04-11,18.05,15.26,59.64,42.67,13.24,22.15,148.86
2017-04-12,16.19,13.15,59.44,44.8,9.7,18.63,143.29
2017-04-13,16.98,13.41,57.4,64.17,10.49,21.01,162.45
2017-04-14,6.59,11.41,46.88,53.94,8.98,24.99,127.8
2017-04-15,3.03,9.72,46.76,37.36,7.28,15.52,104.15
2017-04-16,1.9,7.8,40.4,49.86,6.47,13.97,106.43
2017-04-17,1.46,8.5,41.65,58.39,7.76,11.24,117.77
2017-04-18,18.37,11.66,58.09,68.79,14.04,21.75,170.96
2017-04-19,20.61,16.14,56.17,75.66,15.61,26.14,184.19
2017-04-20,21.44,16.41,63.26,71.4,16.05,24.9,188.56
2017-04-21,19.32,16.4,60.61,62.73,10.95,20.95,170.0
2017-04-22,2.28,13.44,51.78,56.46,8.7,16.17,132.66
2017-04-23,1.74,9.4,46.55,44.56,8.36,14.54,110.6
2017-04-24,15.31,13.41,59.15,51.96,10.81,21.43,150.64
2017-04-25,16.97,14.84,51.29,49.97,14.17,25.87,147.24
2017-04-26,17.74,16.09,65.04,68.83,20.43,27.4,188.13
2017-04-27,17.9,16.78,64.88,69.48,16.65,25.34,185.68
2017-04-28,17.65,14.42,58.66,74.69,17.34,26.11,182.76
2017-04-29,5.24,7.81,50.72,47.37,10.45,20.97,121.59
2017-04-30,0.02,6.67,42.37,30.21,7.71,9.92,86.98
2017-05-01,0.98,9.0,42.44,47.91,7.26,21.55,107.59
2017-05-02,17.06,15.65,64.2,65.46,11.05,26.26,173.42
2017-05-03,17.08,14.69,69.19,60.43,14.06,22.69,175.44
2017-05-04,15.96,13.88,67.99,46.11,15.13,19.95,159.06
2017-05-05,9.96,10.95,61.8,41.17,16.38,24.69,140.26
2017-05-06,1.48,6.91,51.7,45.28,10.28,10.74,115.65
2017-05-07,0.59,7.18,41.52,41.72,9.85,9.37,100.86
2017-05-08,6.61,7.89,59.41,55.53,14.22,17.24,143.66
2017-05-09,11.3,9.77,62.48,69.25,16.4,22.32,169.21
2017-05-10,11.32,9.9,59.55,65.71,15.31,23.22,161.78
2017-05-11,9.46,9.87,61.66,59.42,13.36,22.91,153.77
2017-05-12,8.07,9.95,61.27,61.69,10.41,20.95,151.4
2017-05-13,3.42,9.08,45.52,37.44,9.16,18.87,104.63
2017-05-14,1.06,9.03,40.5,34.84,8.62,11.49,94.05
2017-05-15,8.73,11.38,54.97,49.99,13.11,19.57,138.18
2017-05-16,8.43,10.86,52.18,56.02,13.54,20.8,141.03
2017-05-17,4.93,9.87,52.57,65.81,13.3,20.76,146.49
2017-05-18,8.44,10.67,61.25,63.26,12.38,20.79,156.0
2017-05-19,7.44,10.22,54.64,58.03,11.74,21.68,142.07
2017-05-20,1.92,6.83,36.58,38.82,7.56,14.67,91.71
2017-05-21,0.29,6.9,29.71,30.95,7.31,11.87,75.17
2017-05-22,7.88,9.2,55.06,46.52,11.84,22.13,130.5
2017-05-23,4.79,9.4,63.59,55.53,12.85,21.4,146.16
2017-05-24,3.98,11.01,65.55,55.75,10.02,23.5,146.31
2017-05-25,0.14,6.48,57.88,53.33,6.0,11.14,123.84
2017-05-26,2.29,7.63,48.31,41.08,5.92,15.98,105.22
2017-05-27,0.01,6.62,36.7,34.88,4.91,11.69,83.12
2017-05-28,1.16,6.73,34.89,35.59,5.39,9.41,83.76
2017-05-29,9.49,11.94,59.51,50.81,17.28,20.63,149.03
2017-05-30,8.83,12.57,59.2,51.6,20.03,23.88,152.24
2017-05-31,8.44,10.66,65.61,54.56,13.62,21.07,152.89
2017-06-01,8.31,10.69,68.01,45.52,13.26,22.74,145.78
2017-06-02,7.85,10.44,48.16,57.27,13.8,22.5,137.52
2017-06-03,3.15,7.62,50.72,38.0,11.03,11.8,110.52
2017-06-04,0.02,6.99,46.11,29.97,6.87,6.31,89.96
2017-06-05,0.5,7.37,66.5,42.92,6.9,8.64,124.19
2017-06-06,0.44,7.26,62.53,33.96,8.12,10.17,112.31
2017-06-07,0.15,6.36,58.57,36.69,7.2,10.06,108.96
2017-06-08,4.86,8.92,61.36,41.27,9.23,12.14,125.64
2017-06-09,3.99,9.26,62.98,43.34,9.56,18.56,129.13
2017-06-10,1.09,7.29,45.98,21.95,7.28,9.81,83.6
2017-06-11,1.39,6.42,37.78,17.86,6.52,6.97,69.97
2017-06-12,5.29,9.27,70.13,38.62,7.84,17.5,131.16
2017-06-13,8.14,9.87,76.03,51.79,12.26,23.31,158.09
2017-06-14,10.44,10.82,76.65,49.39,13.49,22.02,160.79
2017-06-15,6.56,8.11,79.59,36.47,11.32,20.25,142.04
2017-06-16,7.28,8.11,76.52,46.64,6.99,15.95,145.52
2017-06-17,0.71,6.46,53.67,39.27,7.41,7.94,107.52
2017-06-18,2.63,6.77,38.61,41.4,8.44,9.58,97.85
2017-06-19,12.54,11.27,70.88,65.16,16.33,22.54,176.19
2017-06-20,13.42,11.41,79.95,65.65,16.75,26.03,187.18
2017-06-21,12.2,11.74,86.23,66.84,17.52,25.29,194.54
2017-06-22,11.17,10.36,90.5,62.2,16.21,24.66,190.44
2017-06-23,7.41,8.37,87.01,41.7,11.24,21.73,155.73
2017-06-24,0.02,6.86,67.34,30.85,6.01,11.7,111.08
2017-06-25,1.46,6.8,52.67,37.37,5.15,10.91,103.46
2017-06-26,12.8,11.1,77.42,59.87,13.82,23.4,175.0
2017-06-27,12.23,11.41,77.23,56.25,19.74,28.09,176.86
2017-06-28,10.75,10.77,72.39,48.68,16.25,24.05,158.85
2017-06-29,9.39,10.03,60.51,48.0,17.28,25.75,145.21
2017-06-30,5.06,9.49,66.33,50.0,10.67,23.87,141.56
2017-07-01,3.87,9.04,39.6,31.49,7.07,14.39,91.07
2017-07-02,2.3,7.55,32.05,30.0,6.6,12.14,78.49
2017-07-03,13.88,9.75,63.84,55.77,12.29,19.58,155.52
2017-07-04,14.77,12.17,71.46,58.75,15.08,24.29,172.22
2017-07-05,15.07,11.57,81.11,62.53,17.61,25.35,187.89
2017-07-06,14.31,11.36,83.95,60.29,21.1,24.85,191.0
2017-07-07,13.48,9.79,83.12,57.74,20.43,25.4,184.56
2017-07-08,8.38,6.87,59.55,40.04,13.17,23.9,128.01
2017-07-09,8.22,8.66,52.63,42.62,10.28,20.61,122.41
2017-07-10,13.68,11.26,79.42,63.31,23.08,27.17,190.75
2017-07-11,12.04,9.98,82.86,62.1,20.49,26.73,187.48
2017-07-12,11.45,9.93,83.83,58.82,16.94,24.04,180.97
2017-07-13,11.84,10.22,85.37,52.73,15.98,22.67,176.14
2017-07-14,9.4,10.04,78.88,46.66,17.54,26.53,162.52
2017-07-15,6.01,8.09,51.26,33.1,12.62,19.14,111.09
2017-07-16,3.14,7.03,31.78,37.41,8.86,13.46,88.23
2017-07-17,13.75,10.16,65.65,54.08,18.27,23.59,161.92
2017-07-18,14.05,9.34,80.21,47.37,20.13,24.82,171.11
2017-07-19,13.65,9.63,83.87,51.09,18.1,21.58,176.35
2017-07-20,13.54,9.5,84.61,51.07,20.17,24.89,178.88
2017-07-21,11.57,9.24,79.99,42.57,16.99,21.81,160.36
2017-07-22,5.11,7.86,59.2,41.95,10.27,13.94,124.39
2017-07-23,4.13,7.07,57.08,40.13,7.49,11.02,115.9
2017-07-24,12.82,9.07,77.03,52.72,18.91,23.05,170.57
2017-07-25,10.42,6.97,68.02,58.74,13.35,22.61,157.5
2017-07-26,10.64,8.49,72.6,40.8,13.83,22.34,146.36
2017-07-27,10.46,8.14,78.65,39.77,12.94,22.0,149.97
2017-07-28,6.18,6.89,79.44,33.04,8.38,12.2,133.93
2017-07-29,0.45,6.9,63.95,34.08,5.64,9.03,111.02
2017-07-30,0.94,6.61,51.96,28.16,5.32,6.59,93.0
2017-07-31,9.41,7.41,83.98,43.08,10.68,12.69,154.55
2017-08-01,9.4,8.46,91.88,46.42,13.15,20.5,169.31
2017-08-02,7.7,8.16,95.06,41.68,13.59,20.66,166.19
2017-08-03,1.68,6.9,90.4,34.86,8.27,10.11,142.1
2017-08-04,2.95,6.97,85.47,37.4,7.18,9.69,139.98
2017-08-05,1.45,7.04,68.46,37.42,6.04,9.04,120.41
2017-08-06,1.11,7.09,60.24,27.69,5.81,8.24,101.94
2017-08-07,6.68,8.49,73.98,53.44,10.12,14.61,152.7
2017-08-08,5.82,9.27,76.07,52.94,10.84,16.03,154.94
2017-08-09,7.09,9.01,73.21,46.62,9.23,13.74,145.15
2017-08-10,7.57,10.36,67.87,48.36,13.07,21.51,147.23
2017-08-11,6.29,9.65,46.42,38.93,14.24,21.01,115.52
2017-08-12,0.56,6.76,35.24,36.99,5.64,9.44,85.18
2017-08-13,0.01,6.86,32.7,39.84,4.58,9.14,83.99
2017-08-14,0.34,6.79,42.02,47.27,7.7,16.39,104.11
2017-08-15,1.18,7.59,39.99,47.66,6.11,14.85,102.51
2017-08-16,6.92,9.23,55.13,38.83,9.23,23.71,119.34
2017-08-17,5.25,8.14,57.91,38.97,9.84,16.51,120.12
2017-08-18,5.7,8.5,59.98,30.37,10.08,16.26,114.63
2017-08-19,0.07,6.76,49.82,20.38,4.91,8.38,81.93
2017-08-20,0.14,8.61,42.22,39.7,4.45,8.94,95.12
2017-08-21,7.22,7.55,51.75,59.14,6.16,18.17,131.82
2017-08-22,9.74,8.14,59.2,52.94,6.46,20.35,136.47
2017-08-23,11.19,8.25,64.6,52.57,6.18,20.14,142.79
2017-08-24,12.78,8.33,67.2,51.19,7.2,20.57,146.71
2017-08-25,12.23,10.06,69.97,51.83,7.14,20.58,151.23
2017-08-26,7.86,7.96,59.36,41.87,5.28,15.01,122.34
2017-08-27,5.06,7.41,56.12,34.68,4.71,9.71,107.98
2017-08-28,14.33,10.59,81.08,34.32,8.51,23.26,148.83
2017-08-29,15.89,10.52,78.13,53.08,8.08,22.64,165.7
2017-08-30,16.59,9.76,82.06,55.14,8.62,19.77,172.17
2017-08-31,15.81,10.8,81.91,51.58,10.91,22.85,171.0
2017-09-01,17.05,11.4,72.67,47.92,11.4,24.86,160.43
2017-09-02,4.72,6.51,43.97,33.74,5.41,12.36,94.34
2017-09-03,1.44,6.68,37.91,31.21,5.63,10.64,82.87
2017-09-04,15.99,8.54,70.33,48.83,10.19,22.6,153.88
2017-09-05,16.56,10.33,74.21,44.45,10.17,23.58,155.72
2017-09-06,12.1,8.25,74.26,40.5,6.24,21.61,141.35
2017-09-07,10.77,8.32,73.73,42.94,9.41,24.69,145.17
2017-09-08,6.73,7.26,68.96,42.96,6.04,21.57,131.95
2017-09-09,2.73,6.86,41.56,39.85,5.53,13.66,96.54
2017-09-10,0.17,6.15,37.36,26.3,4.98,7.62,74.96
2017-09-11,3.34,6.33,52.09,34.25,6.43,13.23,102.44
2017-09-12,7.96,7.92,55.09,44.77,6.76,16.64,122.51
2017-09-13,2.43,7.53,62.85,45.91,6.62,13.74,125.35
2017-09-14,4.43,7.58,61.0,45.95,6.98,18.08,125.95
2017-09-15,11.18,8.12,64.53,56.29,7.07,19.55,147.19
2017-09-16,6.09,7.49,42.11,50.92,6.11,12.94,112.72
2017-09-17,5.35,8.04,30.71,51.5,6.37,10.91,101.97
2017-09-18,16.77,10.8,63.79,63.68,18.01,23.79,173.05
2017-09-19,16.45,9.41,60.11,64.39,18.04,25.94,168.4
2017-09-20,16.98,10.37,57.93,56.34,15.85,25.96,157.48
2017-09-21,17.28,10.31,63.51,59.05,14.86,23.94,165.01
2017-09-22,16.82,11.03,61.99,53.92,15.06,26.48,158.82
2017-09-23,8.51,8.98,44.41,39.31,11.6,18.68,112.81
2017-09-24,5.07,8.75,44.15,43.14,8.21,13.38,109.32
2017-09-25,17.75,11.8,64.13,64.08,19.01,28.81,176.77
2017-09-26,18.45,12.73,66.74,64.63,20.55,29.86,183.1
2017-09-27,16.12,12.34,64.52,52.75,20.03,30.11,165.76
2017-09-28,16.1,11.61,61.64,61.14,20.58,30.21,171.06
2017-09-29,15.66,10.88,62.4,48.8,18.15,29.79,155.88
2017-09-30,10.96,8.45,51.66,51.3,9.62,21.39,131.99
2017-10-01,3.56,7.54,48.3,28.32,7.54,11.26,95.26
2017-10-02,15.25,11.51,65.94,40.97,7.98,18.69,141.65
2017-10-03,18.02,11.66,68.31,43.53,7.7,22.16,149.21
2017-10-04,18.47,11.49,69.24,49.94,12.19,20.8,161.33
2017-10-05,20.32,12.53,65.18,42.31,9.42,19.93,149.77
2017-10-06,20.87,12.43,57.24,55.81,10.87,22.71,157.21
2017-10-07,19.09,10.3,39.51,42.94,7.01,17.18,118.86
2017-10-08,15.99,10.55,41.51,57.37,7.01,17.06,132.43
2017-10-09,22.36,13.71,69.36,66.6,19.41,27.17,191.43
2017-10-10,22.07,12.08,72.23,51.31,13.01,24.7,170.7
2017-10-11,19.55,14.46,75.45,48.06,9.31,19.99,166.83
2017-10-12,21.26,13.2,75.83,54.94,10.29,22.59,175.52
2017-10-13,22.63,14.55,69.82,49.62,13.06,25.14,169.68
2017-10-14,19.4,10.82,50.63,37.76,7.41,18.11,126.02
2017-10-15,11.98,7.78,47.45,41.83,6.77,14.73,115.81
2017-10-16,19.44,13.68,75.44,50.99,15.25,24.24,174.81
2017-10-17,21.57,14.57,78.94,62.81,18.52,24.58,196.41
2017-10-18,23.93,14.36,79.08,75.89,23.87,29.96,217.14
2017-10-19,21.67,13.15,79.44,71.4,22.59,27.48,208.25
2017-10-20,20.74,13.3,78.97,63.5,15.69,21.64,192.19
2017-10-21,15.69,8.33,59.79,35.17,7.7,15.05,126.67
2017-10-22,14.52,8.13,47.63,36.36,7.05,13.3,113.68
2017-10-23,21.89,14.75,64.63,71.06,19.45,23.0,191.77
2017-10-24,23.22,13.68,66.77,64.75,16.93,20.95,185.35
2017-10-25,22.75,15.24,68.94,64.68,12.76,20.87,184.36
2017-10-26,22.5,15.27,79.73,76.53,19.66,25.36,213.69
2017-10-27,20.38,14.76,71.9,66.4,12.37,21.38,185.81
2017-10-28,17.97,12.69,56.89,33.53,8.62,11.3,129.7
2017-10-29,15.29,12.37,54.73,51.0,4.17,9.25,137.55
2017-10-30,20.26,15.76,78.5,75.42,10.46,25.8,200.39
2017-10-31,21.96,15.63,79.02,63.61,13.67,26.65,193.89
2017-11-01,17.35,12.52,61.37,63.83,14.13,24.7,169.2
2017-11-02,18.75,16.82,83.25,81.33,14.72,26.69,214.87
2017-11-03,17.56,15.25,82.05,79.33,24.12,29.09,218.31
2017-11-04,12.47,11.03,66.55,51.51,9.74,22.19,151.3
