Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Ireland,Total,Industrial,LDZ,Gas_to_Power,Slovakia_Austria,Russia_NordStream_Germany,Norway_Europe,Algeria_Italy,Libya_Italy,Spain_France,Denmark_Germany,Czech_Poland_Germany,LNG_Belgium,LNG_France,LNG_Germany,LNG_Netherlands,LNG_GB,LNG_Italy,Austria_Production,Germany_Production,GB_Production,Netherlands_Production,Italy_Production,Austria_Hungary_Export,Total_LNG_Imports,Total_Pipeline_Imports,Total_Domestic_Production,Total_Supply
2021-09-14,66.32,31.92,173.43,70.68,148.28,14.49,160.7,4.0,1.37,14.33,685.53,229.18,246.21,210.15,102.17,159.6,238.68,30.91,6.97,-10.51,-6.27,1.18,0.3,24.29,0.0,24.8,12.5,23.6,1.64,8.65,70.2,27.4,7.85,-4.05,85.5,608.22,115.74,809.46
2021-09-15,64.98,33.35,174.48,69.74,145.4,13.89,163.32,2.87,1.24,14.62,683.9,230.97,237.01,215.92,99.95,159.22,276.69,30.12,7.01,-12.54,-6.66,6.41,0.28,22.83,0.0,18.33,8.09,24.38,1.65,10.43,74.55,27.58,7.9,-2.77,73.92,634.13,122.1,830.15
2021-09-16,65.68,30.35,165.71,66.42,130.71,14.99,171.34,5.2,1.33,11.76,663.49,228.3,241.13,194.06,108.45,159.64,285.26,29.32,7.01,-9.15,-8.05,-4.03,0.29,22.83,0.0,18.38,7.23,24.41,1.63,10.45,83.27,30.57,8.05,-3.06,73.14,641.57,133.97,848.68
2021-09-17,64.02,28.68,151.83,65.23,126.11,14.14,169.0,5.25,1.41,12.77,638.43,221.94,239.07,177.42,105.58,159.7,290.67,33.45,7.02,-10.71,-7.06,-1.04,0.27,23.06,0.0,16.64,4.96,24.28,1.67,11.19,90.21,34.4,8.22,-1.85,69.2,646.82,145.69,861.71
2021-09-18,48.53,24.4,118.49,53.21,115.39,13.21,147.4,3.46,1.36,11.59,537.03,193.01,214.25,129.77,105.64,159.68,278.85,34.67,5.53,-2.47,-6.09,-4.47,0.49,23.16,0.0,12.17,5.03,17.62,1.72,11.64,93.05,36.45,8.22,-3.18,58.46,629.8,151.08,839.34
2021-09-19,49.62,24.3,110.19,53.19,121.87,12.62,160.94,5.02,1.1,10.59,549.44,195.91,228.06,125.47,105.11,159.68,280.17,35.91,5.51,1.07,-6.23,-4.95,0.61,23.12,0.0,12.17,5.03,17.74,1.72,11.67,90.79,34.17,8.16,-3.24,58.67,634.96,146.52,840.15
2021-09-20,71.21,30.59,156.52,75.24,132.64,17.33,202.41,6.36,1.31,12.62,706.24,235.53,286.04,184.67,104.29,159.74,278.85,39.26,8.99,2.45,-6.64,-1.44,8.81,45.06,0.0,11.07,5.03,25.98,1.65,11.35,77.05,35.97,8.06,-2.88,95.95,681.44,134.08,911.48
2021-09-21,68.56,30.19,162.52,70.19,130.86,16.02,209.84,6.56,1.49,11.58,707.82,235.52,296.17,176.13,105.73,159.26,269.58,37.4,7.98,1.63,-6.46,-6.52,10.49,44.61,0.0,1.16,5.04,29.85,1.5,11.27,89.33,43.23,8.07,-3.36,91.15,659.74,153.39,904.28
2021-09-22,68.47,30.3,156.69,62.74,114.63,17.69,205.89,6.73,1.57,9.55,674.26,229.68,294.84,149.73,105.14,159.62,271.9,36.98,7.97,-5.54,-8.32,-6.67,9.74,44.63,0.0,1.2,5.06,29.78,1.56,11.02,96.55,39.01,8.11,-2.84,90.41,651.48,156.24,898.13
2021-09-23,62.68,29.64,160.53,58.68,114.94,16.63,190.81,5.56,1.53,10.51,651.51,226.57,284.98,139.97,106.61,160.04,278.23,36.58,7.97,-5.46,-8.49,-6.45,9.02,44.6,0.0,2.46,5.03,27.94,1.71,11.19,98.77,54.88,8.14,-2.7,89.05,658.08,174.68,921.81
2021-09-24,61.35,27.13,160.32,56.76,106.61,15.03,176.65,5.43,1.42,10.34,621.05,215.49,262.54,143.01,103.33,159.66,307.7,35.96,7.98,-6.57,-8.23,-6.65,7.2,50.0,0.0,2.75,8.6,19.79,1.79,5.31,99.52,53.76,8.25,-4.38,88.34,681.52,168.62,938.49
2021-09-25,53.97,24.58,128.28,56.15,115.87,12.42,152.32,4.97,1.45,10.54,560.56,194.38,226.25,139.93,104.52,159.25,327.81,36.08,6.52,-2.33,-8.13,-8.54,9.52,44.66,0.0,4.73,7.59,17.67,1.69,5.23,97.64,46.28,8.2,-6.18,84.17,699.37,159.03,942.57
2021-09-26,49.95,25.61,120.89,51.73,88.77,11.97,142.63,3.89,1.06,9.49,506.0,188.91,209.48,107.61,103.81,159.22,331.44,36.75,7.49,-3.79,-8.61,-7.59,8.63,36.71,0.0,4.73,7.61,17.66,1.66,5.19,98.85,45.59,8.11,-6.14,75.35,694.07,159.4,928.81
2021-09-27,67.78,29.86,163.18,58.34,106.45,17.18,163.85,4.6,1.46,9.86,622.54,215.37,255.85,151.33,107.02,160.01,326.68,34.6,7.01,-3.81,-7.88,-11.15,4.27,29.04,0.0,4.59,8.68,19.79,1.68,5.0,101.83,47.42,8.19,-6.39,66.36,678.86,164.13,909.35
2021-09-28,73.62,30.94,164.43,65.57,142.68,13.59,185.54,5.63,1.64,12.26,695.91,230.69,291.98,173.24,86.0,159.51,330.87,35.54,8.48,-4.24,-6.23,-30.42,6.66,34.72,0.0,13.72,8.81,19.75,1.63,5.26,99.37,38.14,8.09,-5.05,83.67,663.18,152.5,899.34
2021-09-29,68.11,33.32,165.13,63.92,142.59,19.37,191.5,6.23,1.88,11.98,704.03,224.3,333.42,146.31,112.12,159.63,325.53,35.53,6.99,-3.42,-7.7,-37.16,2.91,25.39,0.0,21.75,11.86,18.51,1.67,5.48,102.93,64.45,8.28,-1.86,80.42,671.95,182.8,935.17
2021-09-30,73.76,35.97,152.47,66.13,148.58,16.82,192.46,7.13,1.91,10.2,705.44,206.89,360.29,138.26,108.82,159.47,327.93,35.77,6.98,-6.72,-7.24,-39.65,4.79,44.04,0.0,21.76,6.79,16.03,1.67,6.08,106.09,65.18,8.24,-1.01,93.4,678.76,187.26,959.42
2021-10-01,71.46,34.22,154.4,63.69,128.72,15.81,182.42,6.31,1.83,9.77,668.62,216.28,326.28,126.06,95.95,159.75,331.42,59.59,6.98,-7.91,-5.47,-57.02,7.08,38.54,0.0,23.74,6.68,21.92,1.63,11.34,107.36,39.18,8.29,-2.33,97.96,681.26,167.81,947.03
2021-10-02,59.76,29.44,120.18,56.07,149.53,13.3,153.48,4.78,1.58,10.67,598.79,190.93,304.4,103.46,94.75,159.7,337.08,62.28,5.98,-1.82,-7.0,-59.98,17.24,38.99,0.0,11.9,6.92,16.0,1.61,11.34,94.86,37.41,8.4,-1.54,91.06,682.07,153.62,926.75
2021-10-03,59.95,31.67,112.17,62.23,129.24,13.23,143.64,6.27,1.43,9.54,569.39,190.21,288.52,90.66,94.43,159.48,334.08,62.32,5.99,-0.67,-8.17,-57.6,17.83,39.01,0.0,13.0,6.54,16.0,1.61,11.31,104.1,38.51,8.5,-1.15,92.38,682.25,164.03,938.66
2021-10-04,85.18,35.95,154.54,63.68,161.8,19.38,180.04,4.76,1.81,13.77,720.9,223.95,334.56,162.39,94.9,159.56,333.41,61.55,7.51,-4.79,-6.29,-56.88,17.18,35.1,0.0,24.2,6.56,15.0,1.45,11.62,104.72,38.76,8.38,-0.24,98.04,687.0,164.93,949.97
2021-10-05,81.88,37.28,150.11,66.35,158.77,20.25,184.74,7.85,2.06,11.78,721.06,227.31,364.72,129.04,95.51,159.37,321.31,62.3,8.46,-4.64,-4.46,-60.76,22.25,36.14,0.0,24.46,9.08,15.01,1.65,11.81,103.36,35.56,8.44,-0.23,106.94,684.02,160.81,951.78
2021-10-06,89.78,43.11,155.08,76.41,169.09,21.56,205.3,8.93,2.12,13.11,784.49,243.13,386.53,154.83,91.51,159.57,322.1,62.79,7.97,-9.56,-3.84,-44.8,18.54,38.56,0.0,24.76,10.1,15.0,1.69,11.83,103.8,36.63,8.28,-0.97,106.96,692.71,162.23,961.89
2021-10-07,94.05,39.46,157.65,84.46,150.57,21.19,221.01,9.08,1.8,10.41,789.69,247.2,366.97,175.52,94.91,159.89,332.27,63.25,7.97,-10.39,-6.56,-43.66,17.65,41.16,0.0,22.06,11.98,15.01,1.72,11.39,99.55,36.59,7.49,-1.84,107.87,705.53,156.73,970.13
2021-10-08,89.05,37.32,152.92,76.84,151.94,20.49,213.37,7.83,1.82,8.73,760.31,236.78,352.13,171.4,94.55,159.29,339.01,63.15,6.97,-9.06,-5.9,-43.03,16.77,41.0,0.0,24.67,10.42,15.02,1.72,11.27,99.1,37.49,7.55,-1.13,107.87,712.85,157.13,977.86
2021-10-09,74.86,33.57,115.54,64.62,137.58,18.61,196.87,10.27,1.89,11.9,665.71,211.49,334.81,119.42,92.77,160.57,339.48,63.21,5.97,-10.35,-5.92,-43.13,15.41,32.77,0.0,22.16,9.77,15.03,1.74,11.53,92.83,43.41,7.66,-5.94,95.14,697.74,157.17,950.05
2021-10-10,77.2,34.39,118.01,66.06,135.07,21.05,215.08,8.45,1.75,10.66,687.72,214.8,366.74,106.18,93.05,159.5,336.66,63.37,9.48,-4.54,-4.94,-44.34,15.17,34.34,0.0,20.42,10.4,14.03,1.76,11.39,91.14,43.84,7.47,-6.92,94.36,702.61,155.6,952.57
2021-10-11,103.44,38.63,164.77,74.69,172.56,26.38,241.18,10.32,2.13,13.31,847.4,248.21,434.32,164.87,95.31,159.53,331.97,62.48,9.97,0.72,-4.73,-44.54,16.8,31.26,0.0,30.17,23.65,21.93,1.68,11.59,90.36,41.23,7.53,-0.0,123.81,734.52,152.39,1010.72
2021-10-12,107.15,42.76,177.4,82.35,185.78,27.93,252.7,10.32,2.23,14.31,902.93,256.8,462.22,183.91,95.95,159.88,329.98,63.37,9.46,3.77,-4.99,-45.35,7.72,37.17,0.0,28.64,24.61,21.94,1.72,11.28,94.51,39.37,7.61,-0.14,120.08,732.14,154.49,1006.72
2021-10-13,117.35,44.5,180.53,89.79,177.19,26.35,263.44,10.74,2.39,14.11,926.39,263.85,475.29,187.26,94.33,159.51,332.39,63.42,8.98,0.71,-3.74,-51.48,8.56,28.1,0.0,34.2,23.41,21.95,1.63,12.78,96.52,39.62,7.65,-0.16,116.21,720.33,158.21,994.75
2021-10-14,120.31,41.41,179.21,73.3,154.56,25.25,244.67,11.89,2.17,12.32,865.1,249.52,465.32,150.26,96.54,159.69,334.61,63.6,9.99,-6.26,-4.16,-51.21,5.79,24.42,0.0,34.2,29.63,21.85,1.7,13.32,92.48,33.79,7.63,-0.12,115.88,718.67,148.92,983.47
2021-10-15,113.34,43.73,182.08,73.11,190.65,22.45,235.89,10.02,2.17,15.0,888.44,245.93,471.38,171.13,94.4,159.73,336.92,63.45,12.76,3.47,-4.85,-50.06,7.19,23.08,0.0,33.98,29.02,21.85,1.76,14.18,99.74,36.87,7.61,-0.19,115.12,730.93,160.16,1006.21
2021-10-16,96.45,38.2,151.31,68.39,176.0,20.15,226.81,9.92,2.14,12.24,801.62,220.31,445.54,135.77,94.61,159.56,340.79,63.38,9.98,2.03,-5.09,-48.6,9.79,27.42,0.0,33.87,20.89,13.83,1.53,13.88,101.42,31.21,8.18,-5.99,105.8,722.47,156.2,984.47
2021-10-17,94.43,37.88,145.34,70.08,151.37,25.22,226.49,7.8,1.98,9.81,770.41,221.25,434.88,114.28,94.8,159.61,344.17,62.09,9.98,0.53,-5.13,-49.09,9.92,27.45,0.0,33.9,19.88,12.03,1.55,14.39,101.1,31.32,8.47,-6.6,103.19,720.14,156.84,980.17
2021-10-18,113.09,41.83,197.53,81.75,161.24,30.18,244.64,10.32,2.28,9.87,892.74,251.19,466.08,175.47,94.05,159.63,346.38,62.2,10.48,-5.18,-5.98,-49.79,8.95,28.65,0.0,36.29,19.69,21.96,1.61,13.18,97.64,34.68,8.44,-5.32,115.54,727.34,155.56,998.43
2021-10-19,89.58,34.24,200.46,60.58,128.74,26.87,222.35,9.59,1.83,9.78,784.03,231.82,400.03,152.19,93.25,159.54,344.65,62.37,9.47,-5.58,-6.94,-51.11,2.54,28.93,0.0,35.95,12.99,21.85,1.53,12.04,98.35,34.93,8.39,-0.17,102.26,707.9,155.25,965.41
2021-10-20,84.72,34.95,194.91,59.28,147.03,25.1,194.76,9.63,1.98,13.72,766.08,225.5,399.74,140.84,92.13,159.67,340.84,61.91,9.49,5.37,-5.66,-53.33,2.51,25.81,0.0,35.95,12.51,21.91,1.78,11.68,92.05,42.31,8.24,-4.28,98.69,709.12,156.06,963.87
2021-10-21,109.48,43.39,188.89,74.82,174.66,24.16,214.34,8.1,2.13,12.97,852.95,239.39,474.8,138.76,96.55,159.86,336.56,62.28,9.5,-4.73,-4.31,-55.54,3.85,31.53,0.0,35.95,14.82,21.92,1.73,11.6,93.34,52.37,8.47,-1.44,108.07,708.25,167.51,983.83
2021-10-22,128.7,47.05,186.48,88.73,191.62,26.09,235.41,9.61,2.41,13.42,929.52,249.29,503.05,177.18,95.22,159.62,335.85,61.67,10.48,-9.96,-4.8,-58.96,8.74,39.91,0.0,33.5,36.91,21.92,1.73,12.3,98.57,60.52,8.57,-4.41,140.98,730.11,181.69,1052.78
2021-10-23,116.8,41.68,147.37,89.69,168.85,21.33,239.23,10.64,2.31,7.72,845.63,234.25,481.31,130.06,93.86,159.31,313.53,61.77,5.01,-13.66,-4.83,-55.19,2.29,40.83,0.0,21.17,29.78,12.03,1.66,12.0,108.46,51.43,8.58,-5.63,106.1,665.9,182.13,954.14
2021-10-24,110.08,39.68,135.45,75.68,142.67,22.89,249.99,10.6,2.17,7.84,797.06,228.86,482.55,85.64,94.28,159.64,312.06,63.1,7.5,-13.29,-5.69,-55.76,3.74,40.93,0.0,21.11,29.05,12.02,1.58,12.39,108.56,50.21,8.54,-6.37,106.85,668.69,181.27,956.82
2021-10-25,128.67,50.74,204.05,90.83,174.46,27.24,279.92,9.8,2.46,11.44,979.61,259.93,531.89,187.79,94.01,159.65,317.38,62.88,10.48,-15.36,-6.25,-57.68,9.17,54.97,0.0,15.57,41.53,12.23,1.59,11.95,101.37,48.65,8.39,-3.61,133.47,698.57,171.94,1003.98
2021-10-26,123.93,46.03,211.12,80.66,165.5,30.71,261.83,9.67,2.28,8.38,940.12,254.33,510.05,175.74,94.05,159.93,307.45,60.7,10.49,-15.53,-5.89,-49.98,6.24,55.68,0.0,13.57,33.65,17.89,1.59,12.85,111.73,40.31,8.53,-2.37,127.02,688.23,175.02,990.27
2021-10-27,127.41,41.49,205.53,71.74,144.79,32.15,246.08,12.33,2.19,11.1,894.8,248.98,485.88,159.95,95.09,158.38,324.42,59.8,9.49,-13.42,-5.08,-39.12,3.82,53.64,0.0,7.01,30.72,20.1,1.65,11.77,109.32,35.93,8.41,-5.37,115.28,704.84,167.08,987.2
2021-10-28,120.78,41.12,208.42,71.34,150.91,32.08,245.73,10.77,2.37,14.83,898.35,251.65,487.87,158.82,94.99,159.7,331.79,59.67,8.98,-4.78,-7.13,-41.41,3.73,54.14,0.0,13.05,24.63,17.68,1.63,12.76,103.63,36.04,8.51,-6.57,113.23,715.06,162.58,990.86
2021-10-29,108.43,37.48,204.95,64.81,159.24,28.63,235.32,11.75,2.02,13.81,866.44,240.84,481.93,143.66,94.56,159.31,320.84,60.83,8.99,-7.12,-6.16,-47.83,2.74,62.22,0.0,14.13,28.03,19.28,1.61,12.93,109.37,36.85,8.35,-7.94,126.4,709.82,169.11,1005.32
2021-10-30,98.61,36.08,175.35,70.7,160.45,20.97,220.09,12.55,2.09,11.45,808.35,225.59,466.82,115.93,96.09,166.08,329.27,61.82,7.99,-4.27,-4.2,-74.55,5.89,65.08,0.0,10.64,35.21,10.11,1.62,12.4,114.8,38.15,8.46,-4.88,126.93,705.15,175.44,1007.53
2021-10-31,91.62,34.34,161.59,66.71,162.04,19.99,196.24,9.23,1.73,9.58,753.07,206.55,452.6,93.92,95.11,160.2,324.2,62.88,7.99,-3.84,-3.93,-75.04,10.78,60.88,0.0,7.88,34.03,10.08,1.64,11.62,113.98,36.84,8.58,-4.32,123.65,691.22,172.66,987.52
2021-11-01,113.57,40.45,174.53,78.12,201.94,23.99,224.96,9.59,2.06,14.76,883.96,233.5,525.18,125.29,65.86,159.45,335.69,62.12,9.48,-0.84,-5.04,-79.6,20.58,55.29,0.0,14.7,39.18,15.42,1.63,11.48,111.27,45.09,8.51,-2.92,145.17,692.29,177.98,1015.45
2021-11-02,148.02,60.23,212.09,113.29,254.37,29.03,274.81,11.13,2.38,15.57,1120.93,283.26,605.62,232.05,63.54,159.51,334.85,62.24,9.5,-5.86,-5.65,-65.89,16.56,55.4,0.0,22.84,46.99,21.86,1.37,11.28,104.99,52.59,8.35,-6.34,163.66,715.89,178.58,1058.13
2021-11-03,157.64,61.81,216.6,118.81,253.12,27.85,299.38,12.95,2.56,14.99,1165.71,284.64,656.16,224.91,75.37,159.87,343.51,62.19,9.5,-12.4,-5.98,-56.76,16.02,52.01,0.0,23.73,39.87,21.92,1.54,12.04,103.96,57.71,8.29,-2.24,153.56,728.87,183.54,1065.96
2021-11-04,162.85,59.94,223.49,108.9,249.91,31.07,306.65,11.7,2.62,15.56,1172.68,280.26,683.11,209.32,82.68,160.59,339.82,62.29,10.5,-12.79,-8.27,-35.47,16.64,53.13,0.0,17.38,38.45,21.91,1.65,13.92,99.08,60.68,8.16,-3.32,147.52,746.87,183.49,1077.88
2021-11-05,167.67,59.23,228.59,100.66,229.74,31.76,298.61,12.1,2.53,14.94,1145.84,275.36,665.63,204.84,93.4,159.63,332.88,60.55,10.99,-9.55,-6.68,-49.67,14.33,44.17,0.0,21.98,45.88,21.86,1.73,14.17,104.62,49.66,8.39,-1.45,148.22,739.78,178.57,1066.58
2021-11-06,149.93,45.97,193.42,77.55,175.86,26.56,267.36,12.13,2.5,10.35,961.62,233.07,610.53,118.02,93.32,159.58,336.33,60.85,8.0,1.91,-5.83,-68.89,14.71,54.68,0.0,19.44,42.24,15.98,1.78,12.95,104.81,45.45,8.34,-1.25,147.06,732.32,173.33,1052.71
2021-11-07,141.73,49.01,185.43,79.05,187.8,24.91,264.12,11.74,2.38,12.64,958.8,235.67,601.95,121.18,93.74,159.78,331.83,62.92,7.99,0.02,-5.11,-68.5,16.36,50.9,0.0,19.67,42.94,16.07,1.75,13.37,109.77,46.06,8.36,-1.32,145.94,728.6,179.31,1053.85
2021-11-08,169.74,62.98,248.12,111.73,235.29,34.61,312.42,12.68,2.8,13.0,1203.36,295.62,678.53,229.22,93.39,159.69,345.25,63.75,9.52,-11.5,-6.32,-58.41,15.89,62.64,0.0,24.1,45.11,21.9,1.22,13.62,109.51,46.0,8.28,-1.02,169.64,765.02,178.63,1113.29
2021-11-09,180.52,62.71,249.12,104.35,202.46,34.7,313.95,13.78,2.94,15.56,1180.1,284.93,665.58,229.59,94.6,159.31,335.93,62.65,9.51,-13.47,-5.08,-25.4,13.84,52.01,0.0,27.55,36.72,21.92,1.32,13.13,105.34,57.96,8.37,0.0,152.04,770.1,186.13,1108.27
2021-11-10,187.73,65.7,235.74,115.33,228.58,31.98,341.08,12.03,3.04,17.17,1238.37,307.84,680.74,249.79,92.95,159.66,331.75,63.27,9.5,-13.51,-6.37,-5.12,8.58,51.07,0.0,27.32,55.35,21.91,1.61,12.79,104.63,53.59,8.47,-1.17,164.23,796.35,181.09,1141.67
2021-11-11,170.74,62.63,236.14,112.86,210.13,32.74,343.93,12.67,2.99,12.29,1197.11,298.94,653.78,244.39,85.15,159.89,297.76,62.92,9.51,-15.13,-3.6,-15.66,8.16,42.34,0.0,29.57,57.79,21.92,1.6,13.69,103.63,54.52,8.49,-3.87,159.78,740.61,181.94,1082.32
2021-11-12,164.36,52.81,231.64,101.05,181.34,35.74,335.89,13.13,3.23,11.47,1130.66,277.5,656.58,196.58,86.27,159.36,277.44,61.65,8.02,-14.43,-5.12,-20.32,7.91,38.87,0.0,23.03,51.51,21.93,1.73,14.71,104.41,52.86,8.5,-0.96,143.23,696.1,182.21,1021.55
2021-11-13,142.68,48.09,199.5,91.92,189.77,29.8,298.73,11.08,2.56,15.03,1029.15,257.64,587.53,183.98,96.05,159.65,316.74,62.42,7.99,-14.46,-4.83,-22.33,7.77,33.85,0.0,29.53,45.14,19.07,1.63,15.05,100.72,61.54,8.47,-1.09,135.35,736.58,187.41,1059.34
2021-11-14,138.96,47.46,188.52,88.35,198.71,29.58,290.35,10.0,2.24,11.96,1006.14,251.77,586.08,168.29,99.99,159.5,339.01,63.63,8.02,-10.53,-5.29,-26.37,7.76,38.45,0.0,29.53,45.34,15.09,1.68,12.88,104.81,57.87,8.56,-0.44,136.18,764.13,185.79,1086.11
2021-11-15,172.48,67.17,246.78,126.33,238.99,34.38,338.27,11.7,2.74,17.61,1256.45,307.9,691.44,257.1,96.82,159.94,341.83,62.41,10.48,-13.99,-6.72,-11.88,8.47,45.48,0.0,35.06,48.34,21.91,1.68,12.82,103.33,57.3,8.45,0.0,159.26,798.16,183.58,1140.99
2021-11-16,179.27,68.75,249.05,126.5,225.59,34.03,343.35,12.92,2.92,14.01,1256.39,297.99,714.46,243.94,94.99,159.53,323.81,61.76,10.49,-13.25,-6.14,-3.44,8.76,47.15,0.0,27.75,40.88,21.93,1.72,13.93,103.51,65.25,8.44,0.0,146.46,774.21,192.85,1113.52
2021-11-17,172.64,62.9,249.09,105.75,213.93,36.19,324.36,13.14,2.89,14.71,1195.59,285.95,701.44,208.2,94.35,159.45,338.47,62.42,9.67,-13.12,-7.14,-1.25,7.77,34.2,0.0,35.1,38.89,21.88,1.53,13.31,102.91,60.88,8.4,0.0,137.85,780.69,187.04,1105.58
2021-11-18,180.92,55.88,247.33,93.01,202.29,37.86,307.33,13.06,2.75,12.7,1153.13,280.96,682.2,189.97,94.93,159.34,338.95,61.67,9.65,-14.3,-6.85,-10.93,8.06,50.81,0.0,35.28,34.38,21.91,1.73,13.55,105.61,60.57,8.48,-1.23,150.44,782.9,189.94,1123.28
2021-11-19,173.23,52.35,244.62,84.78,200.48,36.32,285.27,13.96,2.68,14.36,1108.05,270.62,642.22,195.21,94.92,159.92,339.34,62.05,8.49,-16.1,-6.17,-4.44,16.76,47.95,0.0,35.24,25.46,21.93,1.71,12.69,104.07,60.78,8.55,-0.0,147.33,785.34,187.8,1120.47
2021-11-20,164.91,49.48,226.41,83.38,188.63,34.09,260.02,13.12,2.41,11.83,1034.27,244.04,619.46,170.78,94.33,159.42,333.71,61.21,7.99,-16.57,-6.25,-9.23,15.05,47.99,0.0,23.59,9.25,20.99,1.73,11.64,108.32,57.46,8.5,-2.97,116.87,741.49,187.65,1046.01
2021-11-21,166.9,52.13,213.71,82.86,219.37,34.44,283.38,12.57,2.47,13.55,1081.37,246.08,679.12,156.18,94.02,159.85,332.97,61.16,7.99,-17.34,-5.43,-8.14,18.23,47.83,0.0,24.05,17.05,13.13,1.73,12.13,106.33,64.06,8.38,-3.29,120.3,745.38,192.63,1058.3
2021-11-22,195.71,71.12,267.0,120.64,285.92,37.52,346.19,14.15,3.0,22.27,1363.54,305.45,807.9,250.19,93.96,159.32,340.28,61.86,9.48,-17.93,-5.7,-9.89,17.46,53.45,0.0,34.71,72.1,21.96,1.69,12.09,109.23,80.53,8.6,-1.92,199.68,831.06,212.13,1242.87
2021-11-23,203.46,72.61,269.02,119.19,293.25,37.79,368.72,14.49,3.1,21.11,1402.75,315.75,819.43,267.58,95.93,159.68,342.73,61.51,9.49,-13.86,-6.23,-14.51,19.15,47.16,0.0,33.89,76.42,21.87,1.66,13.24,106.41,81.2,8.46,-1.2,198.49,833.23,210.97,1242.69
2021-11-24,205.94,70.33,282.57,121.22,285.52,38.1,376.84,15.33,2.97,18.94,1417.77,307.33,835.63,274.8,95.4,159.43,339.17,61.18,8.49,-15.49,-5.99,-15.99,17.84,41.21,0.0,19.37,55.37,21.96,1.62,13.78,109.1,80.55,8.46,-0.57,155.75,781.97,213.51,1151.23
2021-11-25,210.55,70.87,297.96,113.1,281.96,42.5,388.91,14.2,3.18,18.88,1442.1,298.79,887.2,256.11,94.86,159.42,343.96,60.88,12.48,-16.16,-6.76,-18.82,14.41,49.81,0.0,19.63,56.67,21.86,1.67,14.96,110.69,80.1,8.51,-0.29,162.37,792.24,215.93,1170.53
2021-11-26,206.01,67.67,272.65,121.18,273.55,42.8,377.72,16.14,3.41,13.96,1395.09,295.89,895.0,204.2,94.06,159.12,344.59,60.62,8.51,-13.6,-7.57,-18.29,15.29,38.18,0.0,10.61,44.45,21.81,1.67,14.56,112.42,82.31,8.6,0.0,130.33,757.77,219.55,1107.66
2021-11-27,194.19,63.33,229.8,127.29,295.34,36.8,362.26,14.37,3.11,15.7,1342.17,282.35,879.01,180.81,96.33,159.43,337.11,61.46,8.03,-14.19,-7.26,-18.37,12.08,48.53,0.0,22.48,48.61,17.01,1.71,13.53,108.89,93.38,8.66,-0.75,148.71,771.24,226.17,1146.13
2021-11-28,198.34,65.87,232.08,127.42,321.59,36.92,371.89,14.66,2.98,16.98,1388.72,284.85,914.16,189.71,96.23,159.46,334.42,61.46,8.02,-15.84,-7.96,-18.24,11.91,39.64,0.0,22.5,55.63,17.01,1.72,12.86,108.22,93.19,8.72,-0.6,146.7,764.25,224.71,1135.65
2021-11-29,230.22,74.59,313.73,133.91,336.22,40.94,410.08,14.81,3.35,18.85,1576.7,318.05,1008.76,249.89,95.1,159.94,343.86,57.22,10.5,-16.22,-9.3,-18.81,16.87,51.73,0.0,21.82,71.9,21.96,1.66,14.5,102.63,91.13,8.65,-0.31,184.28,806.57,218.57,1209.42
2021-11-30,210.89,62.47,322.32,108.05,254.28,41.3,375.69,15.95,3.39,15.3,1409.64,303.25,903.62,202.77,99.3,160.06,341.56,55.31,11.99,-19.15,-8.38,-15.22,9.17,41.64,0.0,29.04,59.84,22.0,1.71,14.7,107.14,88.21,8.55,-0.27,161.69,787.15,220.3,1169.14
