Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Total,Norway_Pipeline,Russia_Pipeline,Algeria_Pipeline,LNG_Total,Domestic_Production,Storage_Net_Withdrawals,Total_Supply,Net_Balance,Balance_Pct,Storage_Implied
2025-02-10,162.66,65.94,261.16,113.2,275.37,32.58,377.53,11.12,2.8,21.59,1323.95,721.73,0.0,59.35,337.4,130.33,570.49,1831.41,507.46,38.33,-507.46
2025-02-11,166.83,70.01,264.86,125.2,292.1,31.88,379.85,9.81,2.89,20.0,1363.42,695.25,0.0,59.38,339.61,128.25,633.55,1879.65,516.23,37.86,-516.23
2025-02-12,163.63,69.33,263.19,133.8,303.53,36.45,384.99,8.98,2.93,19.53,1386.36,682.4,0.0,60.78,362.45,122.01,660.85,1904.29,517.93,37.36,-517.93
2025-02-13,169.11,73.51,259.46,145.63,317.2,37.21,403.42,11.19,2.96,20.46,1440.15,662.42,0.0,60.13,369.17,128.02,694.85,1929.69,489.54,33.99,-489.54
2025-02-14,177.16,74.41,262.77,139.59,313.96,36.4,404.35,13.12,3.07,21.07,1445.92,685.09,0.0,60.31,342.98,129.28,706.95,1942.7,496.78,34.36,-496.78
2025-02-15,161.79,65.77,209.37,130.14,281.49,33.54,378.1,12.89,2.9,17.06,1293.04,693.67,0.0,60.84,301.16,131.0,570.22,1771.21,478.17,36.98,-478.17
2025-02-16,156.9,63.91,210.46,120.12,262.12,35.24,385.34,13.01,2.79,14.98,1264.86,698.87,0.0,61.55,312.03,131.46,500.77,1713.21,448.35,35.45,-448.35
2025-02-17,174.37,73.96,280.45,140.72,309.33,40.25,434.18,13.25,3.1,17.86,1487.47,702.12,0.0,60.09,329.19,133.6,740.39,1968.8,481.33,32.36,-481.33
2025-02-18,165.7,67.59,291.59,128.1,273.6,39.72,427.2,13.39,3.18,16.26,1426.33,700.75,0.0,60.36,321.12,129.88,709.67,1936.43,510.1,35.76,-510.1
2025-02-19,147.0,60.45,297.27,114.44,263.11,39.45,407.54,12.7,3.0,16.07,1361.03,688.69,0.0,59.92,320.36,128.54,640.89,1853.83,492.8,36.21,-492.8
2025-02-20,118.81,49.98,283.7,87.23,189.3,37.3,364.85,10.98,2.55,14.04,1158.75,692.65,0.0,60.01,316.68,126.2,452.43,1664.03,505.28,43.61,-505.28
2025-02-21,105.41,38.79,252.25,60.82,163.97,32.68,294.49,10.86,2.15,13.88,975.29,675.36,0.0,59.94,299.02,130.32,254.61,1429.76,454.46,46.6,-454.46
2025-02-22,101.26,38.56,208.08,68.55,158.93,27.5,251.27,9.19,2.05,12.9,878.3,686.1,0.0,60.15,285.49,131.9,170.75,1342.26,463.96,52.83,-463.96
2025-02-23,100.66,35.3,190.12,58.79,180.29,29.12,243.06,8.43,1.93,12.79,860.5,694.73,0.0,60.88,308.12,132.07,99.67,1297.03,436.53,50.73,-436.53
2025-02-24,113.28,42.79,247.17,73.26,176.45,32.02,262.43,8.47,2.22,14.3,972.39,690.31,0.0,60.38,349.73,130.99,214.27,1447.2,474.8,48.83,-474.8
2025-02-25,127.79,53.07,245.7,99.18,221.85,32.78,288.05,9.2,2.34,18.74,1098.7,694.04,0.0,59.9,369.93,129.28,337.67,1593.9,495.2,45.07,-495.2
2025-02-26,137.3,52.07,237.28,90.4,255.93,32.87,302.04,10.45,2.34,18.75,1139.44,706.17,0.0,59.39,367.79,131.12,369.84,1633.62,494.18,43.37,-494.18
2025-02-27,148.58,58.95,233.9,105.49,256.52,30.78,321.82,11.18,2.43,22.51,1192.16,693.08,0.0,58.39,362.42,132.43,411.39,1661.0,468.85,39.33,-468.85
2025-02-28,148.19,58.41,226.85,110.51,257.4,29.97,329.93,11.72,2.66,19.99,1195.63,697.27,0.0,59.03,358.99,126.09,611.86,1856.48,660.84,55.27,-660.84
2025-03-01,137.27,52.31,185.79,102.32,221.87,25.98,304.45,10.65,2.37,21.09,1064.1,709.08,0.0,59.0,315.3,124.08,329.87,1542.85,478.75,44.99,-478.75
2025-03-02,135.49,46.84,163.71,89.48,205.41,23.91,299.3,12.24,2.25,17.08,995.7,700.48,0.0,59.14,322.7,123.78,241.3,1448.72,453.02,45.5,-453.02
2025-03-03,147.74,53.54,223.43,99.47,232.77,28.14,319.37,10.05,2.39,21.38,1138.28,704.08,0.0,58.0,345.45,129.27,381.63,1617.01,478.73,42.06,-478.73
2025-03-04,136.84,49.37,225.81,89.44,208.69,27.16,313.46,9.52,2.4,16.75,1079.45,699.84,0.0,58.6,345.94,127.96,308.82,1543.15,463.7,42.96,-463.7
2025-03-05,123.91,43.68,219.62,79.8,194.53,23.27,291.31,8.86,2.39,14.02,1001.38,694.99,0.0,58.31,344.47,132.62,240.83,1473.09,471.7,47.11,-471.7
2025-03-06,109.83,39.32,209.74,73.75,170.43,21.92,270.16,6.53,2.06,17.43,921.19,689.15,0.0,58.27,332.26,136.06,164.06,1380.96,459.77,49.91,-459.77
2025-03-07,99.61,36.96,209.3,75.29,180.6,23.81,257.82,0.71,2.1,19.49,905.69,712.7,0.0,58.71,337.15,135.04,129.48,1372.73,467.04,51.57,-467.04
2025-03-08,85.41,31.45,164.55,56.69,135.83,19.36,217.09,7.71,1.86,15.39,735.33,702.73,0.0,50.84,297.92,131.47,-16.04,1176.65,441.32,60.02,-441.32
2025-03-09,86.77,32.12,156.08,64.81,158.17,18.58,220.42,7.07,1.64,15.66,761.31,698.51,0.0,50.57,298.77,133.15,-6.91,1183.44,422.13,55.45,-422.13
2025-03-10,107.93,41.93,205.11,81.46,193.53,23.13,262.96,7.45,1.93,16.16,941.6,694.85,0.0,50.63,325.5,134.06,200.94,1415.77,474.17,50.36,-474.17
2025-03-11,122.59,53.44,207.56,101.79,230.24,24.87,282.22,7.82,2.03,19.72,1052.28,689.77,0.0,58.17,342.22,132.84,298.66,1533.34,481.06,45.72,-481.06
2025-03-12,144.29,58.53,216.75,107.47,251.06,24.57,303.35,8.34,2.22,19.64,1136.22,685.16,0.0,58.07,337.23,133.2,399.79,1623.1,486.88,42.85,-486.88
2025-03-13,160.56,60.84,195.29,116.28,274.16,25.5,321.11,9.28,2.55,23.11,1188.69,720.19,0.0,58.18,335.07,137.21,410.39,1671.13,482.44,40.59,-482.44
2025-03-14,156.65,57.3,187.43,109.35,262.27,26.67,319.55,10.65,2.57,20.56,1153.0,713.29,0.0,58.79,335.36,137.0,348.41,1602.21,449.21,38.96,-449.21
2025-03-15,137.22,47.86,150.75,88.56,222.74,23.84,285.58,10.16,2.31,20.08,989.09,681.82,0.0,50.69,304.36,137.23,213.32,1397.69,408.6,41.31,-408.6
2025-03-16,134.98,45.12,141.59,79.04,218.3,23.56,283.45,10.3,2.09,18.15,956.6,692.32,0.0,49.83,311.2,137.71,180.6,1379.94,423.34,44.25,-423.34
2025-03-17,144.34,54.09,198.79,86.68,246.14,28.59,316.67,11.4,2.49,18.41,1107.6,702.77,0.0,57.7,370.47,133.73,289.09,1561.1,453.5,40.94,-453.5
2025-03-18,129.29,48.44,220.66,85.77,218.11,29.68,319.74,11.31,2.48,18.23,1083.71,665.41,0.0,58.44,372.05,132.42,261.92,1500.44,416.74,38.45,-416.74
2025-03-19,107.62,44.04,230.08,81.28,227.23,27.53,302.5,9.39,2.19,18.05,1049.9,682.12,0.0,55.59,353.96,130.08,235.68,1471.76,421.86,40.18,-421.86
2025-03-20,95.23,37.12,219.74,69.02,167.65,26.64,266.82,8.64,1.94,15.38,908.19,685.09,0.0,55.35,350.52,133.16,115.45,1351.65,443.46,48.83,-443.46
2025-03-21,86.54,30.25,206.8,46.74,138.05,24.19,208.17,6.23,1.68,15.96,764.62,676.08,0.0,55.34,347.64,131.35,-12.0,1204.52,439.9,57.53,-439.9
2025-03-22,79.58,26.05,165.93,45.19,136.36,16.93,183.47,5.61,1.49,11.98,672.6,687.63,0.0,51.4,310.01,131.62,-94.51,1089.93,417.33,62.05,-417.33
2025-03-23,86.79,30.17,149.09,58.97,172.79,15.7,195.73,5.95,1.46,12.69,729.35,692.14,0.0,51.16,299.81,133.23,-36.17,1141.66,412.31,56.53,-412.31
2025-03-24,100.86,45.82,194.29,76.41,193.84,22.02,231.69,6.91,1.61,17.31,890.76,680.1,0.0,54.82,330.69,135.1,130.19,1334.54,443.78,49.82,-443.78
2025-03-25,101.68,44.69,192.12,76.09,189.4,21.99,227.6,7.24,1.67,18.45,880.92,693.92,0.0,54.67,335.93,131.4,133.38,1355.48,474.56,53.87,-474.56
2025-03-26,105.13,49.46,182.86,84.71,168.43,22.07,246.06,7.52,1.88,16.16,884.27,696.07,0.0,55.06,337.41,133.48,98.59,1332.16,447.89,50.65,-447.89
2025-03-27,103.38,39.22,181.68,68.33,143.84,20.74,237.38,8.04,1.82,13.29,817.71,686.71,0.0,54.74,332.11,133.47,28.32,1251.02,433.3,52.99,-433.3
2025-03-28,100.3,39.38,163.54,71.1,152.5,21.37,221.62,8.17,1.7,14.64,794.33,700.47,0.0,54.09,329.85,130.74,-33.97,1199.73,405.4,51.04,-405.4
2025-03-29,89.34,31.65,145.06,56.08,143.0,20.02,198.1,6.92,1.58,11.86,703.6,654.18,0.0,55.59,303.74,129.96,-102.06,1062.03,358.43,50.94,-358.43
2025-03-30,87.48,32.83,118.08,55.88,129.55,16.71,208.65,6.91,1.75,14.24,672.06,685.56,0.0,56.19,312.42,132.65,-136.47,1068.26,396.19,58.95,-396.19
2025-03-31,95.88,36.01,162.45,72.24,164.96,24.65,251.89,8.61,1.84,15.24,833.77,695.03,0.0,56.41,332.91,134.77,14.02,1246.67,412.9,49.52,-412.9
2025-04-01,92.97,36.17,172.99,62.68,132.38,22.74,242.76,7.6,1.84,12.3,784.43,691.52,0.0,61.35,307.52,129.88,-67.34,1139.49,355.06,45.26,-355.06
2025-04-02,86.44,32.94,167.9,53.45,124.78,21.39,219.35,8.8,1.84,12.71,729.61,624.2,0.0,61.41,333.65,128.84,-93.2,1071.01,341.4,46.79,-341.4
2025-04-03,76.07,32.45,160.89,57.64,123.88,20.55,207.21,6.9,1.59,12.86,700.02,505.56,0.0,61.31,288.51,128.34,-44.29,953.98,253.95,36.28,-253.95
2025-04-04,64.71,29.31,149.72,52.93,113.27,17.92,185.2,5.59,1.55,12.11,632.32,580.2,0.0,61.03,301.49,128.2,-137.27,944.67,312.35,49.4,-312.35
2025-04-05,53.79,25.6,115.52,45.09,111.37,14.61,175.24,6.01,1.33,10.32,558.87,595.15,0.0,60.19,298.64,130.09,-205.7,892.58,333.71,59.71,-333.71
2025-04-06,58.76,29.84,116.97,56.03,124.82,20.84,217.89,6.36,1.47,12.1,645.08,620.78,0.0,60.56,293.6,136.25,-147.91,975.46,330.38,51.21,-330.38
2025-04-07,78.19,40.44,165.74,71.47,164.97,25.96,251.56,7.65,1.82,18.27,826.07,613.34,0.0,60.15,310.21,134.2,24.22,1155.43,329.36,39.87,-329.36
2025-04-08,76.94,39.11,179.19,72.12,165.03,26.11,250.29,5.98,1.71,18.78,835.27,618.0,0.0,58.85,299.81,131.85,33.13,1157.2,321.93,38.54,-321.93
2025-04-09,71.91,34.84,177.31,67.91,161.34,23.84,234.82,7.48,1.7,18.65,799.79,646.04,0.0,59.22,295.36,139.03,-7.62,1151.75,351.96,44.01,-351.96
2025-04-10,72.37,35.72,162.42,69.76,141.17,21.11,228.17,6.81,1.74,18.33,757.6,700.3,0.0,58.73,307.97,142.33,-96.34,1133.5,375.89,49.62,-375.89
2025-04-11,66.3,34.23,141.05,63.11,123.42,18.08,207.48,6.5,1.64,16.36,678.17,661.0,0.0,58.88,311.13,135.91,-150.13,1038.79,360.62,53.18,-360.62
2025-04-12,53.65,24.41,114.63,44.96,91.45,14.07,158.75,5.03,1.39,14.17,522.52,627.89,0.0,59.98,304.35,137.71,-299.71,836.79,314.27,60.15,-314.27
2025-04-13,56.59,26.55,120.56,45.32,101.43,14.04,150.38,4.0,1.25,12.17,532.29,705.25,0.0,59.7,296.43,137.76,-327.31,876.24,343.95,64.62,-343.95
2025-04-14,63.93,30.03,166.95,53.14,129.5,16.0,168.67,5.29,1.48,16.36,651.36,646.46,0.0,59.15,303.28,138.79,-185.94,974.63,323.28,49.63,-323.28
2025-04-15,68.45,30.35,153.35,50.22,148.24,15.12,158.14,4.6,1.5,15.7,645.67,682.09,0.0,60.09,290.62,133.48,-181.03,997.01,351.34,54.41,-351.34
2025-04-16,81.04,37.71,147.11,64.9,140.66,13.43,165.03,6.81,1.68,17.45,675.81,705.3,0.0,58.46,284.77,135.03,-121.9,1074.11,398.3,58.94,-398.3
2025-04-17,85.0,42.54,141.81,72.63,148.86,13.24,175.84,7.96,2.01,18.45,708.34,698.11,0.0,59.63,290.15,132.66,-104.4,1088.89,380.55,53.72,-380.55
2025-04-18,72.5,34.98,120.04,62.81,122.93,14.55,173.26,7.21,2.01,14.8,625.1,651.64,0.0,59.08,280.52,130.61,-166.75,967.11,342.0,54.71,-342.0
2025-04-19,59.61,28.57,97.7,55.28,118.22,13.29,165.55,6.06,1.49,16.59,562.35,711.01,0.0,58.99,298.47,130.72,-297.32,905.72,343.37,61.06,-343.37
2025-04-20,61.2,32.71,86.25,58.08,125.5,11.38,153.07,5.27,1.33,17.38,552.16,707.11,0.0,58.11,310.87,132.22,-313.47,896.51,344.35,62.37,-344.35
2025-04-21,68.16,34.18,89.32,61.58,151.5,11.8,156.43,5.18,1.4,14.77,594.31,701.62,0.0,57.11,311.6,131.84,-263.82,939.75,345.44,58.13,-345.44
2025-04-22,72.44,38.92,124.05,68.81,143.81,17.73,184.16,5.71,1.6,15.18,672.41,692.86,0.0,58.74,321.13,127.84,-210.68,990.19,317.79,47.26,-317.79
2025-04-23,77.97,43.1,121.83,69.86,162.87,18.48,183.23,6.46,1.65,18.07,703.53,701.28,0.0,58.78,325.78,130.26,-188.77,1040.59,337.06,47.91,-337.06
2025-04-24,81.56,43.56,110.98,70.78,148.51,18.18,186.79,6.43,1.78,14.86,683.43,680.92,0.0,58.69,311.43,127.75,-176.58,1014.7,331.28,48.47,-331.28
2025-04-25,75.86,37.63,87.57,69.25,141.31,16.67,183.42,7.26,1.75,16.99,637.71,662.1,0.0,58.94,308.08,130.45,-226.88,947.4,309.69,48.56,-309.69
2025-04-26,58.24,28.05,86.54,49.19,112.47,13.42,157.87,4.71,1.48,13.29,525.25,689.49,0.0,56.07,296.64,132.33,-319.04,869.02,343.77,65.45,-343.77
2025-04-27,53.64,26.42,85.51,48.71,93.81,15.71,157.78,4.72,1.25,9.23,496.79,666.84,0.0,56.53,293.84,129.91,-351.18,809.2,312.41,62.89,-312.41
2025-04-28,59.64,30.64,113.72,58.03,115.43,16.98,169.68,4.96,1.43,12.93,583.44,679.72,0.0,59.57,307.37,125.29,-293.35,891.0,307.56,52.72,-307.56
2025-04-29,54.58,26.62,110.05,57.51,115.86,14.69,160.36,3.96,1.22,12.86,557.71,668.69,0.0,56.99,303.09,124.34,-283.33,879.4,321.68,57.68,-321.68
2025-04-30,47.29,27.11,98.44,54.99,109.99,12.23,139.74,3.63,1.32,13.05,507.81,697.53,0.0,51.72,297.55,123.92,-328.64,845.37,337.56,66.47,-337.56
2025-05-01,37.35,23.16,71.74,47.3,100.62,9.78,113.41,4.45,0.96,12.67,421.44,700.88,0.0,56.52,300.65,128.79,-467.57,721.52,300.07,71.2,-300.07
2025-05-02,41.27,22.86,86.54,48.32,93.5,8.57,113.62,2.98,1.05,11.78,430.49,677.62,0.0,56.97,302.24,136.56,-455.93,716.93,286.45,66.54,-286.45
2025-05-03,37.95,21.38,74.72,37.66,75.31,9.16,112.28,2.19,0.99,10.43,382.07,557.62,0.0,56.14,316.8,134.81,-482.62,582.61,200.54,52.49,-200.54
2025-05-04,43.18,24.01,74.08,43.72,91.48,10.31,139.01,3.84,1.09,11.02,441.74,566.56,0.0,56.64,315.41,134.95,-422.13,651.64,209.9,47.52,-209.9
2025-05-05,60.66,29.53,111.56,53.08,121.45,14.73,178.8,6.5,1.35,14.54,592.2,548.46,0.0,58.01,312.92,134.23,-243.1,820.4,228.21,38.54,-228.21
2025-05-06,64.39,30.56,118.4,60.57,137.83,15.0,186.85,6.92,1.4,15.62,637.55,553.26,0.0,58.61,319.88,135.8,-209.15,874.29,236.75,37.13,-236.75
2025-05-07,63.54,33.49,117.74,64.65,135.79,13.62,188.5,8.21,1.37,15.49,642.39,559.87,0.0,58.57,323.34,137.84,-191.16,890.93,248.54,38.69,-248.54
2025-05-08,56.28,32.01,123.58,60.6,137.33,16.17,187.6,7.13,1.42,15.96,638.08,568.8,0.0,59.32,309.16,132.25,-194.56,887.09,249.0,39.02,-249.0
2025-05-09,54.61,28.08,115.98,52.46,109.07,15.29,170.7,6.68,1.17,15.99,570.04,668.7,0.0,59.46,301.83,128.43,-265.3,901.24,331.21,58.1,-331.21
2025-05-10,44.46,23.37,89.16,43.63,78.88,12.99,138.78,4.37,1.17,14.14,450.94,666.24,0.0,57.39,270.92,127.23,-385.96,748.35,297.41,65.95,-297.41
2025-05-11,43.12,22.01,86.08,39.02,73.64,12.13,130.32,4.17,0.96,12.24,423.71,664.11,0.0,58.26,267.84,123.12,-407.02,718.14,294.42,69.49,-294.42
2025-05-12,53.18,26.05,115.6,47.07,89.61,13.04,150.4,5.09,1.17,13.54,514.75,637.98,0.0,59.45,276.31,128.82,-316.64,793.98,279.23,54.25,-279.23
2025-05-13,52.09,27.95,119.1,53.77,91.02,13.52,150.66,4.98,1.18,11.52,525.8,634.89,0.0,59.29,285.35,122.22,-288.84,819.46,293.66,55.85,-293.66
2025-05-14,50.81,24.95,113.59,49.02,82.52,12.97,141.22,4.16,1.22,11.85,492.31,654.31,0.0,59.41,284.02,115.42,-316.41,803.63,311.32,63.24,-311.32
2025-05-15,51.68,25.74,108.45,44.91,104.33,13.22,148.84,4.96,1.21,13.98,517.32,603.08,0.0,59.59,256.78,119.64,-265.7,782.31,264.99,51.22,-264.99
2025-05-16,50.08,24.55,99.78,47.7,86.95,14.29,148.39,5.02,1.33,13.4,491.49,625.9,0.0,59.96,284.61,127.58,-300.73,802.51,311.02,63.28,-311.02
2025-05-17,42.65,22.21,86.26,43.11,81.99,8.74,133.3,4.28,1.3,12.55,436.38,647.44,0.0,56.64,266.63,121.62,-364.38,728.22,291.83,66.88,-291.83
2025-05-18,42.07,25.11,78.5,46.31,89.74,12.4,136.35,3.62,1.14,10.98,446.23,626.42,0.0,56.54,266.38,114.81,-324.83,736.8,290.56,65.12,-290.56
2025-05-19,48.76,25.1,114.33,53.51,107.62,13.89,154.21,3.23,1.22,13.94,535.8,628.26,0.0,59.37,280.37,111.37,-249.14,824.74,288.94,53.93,-288.94
2025-05-20,48.69,25.19,124.38,51.55,104.46,12.85,144.34,3.67,1.34,16.9,533.37,606.09,0.0,58.81,269.0,108.77,-244.52,799.17,265.8,49.83,-265.8
2025-05-21,50.74,24.9,109.44,48.73,90.65,11.52,146.8,4.3,1.26,14.63,502.97,303.99,0.0,56.41,281.02,97.11,-121.47,623.3,120.34,23.93,-120.34
2025-05-22,52.85,27.52,109.4,49.33,100.42,12.82,162.87,5.91,1.44,15.03,537.59,452.11,0.0,57.37,289.83,113.22,-187.97,728.02,190.43,35.42,-190.43
2025-05-23,50.72,26.63,106.76,49.89,88.27,14.17,165.36,6.37,1.39,13.07,522.62,537.78,0.0,58.4,290.43,118.67,-232.56,774.67,252.05,48.23,-252.05
2025-05-24,41.99,25.05,75.77,42.48,65.15,11.19,138.8,4.77,1.39,7.8,414.39,428.35,0.0,52.14,280.26,117.96,-295.88,591.75,177.36,42.8,-177.36
2025-05-25,40.74,23.68,74.54,42.75,72.59,11.74,136.51,3.56,1.15,7.81,415.06,550.03,0.0,52.37,286.01,120.21,-385.82,625.88,210.81,50.79,-210.81
2025-05-26,50.51,25.8,106.32,43.88,79.84,12.49,150.43,4.82,1.3,9.64,485.03,473.13,0.0,55.35,306.09,117.72,-293.39,662.14,177.12,36.52,-177.12
2025-05-27,49.17,26.91,111.45,45.8,98.57,12.22,144.14,4.22,1.33,14.87,508.71,531.38,0.0,54.67,308.28,116.01,-312.2,698.56,189.86,37.32,-189.86
2025-05-28,47.0,27.5,108.03,53.63,88.92,11.45,144.12,4.25,1.27,13.58,499.75,551.59,0.0,58.03,302.67,119.54,-274.74,762.11,262.37,52.5,-262.37
2025-05-29,38.96,22.93,98.87,41.25,70.18,10.6,121.34,3.29,1.04,9.41,417.86,595.01,0.0,57.86,296.78,123.21,-398.54,673.81,255.94,61.25,-255.94
2025-05-30,38.46,22.42,94.71,46.36,81.88,10.72,115.78,2.78,1.05,10.95,425.12,602.66,0.0,57.91,298.93,125.35,-403.54,682.48,257.36,60.54,-257.36
2025-05-31,33.6,20.37,90.03,42.44,69.72,8.82,103.57,2.06,0.98,8.77,380.36,602.17,0.0,52.7,321.46,128.34,-498.86,611.21,230.86,60.69,-230.86
2025-06-01,33.86,20.39,73.86,38.9,69.64,9.42,103.02,1.77,0.83,8.47,360.16,573.77,0.0,59.16,298.41,123.51,-543.14,512.34,152.18,42.25,-152.18
2025-06-02,42.29,23.88,80.62,53.42,82.17,10.43,131.84,2.63,1.08,9.76,438.12,580.29,0.0,57.89,274.68,122.31,-344.95,693.45,255.33,58.28,-255.33
2025-06-03,43.07,22.42,110.35,43.39,83.41,10.83,125.97,3.16,1.06,9.65,453.31,594.06,0.0,61.41,283.06,123.68,-331.01,726.51,273.2,60.27,-273.2
2025-06-04,45.14,23.6,119.32,46.94,90.53,10.41,123.21,2.62,1.17,11.2,474.13,611.27,0.0,61.41,280.25,116.54,-321.16,742.96,268.83,56.7,-268.83
2025-06-05,46.19,24.64,118.11,43.31,92.82,11.54,123.66,3.0,1.15,12.98,477.4,507.4,0.0,62.78,281.99,115.25,-254.7,707.54,230.14,48.21,-230.14
2025-06-06,43.88,23.58,108.74,43.37,91.02,9.01,118.2,2.78,1.15,13.55,455.27,521.33,0.0,64.45,317.13,116.76,-326.27,692.43,237.16,52.09,-237.16
2025-06-07,37.46,22.62,75.52,43.37,91.76,9.05,105.79,3.47,1.02,12.22,402.29,541.79,0.0,63.85,331.76,117.22,-422.59,619.63,217.34,54.03,-217.34
2025-06-08,36.34,21.7,71.47,40.26,82.75,8.72,108.25,2.05,0.99,11.21,383.73,541.62,0.0,57.67,328.64,124.8,-431.89,604.99,221.25,57.66,-221.25
2025-06-09,39.17,22.66,111.17,42.75,94.86,9.0,116.68,2.77,1.15,13.74,453.94,535.77,0.0,59.16,338.44,125.17,-368.77,671.65,217.71,47.96,-217.71
2025-06-10,46.73,27.0,122.58,44.98,91.37,9.89,130.11,2.52,1.12,15.55,491.84,526.75,0.0,58.94,333.35,124.42,-322.5,703.57,211.73,43.05,-211.73
2025-06-11,45.96,24.64,127.09,47.82,86.97,10.77,132.94,3.4,1.11,13.45,494.15,557.75,0.0,58.98,339.94,118.98,-325.89,732.99,238.84,48.33,-238.84
2025-06-12,44.68,22.91,127.12,41.91,81.45,10.62,123.68,2.73,1.2,14.53,470.83,543.44,0.0,59.54,311.66,122.66,-307.04,710.35,239.53,50.87,-239.53
2025-06-13,40.31,22.37,117.1,41.27,80.38,10.33,112.08,2.78,0.94,12.4,439.97,393.51,0.0,58.85,309.08,120.39,-259.83,602.38,162.41,36.91,-162.41
2025-06-14,33.84,20.15,92.88,39.48,64.27,8.38,95.57,2.05,0.86,12.31,369.79,483.53,0.0,55.44,301.01,119.53,-392.23,555.91,186.12,50.33,-186.12
2025-06-15,34.34,20.86,86.81,40.46,69.23,8.3,95.72,1.79,0.76,9.17,367.43,471.75,0.0,57.35,299.45,117.59,-387.58,543.93,176.5,48.04,-176.5
2025-06-16,43.46,25.2,128.9,43.82,78.19,10.13,117.68,2.47,1.0,9.95,460.8,483.04,0.0,64.15,295.16,116.67,-264.74,689.56,228.76,49.64,-228.76
2025-06-17,42.94,25.38,125.48,44.72,81.39,10.32,119.84,3.23,1.02,12.81,467.11,531.89,0.0,57.73,296.34,116.22,-270.56,723.31,256.19,54.85,-256.19
2025-06-18,42.72,25.83,122.03,45.79,92.19,9.65,114.48,2.83,0.99,14.11,470.61,563.9,0.0,57.9,295.89,115.82,-289.19,727.19,256.58,54.52,-256.58
2025-06-19,44.15,26.7,129.47,42.79,83.99,8.38,105.93,2.27,1.01,13.19,457.89,560.91,0.0,57.9,282.45,114.64,-297.99,703.54,245.65,53.65,-245.65
2025-06-20,40.38,24.87,114.48,42.82,76.94,9.77,108.52,3.28,1.09,13.43,435.59,563.14,0.0,59.26,271.38,113.81,-303.55,690.6,255.01,58.54,-255.01
2025-06-21,32.33,19.96,88.09,37.78,63.13,8.16,93.44,2.21,0.96,12.39,358.44,582.58,0.0,59.22,270.55,116.48,-412.42,601.34,242.9,67.77,-242.9
2025-06-22,31.27,18.31,85.68,31.62,58.52,8.13,89.93,1.84,0.68,8.42,334.4,609.67,0.0,55.78,266.54,118.46,-443.17,592.98,258.58,77.33,-258.58
2025-06-23,40.36,20.49,127.7,35.66,67.24,10.41,112.16,2.07,0.85,10.72,427.67,627.06,0.0,58.84,298.2,119.46,-364.28,729.38,301.71,70.55,-301.71
2025-06-24,41.81,21.12,135.88,37.75,69.2,10.17,113.71,2.27,0.99,13.07,445.98,608.14,0.0,57.74,277.14,112.69,-308.39,734.18,288.2,64.62,-288.2
2025-06-25,46.81,26.97,142.96,53.26,99.78,11.04,119.3,2.39,1.0,15.88,519.39,644.39,0.0,56.3,266.39,124.88,-225.6,856.77,337.38,64.96,-337.38
2025-06-26,47.16,22.97,147.81,43.65,71.35,10.92,111.43,2.78,0.94,12.18,471.21,654.76,0.0,55.94,265.98,128.89,-286.23,803.43,332.22,70.5,-332.22
2025-06-27,44.55,22.98,130.7,43.4,69.52,9.9,109.61,2.9,1.03,13.53,448.12,626.65,0.0,55.53,280.06,126.26,-325.5,745.36,297.24,66.33,-297.24
2025-06-28,36.26,19.28,85.64,37.52,63.23,7.96,91.33,1.88,0.9,13.72,357.73,645.26,0.0,53.76,270.88,123.19,-409.5,662.85,305.12,85.29,-305.12
2025-06-29,37.3,19.94,90.83,40.94,74.61,7.78,93.31,1.87,0.69,14.16,381.43,651.8,0.0,55.75,266.85,120.14,-403.93,672.38,290.95,76.28,-290.95
2025-06-30,50.81,27.06,153.01,53.21,91.84,11.92,118.54,2.0,0.89,16.87,526.15,654.18,0.0,59.07,279.36,120.49,-269.34,825.02,298.87,56.8,-298.87
2025-07-01,53.12,27.91,162.56,49.49,107.07,12.33,117.66,2.1,0.92,20.08,553.23,649.59,0.0,49.77,271.87,114.67,-183.13,876.91,323.68,58.51,-323.68
2025-07-02,51.62,26.69,160.44,46.98,90.06,10.79,113.93,2.15,1.01,16.8,520.48,664.03,0.0,49.25,282.02,113.69,-247.08,835.37,314.89,60.5,-314.89
2025-07-03,50.14,24.88,158.1,47.77,80.69,10.57,117.34,3.07,0.97,10.96,504.5,659.8,0.0,47.73,275.58,118.79,-219.48,853.12,348.63,69.1,-348.63
2025-07-04,44.39,21.31,152.22,42.17,68.84,9.58,107.76,2.89,0.98,9.55,459.69,672.65,0.0,47.84,268.07,119.33,-265.32,802.81,343.12,74.64,-343.12
2025-07-05,33.23,17.88,114.41,35.1,61.66,7.81,89.9,2.38,0.94,8.21,371.52,676.04,0.0,49.08,259.0,122.51,-357.71,710.32,338.8,91.19,-338.8
2025-07-06,33.06,21.98,94.57,53.19,77.34,8.9,95.94,1.63,0.81,9.22,396.63,669.81,0.0,46.25,261.98,126.27,-328.79,738.79,342.15,86.26,-342.15
2025-07-07,42.16,23.06,126.36,49.32,70.42,11.09,115.15,2.57,1.03,11.5,452.66,670.14,0.0,48.89,283.91,125.54,-292.1,806.39,353.73,78.15,-353.73
