,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Ireland,Total,Industrial,LDZ,Gas_to_Power,Slovakia_Austria,Russia_NordStream_Germany,Norway_Europe,Netherlands_Production,GB_Production,LNG_Total,Algeria_Italy,Libya_Italy,Spain_France,Denmark_Germany,Czech_Poland_Germany,Austria_Hungary_Export,Slovenia_Austria,MAB_Austria,TAP_Italy,Austria_Production,Italy_Production,Germany_Production,Total_Supply
2024-07-22,43.93,19.13,141.67,46.24,86.43,9.73,114.51,2.4,0.92,14.19,479.16,175.59,167.39,136.18,26.106609326802197,0.0,287.8383562078707,25.226973874144257,80.27,173.943216039335,58.244485134705904,1.5129984330907464,-1.4337257879152894,0.0,-7.697537482731045,0.0,-1.078744337363541,-4.273995573714376,28.244616203523428,1.1963623973727224,6.209048115167022,9.44278112984672,683.7514436801342
2024-07-23,45.98,21.16,145.03,47.21,99.49,9.55,115.21,1.49,0.93,15.13,501.18,175.79,174.39,151.0,27.70333494590968,0.0,287.42019804602046,24.763883444644517,79.66,160.51116630327255,61.48776359404549,2.016734275042266,-4.567358906261623,0.3020905962362885,-7.022329091089219,0.0,-1.003026233961433,-0.0119999875724315,28.263916183535752,1.2727259546518326,6.3255025400176645,9.539335575306415,676.6619372397984
2024-07-24,46.51,21.39,143.89,48.37,91.65,11.08,119.19,1.32,0.91,13.48,497.8,182.3,173.87,141.62,28.09215272505581,0.0,295.05803620043173,25.96470038285852,78.93,169.19203004036697,61.645008885742726,2.016343366356194,-6.561720477201045,0.0871817278936505,-9.309535813294351,0.0,-0.8790081805802881,-1.4926348178163171,28.397743317667395,1.2727259546518326,6.378366121634095,9.813698927530645,688.6050883612976
2024-07-25,44.5,20.99,142.88,45.63,85.31,10.32,117.28,2.25,0.86,12.95,482.96,173.8,172.47,136.69,28.73669751209021,0.0,294.75117540362623,26.343881808348,82.16,169.4406934192069,62.69601688819453,1.4997802649617191,-6.264448057793081,0.0,-7.070529041171817,0.0,-0.8638536508202554,-3.313087477952242,28.35483427119628,1.2627259650081395,6.592184082015604,9.409435709834844,693.7355070967452
2024-07-26,41.49,21.3,139.44,51.48,87.71,9.72,116.24,2.44,0.9,13.42,484.12,180.18,168.06,135.89,27.58888051898777,0.0,300.7332443084441,27.57960780131817,71.17,147.2322347250864,60.943245976147054,1.502198444275558,-6.036993747897446,0.0,-7.008901832267641,0.0,-0.8237809650480747,-3.364360152125359,27.68483496506885,1.2427259857207535,6.498775087843835,9.403553897744418,664.3452650132984
2024-07-27,34.73,18.67,104.55,47.07,84.32,8.9,100.05,1.4,0.77,13.03,413.49,153.04,142.57,117.88,28.121698149003088,0.0,305.69625124329406,27.60097141555697,84.51999999999998,138.4226891891576,46.70945162620768,1.003026233961433,-4.724631470657885,0.722271979264915,-6.129539106599987,0.0,-0.5306994503907858,-3.4708145873323084,27.72534401402548,1.223635096400976,6.449011503016949,9.355099402470886,662.693765237379
2024-07-28,33.79,17.17,98.1,41.41,69.45,7.94,94.97,1.95,0.66,12.15,377.6,151.66,135.71,90.23,26.237154646150767,0.0,307.2253343186468,27.305153540097177,83.76,141.89820377162246,46.42570646551773,1.0026080525763332,-6.032357389062643,0.0530908541083335,-6.442447873450816,0.0,-0.7819082811400295,-8.663900118298828,27.780707593052835,1.2236350964009763,6.472802387469263,9.232326802345368,656.6961098660357
2024-07-29,41.32,19.02,140.93,47.62,78.92,8.64,112.64,2.11,0.82,13.55,465.57,173.67,159.75,132.15,27.24569905621558,0.0,306.6620613482833,28.25515255624801,79.97,122.53810563973713,58.91916625416651,2.002452471651137,-8.487173028595745,0.0,-6.026539213269949,0.0,-0.6043902831651271,-4.5456316560357815,28.25673437279165,1.2545441552996637,6.54420231352523,8.890208974835277,650.874592961687
2024-07-30,43.23,20.86,142.79,50.06,89.83,9.19,114.22,2.04,0.73,16.01,488.96,175.7,164.32,148.93,27.54015329672396,0.0,305.4262325559735,29.201697030521927,82.75,133.12760375346912,59.593420101342346,2.0041161062918604,-6.689356708653271,0.0,-5.898902981817722,0.0,-0.6489629642769694,-4.610358861729503,28.58041585575864,1.255453245267272,6.606402249109,8.790799986877293,667.0287126648575
2024-07-31,43.76,21.64,151.83,49.72,90.91,10.11,112.24,1.57,0.72,15.65,498.14,171.3,160.46,166.38,30.57296833766252,0.0,307.644881607765,26.837244933769103,79.69,136.7970363169245,59.04639339513332,2.001125200298429,-6.953174617253244,-0.8106355241164565,-7.619273927419632,0.0,-0.7438810477949678,-3.5175418116673827,28.47677959945127,1.2290896362066268,6.57505682702586,8.817354504831135,668.043423430816
2024-08-01,42.13,21.4,147.85,56.24,93.77,8.31,117.25,1.1,0.72,13.46,502.23,180.8,159.32,162.11,28.905970064058906,0.0,308.9791799276613,29.14687890547514,66.41,136.13111086268947,54.39619821102321,4.009177666150033,-8.14780974368751,-0.3454541876912116,-8.301991402193904,0.0,-0.6052266459353268,1.6366346686854958,28.560288603875787,1.2590896051377058,6.601574981380999,9.200690471472592,657.8363119881025
2024-08-02,38.09,19.49,133.7,50.66,71.58,8.68,112.72,1.21,0.65,12.01,448.79,170.4,150.06,128.33,27.86142569127679,0.0,317.5196878893391,28.29733433074504,59.62,132.31151532584352,54.80509778755382,2.010170645476133,-6.672629453249276,-0.4086359404399991,-9.15126324993372,0.0,-0.54146307560727,1.1458169951736927,28.351934274199603,1.2772714044898748,6.617938600797951,8.972936161887647,652.0171373875529
2024-08-03,32.08,17.64,105.63,42.02,65.27,7.0,93.84,1.36,0.55,12.16,377.55,150.4,130.62,96.53,28.44224327158183,0.0,323.90624970461346,28.5878794843927,62.88,132.74217851619866,40.86323040801287,2.014616095417738,-3.7536324762552975,-2.9707241961508988,-10.306080235786736,0.0,-0.2550360995128751,-3.397814662933349,27.96091649733186,1.288180484101176,6.707911234892159,9.151108704639228,643.8612267305427
2024-08-04,31.06,17.45,95.55,40.74,60.87,6.58,96.79,1.82,0.41,9.29,360.56,150.92,130.33,79.31,28.55697042549401,0.0,326.3912652526707,28.414425118573007,68.02,136.15219321827888,42.509728702846914,2.0040342881947755,-4.627995207101106,-0.6256357157081365,-10.301807512938977,0.0,-0.245881563539058,-4.819267736285925,28.177861727201936,1.2790895844250918,6.555284120230376,9.296635826653988,656.7369005289964
2024-08-05,35.37,20.12,123.91,51.39,70.65,8.04,119.44,2.04,0.48,11.02,442.46,172.07,150.58,119.81,29.093424415379765,0.0,322.0780267909579,27.981425567001104,68.15,118.22451126694008,57.796321962474295,4.011223118577153,-6.238902629703284,-0.6754538459330797,-11.356806420348589,0.0,-0.6597174985937775,-1.309453189343214,10.070589570577445,1.2790895844250918,6.512729618846626,8.840154481218756,633.7971627924762
2024-08-06,36.07,20.71,126.68,52.49,71.12,8.99,115.97,1.39,0.51,10.07,444.0,168.14,147.63,128.24,28.132061774633826,0.0,321.17071234305126,27.08497194994241,69.87,124.25551409123835,44.627826509277526,3.986559507755936,-3.649359856970608,-3.6548143967762594,-9.748626267649232,0.0,-0.6263448058828711,1.1428169982805847,0.0,1.2654532349109648,6.573775010171532,8.99944522534311,619.4299913173267
2024-08-07,35.93,21.02,124.17,53.23,69.77,8.45,117.62,2.38,0.6,10.64,443.82,170.33,153.12,120.37,24.160429524146014,0.0,321.39963163204345,27.41197161129117,67.06,135.1814300487399,58.01319446514696,3.016687784913182,0.0099090806469321,-1.8623617076426744,-7.405174149148165,0.0,-0.6765811174929142,0.0,0.0027272699028253,1.130907919704914,6.554320484864712,9.095890580006689,643.0929834271229
2024-08-08,35.59,19.51,118.0,45.71,71.25,9.35,114.31,1.69,0.5,11.98,427.89,160.18,153.44,114.27,22.31997688472271,0.0,322.27369664676564,27.264153582558038,60.39,127.8507740042366,57.6769220861286,3.004833251735568,-4.635086108848452,-1.4095439947769046,-8.946354371234774,0.0,-0.6567538652993739,-0.6895447404310108,0.0752726493179798,1.0599989022314549,6.608147701846808,9.354435766794534,621.5409283957475
2024-08-09,35.85,19.37,107.55,38.78,67.93,8.4,104.77,2.38,0.59,10.64,396.25,150.1,149.39,96.76,23.223975948512557,0.0,316.00586933774576,27.644789551995697,62.25,130.57843482610434,57.50035863261968,2.001216109295189,-4.349359132029116,0.0,-13.259622631549831,0.0,-0.6892174680426717,-0.5774539474248886,0.0059363574884831,1.0690898019075392,6.664747643230109,9.222617721491307,617.2913827513443
2024-08-10,31.5,18.45,90.8,39.64,65.47,7.32,91.21,1.71,0.49,12.01,358.61,142.09,136.01,80.5,23.22597594644129,0.0,297.4156894139208,25.437519110642373,64.32,121.61118957777022,58.071876222556085,1.0116353159546851,0.7087265387475491,0.0,-14.253348875142636,0.0,-0.4025814012557268,-0.8476354857981205,0.0003636359870433,1.0299989333003758,6.802411137025058,9.161281421376763,593.2931014915257
2024-08-11,30.26,18.24,86.29,39.63,59.0,7.53,93.58,1.62,0.45,10.4,347.0,140.52,125.78,80.7,23.21615777479112,0.0,304.0418995309234,27.200244557835163,63.28,123.99259620241897,55.90980573439226,1.009471681831777,-0.5639085069075227,0.0,-14.158985336504877,0.0,-0.4348631860055029,-5.618721453800797,1.3495076933160424,1.039998922944069,6.850438360013813,9.168663231913746,596.2823052071617
2024-08-12,36.06,21.24,108.03,45.02,70.07,9.96,109.38,2.3,0.58,11.86,414.49,157.14,142.55,114.8,23.08833972534537,0.0,303.56518936162144,26.62679060626775,65.19,149.88910572609456,56.69780491831526,2.003334288919717,-4.89090402573347,0.0,-13.676594926992802,0.0,-0.633872070814669,-5.394267140798271,22.320449611505868,1.07454434171319,6.837856554862111,8.934254383765905,641.632031354072
2024-08-13,36.06,22.23,113.16,48.49,79.43,9.89,107.35,2.16,0.63,12.98,432.39,159.59,147.97,124.83,25.97951854933053,0.0,300.6874163607069,26.58888155461848,73.66,154.2408194011398,55.85025125061422,2.0006706553146243,-6.53544777713716,-0.8750900028198957,-15.269893276922405,-0.1029089843332767,-1.0249989384785294,-5.257085464686155,24.951146887072174,1.0881806912273169,6.938729177667946,8.681291009379178,651.6014810926936
2024-08-14,36.92,21.83,105.09,54.82,88.86,8.94,116.46,2.22,0.6,13.93,449.67,164.51,147.26,137.9,26.10779114376008,0.0,302.6971064975374,27.185426391363148,75.57,156.05003569891974,55.3530154019311,2.000625200816244,-7.404355968177318,-0.0068181747570633,-14.95915723509416,0.0,-0.9569990089014172,-6.064175537928939,24.844637906467167,1.2399987158179282,6.873729244983941,9.343863050471247,657.8747233272089
2024-08-15,33.2,18.61,89.75,40.72,66.14,7.99,109.1,1.84,0.47,12.75,380.57,143.32,135.31,101.94,28.168879918321966,0.0,301.396658802215,26.40815446905792,74.00000000000001,164.27156355843692,42.79339204543978,3.0069423404604194,-3.275814789280296,0.0,-15.79824727519676,0.0,-0.9214535911679268,-6.501902357332408,24.324302081707124,1.2699986847490072,6.913929203351587,8.922818031973392,654.9792211227358
2024-08-16,34.91,21.0,100.67,52.98,78.93,8.47,109.99,2.41,0.53,12.55,422.45,156.52,143.58,122.35,26.91342667305469,0.0,303.05345154057966,26.68906326904893,69.75,160.73654953469483,41.65712049492598,5.033067514868081,2.281452182710171,0.0,-13.460695150585472,0.0,-0.8311809573844076,-8.085900716893374,25.986918541666867,1.259998695105314,6.885338323870301,9.064372430829703,656.9329823764914
2024-08-17,32.54,19.19,87.38,44.96,71.01,7.91,94.38,1.83,0.53,10.94,370.67,137.46,134.15,99.06,28.106789073534312,0.0,297.6897287799463,26.565336124457414,68.21,159.98025032829867,41.17317554156929,1.0026262343756855,-2.259543114490807,0.0,-14.997711740620437,0.0,-0.3896359601169824,-7.604355761051178,26.52012708036825,1.235453265979886,6.778247525686026,9.41104479907751,641.4215321770141
2024-08-18,32.76,19.24,78.11,40.78,68.93,7.91,91.71,2.23,0.48,10.9,353.05,138.4,134.82,79.83,27.409880704365676,0.0,299.75685444834977,26.449518062584104,69.78,165.9097169458963,42.82709201053903,1.0026353252753617,-1.6157255994305015,0.0,-15.08128438134268,0.0,-0.4433086318045854,-8.958899812787772,26.350645437707005,1.2363623559474946,6.751493007939309,8.970772527764737,650.3457524010033
2024-08-19,41.01,22.02,92.55,47.98,78.27,9.1,119.71,2.85,0.6,11.81,425.9,163.85,160.09,101.96,27.25951722372324,0.0,294.1631533232108,27.405880708508192,77.16999999999999,132.04996059558542,58.68578467768207,2.0040070154957474,-3.882450524665416,1.3222713578864933,-14.259167050935329,0.0,-1.0812079711757598,-9.066172428965569,26.531817977351697,1.2227260064333676,6.731693028444797,9.196799566411226,635.4546135049909
2024-08-20,40.29,22.64,95.19,45.06,69.23,10.14,113.55,2.0,0.81,11.04,409.96,158.74,160.69,90.53,27.124880999520425,0.0,296.2664323770024,25.14015578223765,78.16,125.9744759681031,60.97460958002955,1.003008052162081,-4.51754077603668,0.0073636287376284,-12.967895660944285,0.0,-1.1383624574393034,-8.134264303170145,26.44081807159409,1.2318169061094524,6.833129287030548,9.58209007648304,631.9807175314195
2024-08-21,42.31,21.99,99.79,38.66,74.82,11.08,116.06,2.69,0.79,11.56,419.74,160.91,163.48,95.35,26.851972191244364,0.0,296.08265916274786,25.50224631633609,78.48,119.7769005683273,61.00529136643633,2.510942854133248,-6.04072101676464,0.5200903704687954,-11.63589704040438,0.0,-0.995362605534494,-8.116718866795303,22.66622198068574,1.265453234910965,6.930865549448132,8.815363597802074,623.6193076630422
2024-08-22,41.75,21.61,104.52,39.63,76.45,10.34,113.92,2.8,0.77,13.22,425.0,160.08,169.51,95.41,27.338335323914883,0.0,293.2913235751472,25.561246255233883,79.42,132.58185985831992,46.55996996283383,2.5111610357254746,-5.390358053937554,0.0,-14.4707941044949,0.0,-1.085726148314774,-4.770085969038307,24.896619670815017,1.2854532141983508,7.027347267710417,9.277072210551053,624.0334240986645
2024-08-23,40.95,21.18,111.41,44.93,66.13,11.4,105.58,3.01,0.78,11.89,417.26,160.83,159.68,96.75,27.459789743587372,0.0,286.9961957866744,25.15761030961573,79.37,143.53205759849996,42.88471013268605,2.512497397977859,-3.765905190818012,0.0,-9.43080841497332,0.0,-1.0732716157585382,-4.456722657203675,26.57250884430185,1.2899986640363932,6.889138319934905,9.110454201287776,633.0482531198487
2024-08-24,34.97,19.78,96.42,38.29,66.87,8.42,86.6,2.3,0.77,11.22,365.64,138.12,144.09,83.43,26.877517619334164,0.0,286.6758011278361,25.726518811345095,81.09,150.16299617547838,42.98274639479295,2.522888296307624,-1.936634357996285,0.0,-12.929050246628377,0.0,-0.5747448593214154,-8.062264377735556,28.227698039226237,1.2845441242307425,6.872065610343218,9.230626804105938,638.1507091613189
2024-08-25,35.78,18.89,90.25,37.2,70.87,8.59,97.54,2.26,0.72,10.94,373.04,144.8,148.04,80.2,26.529154343746605,0.0,287.7982302083321,27.83078935936838,79.75,146.86151777641248,39.38401375811845,2.51367921493575,-3.728814320139587,0.0,-12.92764115717858,0.0,-0.5648630513735116,-8.132991577215492,28.16610719392076,1.283635034263134,6.900692853423209,9.20735410093516,630.8708637375489
2024-08-26,45.7,23.23,132.1,51.9,75.44,10.72,126.44,3.1,0.9,12.98,482.51,177.74,175.44,129.33,26.396154481485485,0.0,284.06252949447185,27.119517368711527,81.63,145.4313374393709,54.54910714357495,2.5094155829876663,-5.792084910623729,0.0,-12.02735118045658,0.0,-1.1048170376345516,-8.326082286335529,24.841065182894468,1.277271404489875,6.875901970006526,9.1248905499734,636.5668552029163
2024-08-27,46.0,23.34,143.31,53.78,84.99,9.72,124.83,3.02,0.91,13.16,503.06,175.45,181.03,146.57,26.307063664659857,0.0,287.6042671384208,24.758974358819422,77.0,163.14935552615896,60.28889210836217,2.5139973964244127,-6.658538558751345,0.6309993465170264,-10.961261375442149,0.0,-1.2285987276241184,-4.917085816800594,27.282180836615712,1.2818168543279171,6.914365566536039,9.227444989219308,663.1938733074431
2024-08-28,48.57,23.49,144.68,55.74,92.7,11.37,120.57,3.04,0.92,13.35,514.43,181.67,177.07,155.69,26.305154575727883,0.0,275.5947093042441,24.100884131267662,73.43,160.28672206501884,60.119865010684734,2.5148428500942885,-5.656357778459787,0.0194545253068208,-9.344717595040798,0.0,-1.787870875696838,2.9669969272837045,24.29112029788941,1.2536350653320552,6.715165772833675,9.364708483428508,650.1743127599143
2024-08-29,49.47,26.92,145.71,61.09,97.5,11.43,128.23,2.88,0.9,16.21,540.36,188.82,175.63,175.91,27.14115370994061,0.0,263.0672619061478,22.834885442376137,68.94000000000001,165.31832594503908,60.17461949943379,2.515315576877445,-6.47517511228472,0.0,-7.418810498662293,0.0,-1.8540708071380851,4.404086348079145,22.905730823551863,1.23908962585032,6.902674669552595,9.274190395353736,638.9692775241172
2024-08-30,47.24,23.62,138.37,53.88,86.92,11.8,116.01,2.38,0.85,17.32,498.4,168.11,161.75,168.54,27.349426221519707,0.0,235.3649825671576,23.74633904390037,60.870000000000005,162.7233104403451,59.567647400760656,2.5214610250584784,-6.665811278492212,0.0,-6.844529275224359,0.0,-1.3050804665990174,4.224631988473236,22.947939870747923,1.2336350860446692,6.901783761384339,9.461626564875246,602.0973629499515
2024-08-31,35.27,19.71,107.61,36.51,69.24,7.86,92.81,1.69,0.83,11.37,382.88,143.84,140.4,98.64,27.8196075527668,0.0,234.47298118756416,23.7365208722502,68.0,158.53168762251514,60.52239186654239,2.5067610402822496,-5.732175881758333,0.0,-11.434260885588824,0.0,-1.1868169527128338,4.185541119866073,23.090257905177022,1.225453276336193,6.994365483685583,9.330535791546106,602.0628499984721
2024-09-01,36.43,20.23,106.35,37.95,74.55,8.73,97.94,2.14,0.71,13.23,398.26,148.67,140.32,109.27,30.438604840449987,0.0,231.93600556243507,21.315977924495936,69.26,175.13294398550465,52.31984581590519,3.5165327218033373,-7.724901090756059,0.0,-14.142803535081446,0.0,-1.217089648634195,-7.953900853596627,22.928294436547905,1.2281805462390183,6.907338301086426,9.561762824807316,593.5067918312063
2024-09-02,50.75,27.16,155.45,54.78,105.87,11.33,123.8,2.18,0.88,15.44,547.65,184.7,173.43,189.52,30.70642274490744,0.0,187.49435813892188,18.35316281106323,72.17999999999999,194.7981508716062,54.001780437676615,2.522097388035804,-7.914173622012138,0.0,-10.58844357972592,0.0,-1.580289272493124,0.0,23.028639787172526,1.2427259857207535,6.769411171200871,9.61585367788002,580.6296965399542
2024-09-03,53.31,30.05,158.93,62.5,110.94,11.95,134.43,2.35,0.94,16.34,581.74,193.8,178.42,209.51,30.86251349234581,0.0,193.9809459436156,16.546619227431712,71.13000000000001,207.79092833532016,23.115639697072652,2.5153701222755016,-7.803628281950951,0.0,-10.357434728056935,0.0,-1.3123804590389132,6.948447349421681,23.09997607693076,1.2481805255264042,6.926838280891627,9.443535674519836,574.135551256305
2024-09-04,54.82,29.32,160.95,62.23,110.9,13.04,134.0,2.26,0.95,14.9,583.36,189.51,186.54,207.31,25.512973577953872,0.0,193.7718824429855,19.346343600675464,69.09,212.9289310695186,21.54917768298685,2.5191246638417244,-6.963174606896937,0.0,-9.886862488123777,0.0,-1.3106804607994853,9.546808294840156,22.89315810929984,1.2627259650081395,6.825392931406201,9.291999467819185,576.3778002505153
2024-09-05,51.36,24.23,157.19,42.74,81.75,12.02,117.72,3.96,0.92,12.15,504.04,175.39,186.3,142.35,28.75987930626422,0.0,182.90289604923504,18.20852659721673,72.38,193.34766875359043,22.597785687924176,2.5272064736537634,-7.907719083242118,0.0,-9.967535131849347,0.0,-1.255653245060146,11.47671538707614,22.943876238592715,1.269089594781399,6.882120145384968,9.26623585813716,553.431092631705
2024-09-06,50.44,26.06,147.81,48.26,89.1,11.01,114.69,2.81,1.19,13.41,504.77,175.85,174.3,154.62,31.60523999588192,0.0,187.80110342181624,17.692436222605405,69.25,184.6988686196536,21.629041236641257,2.5141064872205257,-6.536265958108008,0.0,-13.68398582842946,0.0,-1.198980576479435,8.714081884510815,23.10033062201813,1.232725996077061,6.95485643369332,9.58866279694885,543.3622213540501
2024-09-07,37.27,21.85,111.2,43.09,91.15,8.34,95.33,1.6,0.95,14.69,425.48,156.01,147.84,121.63,29.33578780074418,0.0,161.38609396817907,19.48443436675519,69.76,133.5862579067774,20.084070109389724,2.5109519450329243,1.7477254627272487,0.0,-11.243270174293963,0.0,-1.075926158463955,8.615354714028538,27.88300748710781,1.2509077954292298,7.0022654755041005,9.692299053256214,480.0199597521736
2024-09-08,36.07,21.16,100.51,43.61,76.21,7.79,98.53,2.41,0.72,10.44,397.45,160.3,144.32,92.82,30.32515041249245,0.0,179.97306631774157,17.860436048619448,69.41,136.3953641091995,20.866760207901898,2.5172155749097467,-0.1147271539121866,0.0,-11.01726131744683,0.0,-0.6235175360836089,2.953906031750143,27.74689853715748,1.2381805358827114,6.931256458134204,9.477708366402238,493.9404365927487
2024-09-09,46.54,25.46,127.44,47.44,87.69,11.68,124.78,3.7,1.06,11.24,487.03,178.46,189.91,118.66,29.534696685656904,0.0,186.79417617697564,17.392072897307575,66.47,165.24215422872084,23.653484594608845,2.524797385239601,-2.9939059903249143,0.0,-10.555561795597525,0.0,-0.9821262556061148,7.778991943828762,27.750843987616893,1.223635096400976,6.738193021713197,9.219644997297229,529.791096973838
2024-09-10,49.23,25.8,121.04,42.9,92.09,13.51,125.03,3.79,1.06,10.27,484.72,181.21,205.63,97.88,23.00961253415048,0.0,189.87362974639532,19.85061580570787,65.50999999999999,174.81157160141169,26.17999106898755,1.5124893427088857,0.1512725706100463,-1.331816802546382,-10.216889419064673,0.0,-0.8841809024959801,-0.7466355903968215,27.993261918379368,1.182726047858596,6.804311135057359,8.6762273782596,532.3761864350229
2024-09-11,52.0,27.13,138.47,53.6,105.15,10.47,144.23,5.44,1.18,12.5,550.17,196.09,237.24,116.84,31.94023964894563,0.0,194.1179205868334,19.845706719882784,61.83,174.02788150393516,25.69946429390907,1.5060893493369223,-5.013085717380046,0.0,-10.307680234129723,0.0,-1.315044092644006,3.521905443511903,27.711898573404557,1.205453297048807,6.584720453381538,9.7380717331253,541.0935415591614
2024-09-12,56.39,29.86,128.75,67.09,125.19,12.18,169.18,6.32,1.18,15.09,611.24,206.44,271.02,133.78,31.795876162089407,0.0,191.93342243284508,20.25452447831631,65.17,181.56057370283975,25.405219144093245,1.5002439008452,-7.241447045981885,0.0,-10.324034762647004,0.0,-1.1607260706424714,1.5497256677821278,27.71839856667295,1.207271476984024,6.717011225467921,9.810117113058269,545.896175991723
2024-09-13,56.15,29.63,111.3,58.62,117.66,12.95,158.7,6.87,1.21,13.31,566.38,195.34,275.02,96.02,31.711785340085623,0.0,188.89336978368684,19.73125229296088,72.71000000000001,170.85348754621893,30.34097766882852,1.5026711710587144,-5.21454005420208,0.0,-10.83625241399631,0.0,-1.13799882145226,-3.167451265141368,27.698498587282003,1.182726047858596,6.846992909036576,9.848962527374178,540.9644813195989
2024-09-14,48.36,26.39,90.73,49.3,89.9,14.46,143.95,5.59,1.21,9.77,479.67,174.27,238.01,67.38,31.558785498537123,0.0,155.22321167231576,19.822979470692577,79.29,164.40484849046842,34.404637096737325,1.0004171457543969,-2.248452216885984,0.0,-9.714353575870396,-0.4466359010860324,-1.1329079176336527,-3.6291780596897008,27.706171306608617,1.1836351378262044,6.764720266968013,9.872971593418717,514.0608500081614
2024-09-15,47.42,24.68,88.19,51.2,96.46,14.61,142.47,5.65,1.12,15.21,487.0,178.56,232.12,76.32,31.488876480028036,0.0,163.61288684414922,19.77752497231215,74.22999999999999,156.7501291244991,35.70467211401611,1.007317138608545,-2.686451763279736,0.0,-9.40735389380902,-0.4377268194034696,-0.7497719507850709,-3.32690564545989,27.22178999006748,1.1099988504499196,6.656656742518395,9.78658986469656,510.7382320486082
2024-09-16,54.83,25.92,143.71,57.71,111.42,16.65,163.38,6.24,1.12,14.95,595.95,204.68,252.11,139.16,30.871513483025133,0.0,180.6499210027568,20.069251942917703,69.3,186.33295304339757,36.94567082879841,2.505751950418204,-8.597900186650454,-2.162634123943746,-11.519260797560214,-0.8879990803599358,-1.6705073608785868,1.593816531211138,27.203399100022764,1.0627261721342802,6.439756967146695,10.059025946189465,548.1954854186251
2024-09-17,54.76,25.49,153.48,53.19,103.35,14.18,145.52,5.35,1.23,14.79,571.35,198.43,235.3,137.62,28.79724290393293,0.0,206.70838352961317,20.04716105670482,65.86,180.4390046019033,37.6704609872736,2.5077155847482384,-4.08945031028986,-0.0500908572152257,-13.819894778586924,0.0,-2.059906957603991,2.038906979352236,26.447863518843057,1.0699988918751475,6.396693375381082,9.64745364515409,567.6115421710857
2024-09-18,56.27,25.85,150.47,52.76,98.9,12.42,136.24,6.16,1.06,15.04,555.17,196.11,222.92,136.14,29.85769635114819,0.0,228.78927544855696,19.75816135600209,65.84,169.52904186843858,43.71126382213533,2.501524682068825,-4.749085990786552,0.0,-17.876617850042877,-0.157363473393023,-1.6697255435064435,-1.3344531634524466,26.096854791449758,1.076362521648407,6.778329343783111,9.69825359254405,577.8495177565943
2024-09-19,53.94,25.13,142.37,50.31,101.71,12.44,134.75,4.87,1.03,14.68,541.24,197.26,214.68,129.3,29.45133313562721,0.0,215.5336817024499,19.586343352124093,66.36000000000001,170.59196685974672,44.891080782097575,1.5058075314469637,-5.341812649667263,0.0,-17.732981635160744,0.0,-1.772179982855916,-5.393448959827423,26.10733659877628,1.068180711939931,6.859420168893784,9.989653290761265,561.7043809063523
2024-09-20,51.53,23.78,136.2,48.05,95.37,11.69,125.87,4.54,1.06,16.08,514.17,188.66,209.67,115.84,31.02887695641816,0.0,217.78882977622152,18.481435405492785,68.73,150.9205967475608,45.24749859479815,2.5051883146382865,-4.991540285147726,0.0,-18.53098080872744,0.0,-1.574362005904317,-4.808358656674624,26.517090719876443,1.1390897294133902,7.003165474572032,9.483144724408536,548.939674686946
2024-09-21,43.67,20.86,104.93,47.37,91.16,9.05,114.96,5.0,1.08,13.22,451.31,172.54,184.82,93.94,31.23142220120132,0.0,240.70705925460683,17.841526977293196,69.89999999999999,139.45132637235446,41.31246630640626,2.5139064874276515,-7.661446611016989,0.0,-18.129163043044507,0.0,-1.5570892965197562,-5.64481233587116,26.396563571970912,1.1445442692190408,6.881965600090474,9.407581166300924,553.7958509204186
2024-09-22,43.64,20.72,102.79,49.8,110.07,9.34,118.46,3.27,0.87,13.83,472.79,175.45,186.53,110.82,31.06433146515489,0.0,246.1193929231838,20.64306953047216,69.55,143.18417707266286,41.0866938129507,2.511351944618672,-7.547083093091846,0.0,-18.32007193624228,0.0,-1.5577256594970823,-7.588173959627747,26.39556357300654,1.1509078989923,6.851392904479801,9.098899667799474,562.6427261448623
2024-09-23,54.38,25.51,149.25,58.49,126.37,11.9,145.65,4.4,1.09,16.36,593.4,203.12,222.91,167.37,30.103514278389515,0.0,259.31083973912223,18.619526171572502,67.73,161.0817858204141,45.99109782470316,2.5105428545475004,-8.582627475194634,0.0,-17.125854991193112,0.0,-1.2593623321279883,0.0,26.29680003892556,1.1463624491542577,6.9145019300311805,9.468844739218056,602.2059710475622
2024-09-24,57.53,25.9,138.17,53.53,118.45,11.36,143.32,5.09,1.27,16.84,571.47,200.48,240.83,130.15,31.238058557964862,0.0,254.355511935322,23.097885170005263,70.42999999999999,163.33231977047546,48.48511342363954,1.5000893555507064,-8.678445557780563,-8.493900294356049,-13.633167699240149,0.0,-1.093053413453698,0.0,26.297027311417462,1.149089719057083,6.7510020993568,9.904671560589223,604.6422019385477
2024-09-25,56.12,25.87,139.63,54.37,140.47,12.23,144.36,5.08,1.24,14.66,594.03,201.6,251.92,140.51,30.880604382701215,0.0,261.02431673517526,23.52261200287193,68.18,164.74535536460058,46.72780615265369,1.5038984425149855,-5.169449191808701,-5.679266845643521,-11.86645134708956,0.0,-1.2786350394412875,0.0,22.898530831008404,1.1645442485064268,6.975756412048638,9.370553931920233,613.0001760800185
