Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Total,Industrial,LDZ,Gas_to_Power
2017-11-11,148.47,52.59,207.52,69.49,241.24,23.4,282.35,10.82,2.73,9.24,1047.86,339.58,947.7,240.82
2017-11-12,155.24,52.26,193.28,117.04,244.44,24.17,301.81,11.43,2.64,9.4,1111.71,316.36,908.33,196.85
2017-11-13,197.99,59.78,261.29,131.27,302.06,32.6,348.72,14.75,2.93,14.1,1365.5,263.42,857.48,191.79
2017-11-14,199.41,62.81,272.05,129.26,273.29,33.65,349.55,15.4,3.2,12.69,1351.32,242.57,872.76,225.3
2017-11-15,198.4,59.4,275.4,123.65,257.41,38.72,349.29,15.4,2.87,12.03,1332.57,249.45,845.12,218.6
2017-11-16,198.43,57.9,270.9,120.83,252.3,39.45,342.0,16.0,3.18,11.7,1312.68,259.67,814.71,206.71
2017-11-17,189.05,59.12,263.32,121.29,278.38,35.33,330.11,14.52,3.03,12.62,1306.77,294.83,826.28,194.2
2017-11-18,182.92,58.12,231.61,109.62,259.76,28.18,301.08,13.39,3.0,11.78,1199.48,294.56,883.07,170.74
2017-11-19,182.08,60.9,227.91,106.86,272.82,27.45,303.58,13.71,2.81,8.98,1207.09,289.88,906.87,179.08
2017-11-20,196.04,65.85,281.0,132.18,261.04,32.97,347.21,15.31,3.05,8.4,1343.05,252.8,920.47,163.87
2017-11-21,185.44,59.69,281.71,112.44,229.09,32.75,325.72,13.57,2.92,8.28,1251.61,234.44,988.4,209.08
2017-11-22,167.46,55.84,281.75,103.33,217.17,34.33,295.8,13.04,2.52,9.83,1181.09,244.87,972.25,206.62
2017-11-23,153.0,55.81,274.13,108.7,245.72,35.33,271.97,13.52,2.52,14.28,1174.98,286.87,919.94,171.28
2017-11-24,158.92,58.41,271.4,126.52,287.15,31.17,274.89,11.94,2.59,12.97,1235.97,297.3,907.17,192.42
2017-11-25,174.9,59.61,225.38,133.39,268.07,26.96,281.27,12.63,2.73,10.18,1195.12,296.88,912.23,211.33
2017-11-26,189.88,59.97,218.58,125.49,262.13,27.93,302.75,14.58,2.74,7.85,1211.9,294.25,894.07,185.66
2017-11-27,205.32,66.85,292.58,133.96,278.94,39.21,343.53,15.94,3.21,9.12,1388.66,275.39,873.97,150.02
2017-11-28,209.07,70.24,316.19,143.04,301.53,38.97,355.01,15.28,3.18,9.97,1462.48,288.9,940.09,231.07
2017-11-29,221.46,74.23,312.49,156.26,326.49,37.29,390.64,16.05,3.35,11.95,1550.21,334.23,934.01,234.88
2017-11-30,232.82,76.01,309.48,159.75,341.45,40.46,404.93,16.56,3.55,12.19,1597.2,334.74,860.05,234.61
2017-12-01,232.68,76.9,323.3,162.79,342.05,39.07,412.0,17.3,3.4,14.9,1624.39,329.71,795.88,209.08
2017-12-02,231.7,78.2,290.12,159.03,294.01,34.81,388.91,16.6,3.39,10.22,1506.99,329.97,746.07,173.46
2017-12-03,227.83,75.09,285.8,144.04,268.27,33.74,379.54,16.17,3.42,9.39,1443.31,324.92,679.83,126.47
2017-12-04,228.1,72.95,342.63,138.65,286.21,40.45,386.6,17.04,3.65,11.88,1528.15,299.17,651.73,108.9
2017-12-05,224.21,70.82,341.85,136.72,275.1,39.69,367.22,16.31,3.58,7.77,1483.25,300.88,662.16,97.84
2017-12-06,229.67,69.68,334.46,129.37,252.56,38.34,354.54,17.62,3.13,4.99,1434.35,331.58,724.45,109.38
2017-12-07,222.04,72.81,318.93,145.19,261.54,39.84,345.93,16.35,3.42,6.85,1432.9,331.7,828.54,125.67
2017-12-08,226.25,72.76,266.35,158.8,317.97,35.43,358.25,16.03,3.5,11.7,1467.04,334.94,883.39,151.68
2017-12-09,222.49,70.32,271.22,151.14,338.46,31.22,357.98,17.35,3.71,11.07,1474.94,335.49,887.5,133.82
2017-12-10,191.0,67.26,285.52,160.27,340.59,32.35,365.98,16.06,3.11,14.29,1476.44,329.48,728.38,109.65
2017-12-11,212.33,81.1,324.48,180.19,372.69,31.13,391.61,15.26,3.33,13.13,1625.25,301.8,665.4,90.88
2017-12-12,229.86,80.85,306.78,172.67,365.21,35.17,393.7,15.72,3.59,12.24,1615.79,306.68,708.11,101.49
2017-12-13,216.46,75.7,295.17,161.82,323.14,37.0,382.41,17.08,3.53,9.08,1521.39,329.37,760.3,145.65
2017-12-14,210.36,76.15,299.41,161.48,336.02,37.14,376.6,15.79,3.49,9.2,1525.64,312.87,761.71,146.35
2017-12-15,215.67,74.03,304.77,159.68,338.65,33.77,386.68,15.69,2.96,10.66,1542.56,304.34,729.07,164.61
2017-12-16,208.1,66.93,280.78,146.01,340.75,30.57,360.47,16.13,1.38,10.08,1461.21,311.13,743.77,172.27
2017-12-17,208.71,66.27,267.94,128.33,303.41,32.1,365.43,16.71,3.28,8.95,1401.12,314.97,742.15,135.06
2017-12-18,223.03,70.63,345.15,152.92,336.71,40.16,410.43,16.74,3.36,11.63,1610.76,278.59,805.59,130.02
2017-12-19,229.03,71.32,354.47,151.99,324.38,42.2,408.65,17.3,3.2,7.62,1610.16,274.7,882.05,195.94
2017-12-20,214.88,66.72,354.29,139.46,289.73,40.21,386.52,15.99,3.06,14.34,1525.2,312.53,835.81,208.27
2017-12-21,193.27,60.83,340.84,133.9,270.76,35.71,347.5,15.76,2.73,9.49,1410.78,321.46,784.83,223.88
2017-12-22,176.27,56.05,312.72,129.21,251.43,31.17,313.4,13.81,2.54,6.48,1293.07,318.64,812.18,244.85
2017-12-23,160.87,48.34,265.74,109.53,218.96,24.7,269.5,13.01,2.32,3.42,1116.38,328.43,815.49,221.59
2017-12-24,155.58,46.28,243.87,105.41,204.06,22.92,249.07,13.28,2.1,3.7,1046.27,321.09,804.16,154.49
2017-12-25,160.41,47.78,224.28,110.14,205.84,25.7,261.79,14.76,2.5,6.21,1059.42,293.25,841.11,140.13
2017-12-26,168.53,54.56,227.43,119.1,250.37,27.29,274.13,14.36,2.52,6.77,1145.05,300.84,875.62,179.69
