,Demand,,,,,,,,,,Demand (Net),,,,
,,,,,,,,,,,,,,,
,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Island of Ireland,Total,Industrial,LDZ,Gas-to-Power
,,,,,,,,,,,,,,,
45692,194.6896455,71.727,263.1334545,122.7350909,231.82,35.70363636,406.4123545,9.722918182,3.217,0,15.93,1355.0911,249.8873394,865.9308909,239.2728697
45693,184.9813455,71.19036364,271.6828273,127.0653636,282.81,35.31818182,396.9725727,9.777336364,3.135454545,0,21.31,1404.243445,248.0400697,856.5023091,299.7010667
45694,186.7024273,65.54818182,276.3957909,118.1467273,279.73,34.31454545,385.8676636,10.45220909,2.978818182,0,20.13,1380.266364,239.3703545,861.4254,279.4706091
45695,172.0166727,60.77618182,269.8905909,107.2012727,264.22,30.13454545,364.0187636,9.8371,2.987,0,21.95,1303.032127,241.0582636,888.0863818,173.8874818
45696,153.3403818,49.61018182,229.3774455,104.9687273,278.15,26.95454545,338.2780273,9.848645455,2.549818182,0,22.22,1215.297773,216.7761727,816.7529182,181.7686818
45697,147.4466727,51.11209091,213.8550636,101.0679091,244.26,27.47090909,347.0291636,8.560918182,2.506090909,0,19.04,1162.348818,215.1187939,791.4234091,155.8066152
45698,162.6649,65.94109091,267.2629273,113.2031818,275.37,32.58181818,377.5261636,8.378018182,2.796454545,0,21.59,1327.314555,245.861603,868.8560182,212.5968424
45699,166.8269455,70.01154545,271.1899636,125.1958182,292.1,31.88181818,379.8454636,7.217272727,2.886727273,0,20,1367.155555,240.735297,858.2777455,268.142603
45700,163.6322636,69.33336364,269.3395636,133.8027273,303.53,36.44909091,384.9876818,6.457836364,2.930454545,0,19.53,1389.992982,241.8117121,831.5399182,316.6413515
45701,169.1065909,73.514,265.3713909,145.6336364,317.2,37.20909091,403.4207364,8.384454545,2.956909091,0,20.46,1443.256809,246.6980121,864.9306364,331.6281606
45702,177.1614364,74.41372727,268.6369,139.5899091,313.96,36.40272727,404.3532818,9.596981818,3.074727273,0,21.07,1448.259691,235.8523576,889.5444909,322.8629333
45703,161.7863273,65.77263636,220.8326,130.1374545,281.49,33.54454545,378.0992455,9.9094,2.896636364,0,17.06,1301.528845,216.4306939,858.8172091,226.2808515
45704,156.9001455,63.91227273,223.0448,120.1210909,262.12,35.23818182,385.3360091,10.13094545,2.791363636,0,14.98,1274.574809,227.1660394,868.5496273,178.8591424
45705,174.3721545,73.956,287.3966091,140.7236364,309.33,40.25090909,434.1821273,9.837254545,3.095818182,0,17.86,1491.004509,252.0475697,940.5687273,298.3882121
45706,165.7049455,67.58809091,298.3098455,128.0959091,273.6,39.72181818,427.1973091,9.939281818,3.180181818,0,16.26,1429.597382,250.2389273,937.7160636,241.6423909
45707,147.0008455,60.45090909,304.2899818,114.4393636,263.11,39.44818182,407.5356364,9.427281818,3.004090909,0,16.07,1364.776291,247.0540758,904.0819273,213.6402879
45708,118.8127636,49.98218182,290.1870818,87.23181818,189.3,37.30272727,364.8487364,8.280663636,2.545363636,0,14.04,1162.531336,224.8208727,765.0131,172.6974545
45709,105.4098909,38.79054545,258.6886364,60.81690909,163.97,32.68454545,294.4937636,8.291772727,2.145454545,0,13.88,979.1715182,200.3461424,636.8556727,141.969703
45710,101.2589091,38.56436364,227.5177818,68.549,158.93,27.49818182,251.2693364,7.0493,2.052727273,0,12.9,895.5896,186.5222939,593.2238182,115.8434879
45711,100.6552,35.30227273,208.5238909,58.78745455,180.29,29.12454545,243.0643636,6.307481818,1.931090909,0,12.79,876.7763,185.2558515,589.3356818,102.1846758
45712,113.2803,42.79218182,253.2118091,73.26472727,176.45,32.01818182,262.4313909,6.423727273,2.222181818,0,14.3,976.3945,210.5344091,607.6089818,158.2511091
45713,127.7860909,53.06818182,251.841,99.18045455,221.85,32.78090909,288.0546818,6.831681818,2.337727273,0,18.74,1102.470727,216.5053333,639.0515091,246.9137939
45714,137.3013091,52.07018182,242.9938636,90.40463636,255.93,32.87090909,302.0445727,7.457681818,2.339181818,0,18.75,1142.162336,210.5574727,682.2703545,249.3345091
45715,148.5781727,58.95390909,243.4531364,105.4868182,256.52,30.77727273,321.8232818,8.365645455,2.426,0,22.51,1198.894236,222.6597061,703.9236091,272.3109212
45716,148.1879727,58.40918182,237.1040182,110.5111818,257.4,29.97272727,329.9318636,8.505590909,2.662454545,0,19.99,1202.674991,212.0624485,722.9194091,267.6931333
45717,137.2702273,52.31190909,203.2348273,102.316,221.87,25.98181818,304.4517273,7.718590909,2.373363636,0,21.09,1078.618464,202.7229,706.9321,168.9633727
45718,135.4872455,46.84054545,182.3415818,89.47854545,205.41,23.90909091,299.3003,9.133381818,2.247909091,0,17.08,1011.2286,202.969197,689.7999727,118.4593394
45719,147.7383455,53.53736364,229.6168636,99.47254545,232.77,28.14181818,319.3695091,6.904809091,2.392363636,0,21.38,1141.323618,220.9292303,713.3583636,207.0360242
45720,136.8406,49.37236364,231.1212727,89.442,208.69,27.15909091,313.4601727,6.846418182,2.401818182,0,16.75,1082.083736,223.0196182,674.5333364,184.5307818
45721,123.9128182,43.67663636,230.4792818,79.80209091,194.53,23.27363636,291.3087182,6.095736364,2.385636364,0,14.02,1009.484555,213.6129273,627.5849545,168.2866727
45722,109.8322273,39.32345455,223.1821818,73.75290909,170.43,21.92363636,270.1580545,4.200436364,2.064727273,0,17.43,932.2976273,210.524603,576.2176273,145.555397
45723,99.61380909,36.95609091,228.2108818,75.29127273,180.6,23.81454545,257.8170636,-1.600727273,2.098,0,19.49,922.2909364,205.6900303,523.9280455,192.6728606
45724,85.40524545,31.45263636,184.0474,56.68672727,135.83,19.35727273,217.0925364,5.657945455,1.859181818,0,15.39,752.7789455,175.702197,461.8520636,115.2246848
45725,86.77114545,32.11718182,174.9035182,64.80709091,158.17,18.57636364,220.4195273,5.299763636,1.641636364,0,15.66,778.3662273,185.9584515,460.1286,132.2791758
45726,107.9324818,41.93363636,220.6741273,81.46345455,193.53,23.12636364,262.9628,5.636354545,1.931090909,0,16.16,955.3503091,211.957,538.3866182,205.0066909
45727,122.5922091,53.43836364,220.1208909,101.7855455,230.24,24.87454545,282.2161455,5.782027273,2.033181818,0,19.72,1062.802909,210.345897,601.1635091,251.293503
45728,144.2947091,58.53145455,225.8164091,107.4657273,251.06,24.56727273,303.3499818,5.842772727,2.221727273,0,19.64,1142.790055,222.6580121,648.3405636,271.7913879
45729,160.5651091,60.83709091,212.3909727,116.2834545,274.16,25.49909091,321.1136091,6.533254545,2.549636364,0,23.11,1203.042218,227.7701273,708.4762818,266.7959
45730,156.6504455,57.29690909,208.0213909,109.35,262.27,26.67272727,319.5537727,7.573981818,2.565818182,0,20.56,1170.515045,219.5409818,713.7744727,237.1995
45731,137.2186364,47.86254545,169.9323364,88.55563636,222.74,23.84090909,285.5788273,7.129027273,2.306545455,0,20.08,1005.244464,203.7526788,673.5945909,127.8971939
45732,134.9836091,45.12027273,160.3103818,79.03918182,218.3,23.56181818,283.4504273,7.338954545,2.094272727,0,18.15,972.3489182,200.5074697,651.3447364,120.4967121
45733,144.3369,54.09445455,210.8179545,86.67918182,246.14,28.59272727,316.6658455,8.291881818,2.487636364,0,18.41,1116.516582,229.9291545,707.1211727,179.4661636
45734,129.2943364,48.44418182,232.7076909,85.76881818,218.11,29.67636364,319.7385273,8.2753,2.476181818,0,18.23,1092.7214,229.8923697,690.7526273,172.076403
45735,107.6182091,44.03681818,236.6867909,81.28390909,227.23,27.52545455,302.4966,6.951563636,2.194454545,0,18.05,1054.0738,218.0012,620.2093364,215.8632636
45736,95.22997273,37.11681818,225.4790909,69.02245455,167.65,26.64272727,266.8222727,6.610190909,1.944090909,0,15.38,911.8976182,200.3356152,521.9136,189.648403
45737,86.54060909,30.24963636,219.7836182,46.74081818,138.05,24.19,208.1724273,4.566127273,1.679090909,0,15.96,775.9323273,182.2184515,471.7615364,121.9523394
45738,79.5819,26.04618182,181.8646909,45.18581818,136.36,16.93454545,183.4727636,4.210218182,1.493818182,0,11.98,687.1299364,169.4256455,414.6273273,103.0768727
45739,86.79344545,30.16690909,162.6474273,58.97436364,172.79,15.70272727,195.7328545,4.480945455,1.457727273,0,12.69,741.4364,176.4007455,434.0536273,130.9821182
45740,100.8603636,45.82063636,205.2009364,76.40836364,193.84,22.02090909,231.6934636,6.393927273,1.606727273,0,17.31,901.1553273,196.2033667,473.8955364,231.0564242
45741,101.6820727,44.69318182,201.2905545,76.08854545,189.4,21.98727273,227.5970727,6.778463636,1.668636364,0,18.45,889.6358,201.2672061,490.2474273,198.1211667
45742,105.1313545,49.45627273,196.2989364,84.70936364,168.43,22.06636364,246.0610636,6.913327273,1.880636364,0,16.16,897.1073182,208.7093818,483.9811545,204.4167818
45743,103.3800455,39.21954545,196.2711091,68.32527273,143.84,20.74363636,237.3761364,6.368636364,1.823818182,0,13.29,830.6382,205.6247212,479.3593727,145.6541061
45744,100.3024091,39.38190909,184.3901636,71.1,152.5,21.37181818,221.6199909,6.460727273,1.703090909,0,14.64,813.4701091,190.3456606,500.1392182,122.9852303
45745,89.33581818,31.64790909,163.8640455,56.08063636,143,20.01818182,198.1048909,4.963309091,1.581636364,0,11.86,720.4564273,168.5536636,463.3205364,88.58222727
45746,87.47535455,32.82581818,137.2593545,55.87718182,129.55,16.70727273,208.6535909,5.0773,1.745727273,0,14.24,689.4116,180.0362788,435.4041909,73.9711303
45747,95.88086364,36.01409091,181.7279182,72.23581818,164.96,24.65454545,251.8857273,6.852581818,1.837545455,0,15.24,851.2890909,210.5662061,478.4573727,162.2654212
45748,92.97199091,36.16854545,183.6899909,62.68090909,132.38,22.73545455,242.7615727,4.814054545,1.839454545,0,12.3,792.3419727,202.6441303,468.0192727,121.6784788
45749,86.43776364,32.94390909,186.8589091,53.45436364,124.78,21.38909091,219.3500636,6.469472727,1.843363636,0,12.71,746.2369364,197.8754818,452.1817909,96.17975455
45750,76.06533636,32.44690909,173.7992818,57.63581818,123.88,20.55181818,207.2088545,4.644081818,1.591636364,0,12.86,710.6837364,195.5084394,392.7087182,122.4665788
45751,64.71370909,29.30663636,164.7631727,52.93463636,113.27,17.92272727,185.2022,3.765281818,1.548,0,12.11,645.5363636,182.1684788,344.8425091,118.5253758
45752,53.7852,25.60436364,139.0557727,45.08709091,111.37,14.61,175.2362545,4.477027273,1.328090909,0,10.32,580.8738,170.6725879,339.9726091,70.22860303
45753,58.75755455,29.84381818,143.2363364,56.02763636,124.82,20.84090909,217.8941364,4.558827273,1.473636364,0,12.1,669.5528545,185.5567606,394.7973364,89.19875758
45754,78.18632727,40.44118182,171.5478364,71.466,164.97,25.96090909,251.5563455,5.213536364,1.824090909,0,18.27,829.4362273,205.0115,454.9738455,169.4508818
45755,76.9446,39.11090909,183.9567455,72.11936364,165.03,26.11454545,250.2922091,3.755581818,1.709909091,0,18.78,837.8138636,203.1587061,440.5785545,194.076603
45756,71.90566364,34.83763636,182.0465727,67.913,161.34,23.84454545,234.8210273,6.914972727,1.695636364,0,18.65,803.9690545,198.8610121,437.8517455,167.2563879
45757,72.37168182,35.71545455,166.8617182,69.75972727,141.17,21.11363636,228.1656455,6.549263636,1.744545455,0,18.33,761.7816727,199.3483667,409.6239182,152.8093879
45758,66.2984,34.23154545,145.0345,63.11109091,123.42,18.08181818,207.4817091,5.005627273,1.637818182,0,16.36,680.6625091,190.0313545,351.9616727,138.6694818
45759,53.6532,24.40981818,117.7863364,44.964,91.45,14.07181818,158.7533818,3.471827273,1.387909091,0,14.17,524.1182909,156.1980364,280.6076273,87.31262727
45760,56.59474545,26.54554545,123.5830455,45.31763636,101.43,14.04181818,150.3781091,2.250827273,1.249272727,0,12.17,533.561,161.5617848,283.2650909,88.73421515
45761,63.93310909,30.02827273,171.8297636,53.13772727,129.5,16.00363636,168.6725091,3.801772727,1.480363636,0,16.36,654.7471545,180.7347788,332.4427818,141.569503
45762,68.44868182,30.34872727,157.2555909,50.21536364,148.24,15.12363636,158.1390545,3.1297,1.501545455,0,15.7,648.1023,180.6054212,335.4616182,132.0352606
45763,81.03720909,37.708,151.1070091,64.90363636,140.66,13.42545455,165.0313273,4.584463636,1.678636364,0,17.45,677.5857364,184.4332273,364.3075,128.8449182
45764,84.99652727,42.54481818,145.7779364,72.62518182,148.86,13.24181818,175.8367364,5.391454545,2.011454545,0,18.45,709.7359273,182.2725545,377.2523455,150.2109364
45765,72.50298182,34.97590909,129.3708455,62.81245455,122.93,14.54909091,173.2630636,5.002290909,2.011545455,0,14.8,632.2181818,170.3006848,375.4516909,86.46571515
45766,59.60578182,28.56545455,108.8189455,55.28218182,118.22,13.29272727,165.5466909,4.436954545,1.485363636,0,16.59,571.8441,155.2716788,342.0130727,74.55925758
45767,61.19668182,32.71327273,98.57180909,58.07654545,125.5,11.37545455,153.0668182,3.905954545,1.333181818,0,17.38,563.1197182,147.148103,327.8290818,88.14244242
45768,68.16198182,34.17563636,101.4895727,61.57727273,151.5,11.79727273,156.4265091,3.412172727,1.395636364,0,14.77,604.7060545,153.4885818,336.0882727,115.1292909
45769,72.44034545,38.92390909,127.5986727,68.80527273,143.81,17.73,184.1589636,4.114527273,1.597454545,0,15.18,674.3591455,183.2839576,329.7130909,161.362097
45770,77.96941818,43.10254545,130.6459,69.86254545,162.87,18.48454545,183.2290091,4.367890909,1.652636364,0,18.07,710.2544909,178.7161848,352.3437818,179.1946152
45771,81.56342727,43.56045455,132.9744,70.77854545,148.51,18.17545455,186.7869909,4.458963636,1.779545455,0,14.86,703.4477818,187.6131152,357.1824364,158.6522303
45772,75.85821818,37.62536364,106.2095273,69.25409091,141.31,16.67,183.4216909,5.310318182,1.749727273,0,16.99,654.3989364,178.8550455,344.1789727,131.3648273
45773,58.24099091,28.04681818,105.6788545,49.19236364,112.47,13.42,157.8657909,3.162236364,1.477909091,0,13.29,542.8449636,161.6370576,300.9429636,80.26494242
45774,53.63866364,26.42336364,101.2194273,48.70754545,93.81,15.70909091,157.7851273,3.2527,1.252363636,0,9.23,511.0282818,162.3731424,265.127,83.52813939
45775,59.64333636,30.63654545,120.8851636,58.03445455,115.43,16.97636364,169.6773636,3.626336364,1.433545455,0,12.93,589.2731091,177.3119576,262.4982,149.4629515
45776,54.5751,26.62363636,121.9334636,57.51381818,115.86,14.68727273,160.3629273,2.771836364,1.216545455,0,12.86,568.4046,176.6332273,244.0597455,147.7116273
45777,47.29172727,27.11372727,114.9671091,54.98863636,109.99,12.22727273,139.744,2.488981818,1.322,0,13.05,523.1834545,161.9787788,233.8245364,127.3801394
45778,37.35204545,23.15736364,89.82297273,47.302,100.62,9.78,113.4110636,3.312209091,0.963,0,12.67,438.3906545,141.3901697,195.5141,101.4864758
45779,41.27143636,22.86036364,105.7320727,48.32372727,93.5,8.569090909,113.6172909,2.009636364,1.045181818,0,11.78,448.7088,152.2865576,200.8602545,95.56198788
45780,37.95301818,21.376,92.5279,37.65545455,75.31,9.159090909,112.2812364,1.455436364,0.993272727,0,10.43,399.1414091,145.7533182,198.6755909,54.71259091
45781,43.17616364,24.01454545,91.99539091,43.71609091,91.48,10.31,139.0129636,2.685636364,1.093545455,0,11.02,458.5043364,156.3842636,240.2203273,61.89974545
45782,60.66227273,29.52836364,123.8216,53.07836364,121.45,14.73454545,178.7955545,4.306790909,1.346909091,0,14.54,602.2644,186.6849485,310.7307182,104.8488242
45783,64.39186364,30.56236364,121.9886909,60.57054545,137.83,15.00272727,186.8504909,4.536263636,1.398636364,0,15.62,638.7515818,186.3040515,319.2336545,133.2139667
45784,63.53845455,33.48536364,121.1200909,64.64790909,135.79,13.62090909,188.5013909,5.874490909,1.367090909,0,15.49,643.4357,184.193097,314.1723727,145.0702303
45785,56.2816,32.01118182,126.6256636,60.601,137.33,16.17181818,187.5959727,5.070154545,1.425,0,15.96,639.0723909,183.6045091,301.7173545,153.7505273
45786,54.61409091,28.08172727,119.2293182,52.46236364,109.07,15.28636364,170.7000818,4.840390909,1.172636364,0,15.99,571.4469727,174.1214121,273.6707091,123.6548515
45787,44.457,23.36918182,94.1311,43.62745455,78.88,12.99272727,138.7817727,3.108609091,1.166454545,0,14.14,454.6543,153.3777758,222.3514273,78.92509697
45788,43.12458182,22.01309091,91.76391818,39.02009091,73.64,12.13272727,130.3230455,2.984509091,0.964454545,0,12.24,428.2064182,151.9625545,202.0233,74.22056364
45789,53.18209091,26.046,119.1217818,47.06854545,89.61,13.04,150.4027091,3.355336364,1.173,0,13.54,516.5394636,175.3894394,226.4132,114.7367333
45790,52.09482727,27.95254545,122.6585182,53.77236364,91.02,13.52090909,150.6582182,3.417936364,1.181727273,0,11.52,527.7970455,174.9727697,223.5153182,129.3090485
45791,50.81333636,24.94518182,116.8529909,49.01636364,82.52,12.96909091,141.2221091,2.861027273,1.221909091,0,11.85,494.2720091,173.4045697,226.2512727,94.61616667
45792,51.67723636,25.73763636,111.6274182,44.91390909,104.33,13.22363636,148.8382364,3.660245455,1.214454545,0,13.98,519.2027727,177.1214061,249.7090636,92.37230303
45793,50.07725455,24.54854545,111.0853273,47.69627273,86.95,14.29181818,148.3938364,3.689327273,1.330636364,0,13.4,501.4630182,171.781103,245.9312273,83.75068788
45794,42.65350909,22.20518182,97.50228182,43.10563636,81.99,8.735454545,133.3036273,3.093381818,1.299181818,0,12.55,446.4382545,154.0448848,220.9024273,71.49094242
45795,42.06997273,25.11418182,89.72753636,46.31363636,89.74,12.4,136.3505182,2.534636364,1.140181818,0,10.98,456.3706636,154.9745788,218.5286,82.86739394
45796,48.75585455,25.09918182,118.1230909,53.50554545,107.62,13.89090909,154.2149818,2.068736364,1.215272727,0,13.94,538.4335727,175.7034364,229.3646,133.3655364
45797,48.69188182,25.19336364,127.6802091,51.54845455,104.46,12.85181818,144.3384455,2.216463636,1.335636364,0,16.9,535.2162727,168.4598667,223.1958091,143.560597
45798,50.73955455,24.901,112.6781,48.72909091,90.65,11.52090909,146.8027818,2.983736364,1.259636364,0,14.63,504.8948091,177.1910848,221.8685636,105.8351606
45799,52.85046364,27.52263636,115.1233,49.32709091,100.42,12.81909091,162.8686818,4.265390909,1.442545455,0,15.03,541.6692,181.0517515,260.4289364,100.188603
45800,50.71610909,26.63054545,112.1282545,49.88854545,88.27,14.17181818,165.3563364,4.509890909,1.389454545,0,13.07,526.1309545,179.8402606,249.8951636,96.3955303
45801,41.98901818,25.04745455,83.0552,42.47890909,65.15,11.19181818,138.8044273,3.450090909,1.389090909,0,7.8,420.3560091,155.2015848,211.3588,53.79562424
45802,40.73505455,23.68272727,80.82935455,42.74590909,72.59,11.74272727,136.5114818,2.522790909,1.145272727,0,7.81,420.3153182,158.3313697,203.8105727,58.17346667
45803,50.51123636,25.80090909,113.3190273,43.87845455,79.84,12.49272727,150.427,3.558572727,1.297363636,0,9.64,490.7652909,178.7738939,230.8503182,81.14107879
45804,49.17175455,26.91436364,118.2984545,45.803,98.57,12.22090909,144.1443909,3.141509091,1.334272727,0,14.87,514.4686545,176.0039848,244.6912091,93.77346061
45805,47.00370909,27.50190909,113.6782545,53.63,88.92,11.44727273,144.1153455,2.991472727,1.270909091,0,13.58,504.1388727,177.9186939,229.3075273,96.91265152
